Number_Clusters,Number_Points_per_Cluster,        Number_Dim,Number_Points_per_Message,Interval,        Number_Partitions, Time
100,100,3,5000,120,384,0.12850
100,1000,3,5000,120,384,1.19419
100,10000,3,5000,120,384,6.33614
100,100000,3,5000,120,384,61.86423
100,1000000,3,5000,120,384,641.04076
