Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,384,0.15547
100,1000,3,5000,120,384,0.88684
100,10000,3,5000,120,384,6.20159
100,100000,3,5000,120,384,56.27515
100,1000000,3,5000,120,384,603.43974
