Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec,TimeStamp
0,5000,0,5000,0.0,0.0,20171108-153140
5000,10000,1,5000,310.0,3181.28138503,20171108-153140
0,5000,2,5000,621.0,3563.27204624,20171108-153141
5000,10000,3,5000,930.0,3048.03122497,20171108-153141
10000,15000,4,5000,1235.0,3206.35074616,20171108-153141
15000,20000,5,5000,1550.0,3478.97137322,20171108-153141
20000,25000,6,5000,1862.0,3455.01288608,20171108-153141
25000,30000,7,5000,2176.0,3625.23390705,20171108-153141
30000,35000,8,5000,2481.0,4000.23227181,20171108-153141
35000,40000,9,5000,2793.0,4195.31189627,20171108-153141
40000,45000,10,5000,3100.0,4440.98040548,20171108-153141
45000,50000,11,5000,3412.0,4670.01907954,20171108-153141
50000,55000,12,5000,3723.0,4874.05004211,20171108-153141
55000,60000,13,5000,4033.0,5150.20849182,20171108-153141
60000,65000,14,5000,4350.0,5414.73722448,20171108-153141
65000,70000,15,5000,4657.0,5625.39508857,20171108-153141
70000,75000,16,5000,4966.0,5771.14423238,20171108-153141
75000,80000,17,5000,5275.0,5910.24465926,20171108-153141
80000,85000,18,5000,5579.0,6029.34381373,20171108-153141
85000,90000,19,5000,5888.0,6145.12418664,20171108-153141
90000,95000,20,5000,6200.0,6256.8806792,20171108-153141
95000,100000,21,5000,6512.0,6441.14030647,20171108-153141
0,5000,22,5000,6826.0,5625.9644116,20171108-153142
5000,10000,23,5000,7149.0,5317.23406958,20171108-153142
10000,15000,24,5000,7472.0,5241.04051542,20171108-153142
15000,20000,25,5000,7784.0,5366.46943253,20171108-153142
20000,25000,26,5000,8096.0,5488.30026747,20171108-153142
25000,30000,27,5000,8411.0,5624.11147631,20171108-153142
30000,35000,28,5000,8726.0,5720.34277265,20171108-153142
35000,40000,29,5000,9028.0,5840.30745175,20171108-153142
40000,45000,30,5000,9330.0,5958.03678975,20171108-153142
45000,50000,31,5000,9645.0,6066.78584267,20171108-153142
50000,55000,32,5000,9960.0,6138.89069817,20171108-153142
55000,60000,33,5000,10273.0,6207.44938442,20171108-153142
60000,65000,34,5000,10585.0,6317.74671954,20171108-153142
65000,70000,35,5000,10889.0,6375.10962766,20171108-153142
70000,75000,36,5000,11194.0,6472.37905824,20171108-153142
75000,80000,37,5000,11520.0,6568.69870564,20171108-153142
80000,85000,38,5000,11847.0,6659.87223961,20171108-153142
85000,90000,39,5000,12176.0,6767.46722817,20171108-153142
90000,95000,40,5000,12506.0,6866.79526794,20171108-153142
95000,100000,41,5000,12827.0,6919.97261457,20171108-153142
100000,105000,42,5000,13149.0,7001.38137544,20171108-153142
105000,110000,43,5000,13465.0,7090.94014845,20171108-153142
110000,115000,44,5000,13782.0,7137.69993282,20171108-153142
115000,120000,45,5000,14091.0,7206.10248644,20171108-153142
120000,125000,46,5000,14400.0,7272.20968072,20171108-153142
125000,130000,47,5000,14712.0,7326.46655814,20171108-153142
130000,135000,48,5000,15025.0,7405.99750319,20171108-153142
135000,140000,49,5000,15348.0,7475.98367399,20171108-153142
140000,145000,50,5000,15671.0,7514.28663357,20171108-153142
145000,150000,51,5000,15970.0,7571.54062567,20171108-153142
150000,155000,52,5000,16269.0,7647.64695256,20171108-153142
155000,160000,53,5000,16584.0,7706.98930015,20171108-153143
160000,165000,54,5000,16899.0,7734.29041749,20171108-153143
165000,170000,55,5000,17216.0,7804.6694837,20171108-153143
170000,175000,56,5000,17533.0,7862.40910678,20171108-153143
175000,180000,57,5000,17861.0,7893.52019108,20171108-153143
180000,185000,58,5000,18188.0,7924.00133829,20171108-153143
185000,190000,59,5000,18502.0,7947.31753708,20171108-153143
190000,195000,60,5000,18815.0,7969.11449088,20171108-153143
195000,200000,61,5000,19124.0,7989.18150955,20171108-153143
200000,205000,62,5000,19434.0,7956.02212051,20171108-153143
205000,210000,63,5000,19737.0,8012.25333644,20171108-153143
210000,215000,64,5000,20040.0,8057.03295075,20171108-153143
215000,220000,65,5000,20354.0,8117.58499259,20171108-153143
220000,225000,66,5000,20668.0,8156.26494614,20171108-153143
225000,230000,67,5000,20967.0,8196.92268734,20171108-153143
230000,235000,68,5000,21266.0,8236.89512844,20171108-153143
235000,240000,69,5000,21576.0,8277.82722252,20171108-153143
240000,245000,70,5000,21886.0,8330.38361992,20171108-153143
245000,250000,71,5000,22192.0,8368.29211563,20171108-153143
250000,255000,72,5000,22497.0,8417.06296318,20171108-153143
255000,260000,73,5000,22800.0,8427.3085665,20171108-153143
260000,265000,74,5000,23104.0,8377.17278206,20171108-153143
265000,270000,75,5000,23409.0,8337.30768286,20171108-153143
270000,275000,76,5000,23715.0,8345.8178674,20171108-153143
275000,280000,77,5000,24034.0,8332.56203808,20171108-153143
280000,285000,78,5000,24352.0,8314.1229903,20171108-153143
285000,290000,79,5000,24655.0,8316.90818919,20171108-153143
290000,295000,80,5000,24958.0,8315.12584891,20171108-153143
295000,300000,81,5000,25270.0,8305.8251847,20171108-153143
300000,305000,82,5000,25582.0,8313.6499585,20171108-153143
305000,310000,83,5000,25897.0,8320.96007582,20171108-153143
310000,315000,84,5000,26212.0,8351.909559,20171108-153144
315000,320000,85,5000,26525.0,8365.63962784,20171108-153144
320000,325000,86,5000,26839.0,8400.08687724,20171108-153144
325000,330000,87,5000,27159.0,8435.52003931,20171108-153144
330000,335000,88,5000,27479.0,8481.21462914,20171108-153144
335000,340000,89,5000,27792.0,8513.54252104,20171108-153144
340000,345000,90,5000,28105.0,8483.41396184,20171108-153144
345000,350000,91,5000,28410.0,8522.76550886,20171108-153144
350000,355000,92,5000,28716.0,8563.78018938,20171108-153144
355000,360000,93,5000,29023.0,8573.13948829,20171108-153144
360000,365000,94,5000,29331.0,8602.20282838,20171108-153144
365000,370000,95,5000,29643.0,8645.99455921,20171108-153144
370000,375000,96,5000,29956.0,8676.05069159,20171108-153144
375000,380000,97,5000,30273.0,8717.30867549,20171108-153144
380000,385000,98,5000,30590.0,8757.76840852,20171108-153144
385000,390000,99,5000,30900.0,8785.97936484,20171108-153144
390000,395000,100,5000,31210.0,8791.3734657,20171108-153144
395000,400000,101,5000,31531.0,8800.33448599,20171108-153144
400000,405000,102,5000,31853.0,8809.83325175,20171108-153144
405000,410000,103,5000,32164.0,8845.74118539,20171108-153144
410000,415000,104,5000,32474.0,8849.94597645,20171108-153144
415000,420000,105,5000,32781.0,8854.89560317,20171108-153144
420000,425000,106,5000,33089.0,8893.37453358,20171108-153144
425000,430000,107,5000,33395.0,8918.00389054,20171108-153144
430000,435000,108,5000,33701.0,8922.3853835,20171108-153144
435000,440000,109,5000,34019.0,8893.78403092,20171108-153144
440000,445000,110,5000,34336.0,8927.27613992,20171108-153144
445000,450000,111,5000,34652.0,8953.94034108,20171108-153144
450000,455000,112,5000,34967.0,8980.60687234,20171108-153144
455000,460000,113,5000,35290.0,9015.69520361,20171108-153144
460000,465000,114,5000,35614.0,9022.66900891,20171108-153144
465000,470000,115,5000,35913.0,9057.27242937,20171108-153144
470000,475000,116,5000,36212.0,9060.90125044,20171108-153144
475000,480000,117,5000,36526.0,9091.34135767,20171108-153144
480000,485000,118,5000,36839.0,9114.54156236,20171108-153144
485000,490000,119,5000,37153.0,9148.39859481,20171108-153144
490000,495000,120,5000,37466.0,9182.06904896,20171108-153144
495000,500000,121,5000,37776.0,9212.21397259,20171108-153144
500000,505000,122,5000,38086.0,9232.26906601,20171108-153144
505000,510000,123,5000,38402.0,9238.5365196,20171108-153145
510000,515000,124,5000,38719.0,9259.36099603,20171108-153145
515000,520000,125,5000,39015.0,9248.01724721,20171108-153145
520000,525000,126,5000,39311.0,9253.01485086,20171108-153145
525000,530000,127,5000,39622.0,9255.88297312,20171108-153145
530000,535000,128,5000,39932.0,9272.55111127,20171108-153145
535000,540000,129,5000,40238.0,9266.94425988,20171108-153145
540000,545000,130,5000,40545.0,9245.24210242,20171108-153145
545000,550000,131,5000,40852.0,9237.88165554,20171108-153145
550000,555000,132,5000,41159.0,9231.49738338,20171108-153145
555000,560000,133,5000,41476.0,9218.03806875,20171108-153145
560000,565000,134,5000,41794.0,9193.05316232,20171108-153145
565000,570000,135,5000,42108.0,9193.0472262,20171108-153145
570000,575000,136,5000,42421.0,9193.887282,20171108-153145
575000,580000,137,5000,42728.0,9164.02691597,20171108-153145
580000,585000,138,5000,43035.0,9165.0056924,20171108-153145
585000,590000,139,5000,43357.0,9076.37340273,20171108-153145
590000,595000,140,5000,43679.0,8990.37684352,20171108-153145
595000,600000,141,5000,43997.0,8818.91458694,20171108-153145
600000,605000,142,5000,44315.0,8729.78161571,20171108-153145
605000,610000,143,5000,44616.0,8755.22377242,20171108-153145
610000,615000,144,5000,44917.0,8774.39541023,20171108-153145
615000,620000,145,5000,45231.0,8794.50459247,20171108-153146
620000,625000,146,5000,45546.0,8820.24010008,20171108-153146
625000,630000,147,5000,45856.0,8846.15336822,20171108-153146
630000,635000,148,5000,46166.0,8871.47968369,20171108-153146
635000,640000,149,5000,46476.0,8888.98056653,20171108-153146
640000,645000,150,5000,46786.0,8906.32421646,20171108-153146
645000,650000,151,5000,47099.0,8924.93039194,20171108-153146
650000,655000,152,5000,47412.0,8942.43101805,20171108-153146
655000,660000,153,5000,47716.0,8944.96430911,20171108-153146
660000,665000,154,5000,48020.0,8960.81081954,20171108-153146
665000,670000,155,5000,48338.0,8979.44739038,20171108-153146
670000,675000,156,5000,48656.0,8984.79541451,20171108-153146
675000,680000,157,5000,48963.0,9000.3312689,20171108-153146
680000,685000,158,5000,49271.0,9016.61069871,20171108-153146
685000,690000,159,5000,49587.0,9040.65181696,20171108-153146
690000,695000,160,5000,49903.0,9058.12746731,20171108-153146
695000,700000,161,5000,50211.0,9057.24951047,20171108-153146
700000,705000,162,5000,50520.0,9072.58656585,20171108-153146
705000,710000,163,5000,50833.0,9076.06033774,20171108-153146
710000,715000,164,5000,51145.0,9053.74272743,20171108-153146
715000,720000,165,5000,51465.0,8981.9448208,20171108-153146
720000,725000,166,5000,51784.0,9005.26781635,20171108-153146
725000,730000,167,5000,52085.0,9020.19556445,20171108-153146
730000,735000,168,5000,52386.0,9040.93196876,20171108-153146
735000,740000,169,5000,52697.0,9055.68869051,20171108-153146
740000,745000,170,5000,53009.0,9076.97226087,20171108-153146
745000,750000,171,5000,53324.0,9093.32906549,20171108-153146
750000,755000,172,5000,53638.0,9108.49421842,20171108-153146
755000,760000,173,5000,53951.0,9123.69201615,20171108-153146
760000,765000,174,5000,54265.0,9126.59966617,20171108-153146
765000,770000,175,5000,54565.0,9139.84770235,20171108-153146
770000,775000,176,5000,54866.0,9141.27992252,20171108-153146
775000,780000,177,5000,55165.0,9154.19471919,20171108-153146
780000,785000,178,5000,55463.0,9166.85467377,20171108-153146
785000,790000,179,5000,55779.0,9181.24152299,20171108-153146
790000,795000,180,5000,56095.0,9191.94014474,20171108-153146
795000,800000,181,5000,56400.0,9204.90519454,20171108-153146
800000,805000,182,5000,56705.0,9226.77647854,20171108-153147
805000,810000,183,5000,57023.0,9240.71778831,20171108-153147
810000,815000,184,5000,57342.0,9243.07590017,20171108-153147
815000,820000,185,5000,57652.0,9262.29539699,20171108-153147
820000,825000,186,5000,57962.0,9275.30451639,20171108-153147
825000,830000,187,5000,58268.0,9294.02832166,20171108-153147
830000,835000,188,5000,58573.0,9312.00401601,20171108-153147
835000,840000,189,5000,58883.0,9324.72500241,20171108-153147
840000,845000,190,5000,59193.0,9337.32909494,20171108-153147
845000,850000,191,5000,59493.0,9357.97378458,20171108-153147
850000,855000,192,5000,59792.0,9369.60879926,20171108-153147
855000,860000,193,5000,60092.0,9369.14938509,20171108-153147
860000,865000,194,5000,60391.0,9368.60736404,20171108-153147
865000,870000,195,5000,60707.0,9370.95557762,20171108-153147
870000,875000,196,5000,61023.0,9373.0200995,20171108-153147
875000,880000,197,5000,61337.0,9373.78403717,20171108-153147
880000,885000,198,5000,61650.0,9361.67491679,20171108-153147
885000,890000,199,5000,61952.0,9334.57542893,20171108-153147
890000,895000,200,5000,62254.0,9318.55699862,20171108-153147
895000,900000,201,5000,62569.0,9320.8801405,20171108-153147
900000,905000,202,5000,62884.0,9333.31047621,20171108-153147
905000,910000,203,5000,63186.0,9344.95679253,20171108-153147
910000,915000,204,5000,63488.0,9354.90509883,20171108-153147
915000,920000,205,5000,63788.0,9366.29482728,20171108-153147
920000,925000,206,5000,64089.0,9378.11674622,20171108-153147
925000,930000,207,5000,64406.0,9396.25911615,20171108-153147
930000,935000,208,5000,64723.0,9408.91705346,20171108-153147
935000,940000,209,5000,65030.0,9420.1037064,20171108-153147
940000,945000,210,5000,65337.0,9419.54543731,20171108-153147
945000,950000,211,5000,65651.0,9420.43063275,20171108-153147
950000,955000,212,5000,65966.0,9437.43354133,20171108-153147
955000,960000,213,5000,66279.0,9454.58552134,20171108-153147
960000,965000,214,5000,66591.0,9466.30417607,20171108-153147
965000,970000,215,5000,66902.0,9477.2925375,20171108-153147
970000,975000,216,5000,67214.0,9478.36820365,20171108-153147
975000,980000,217,5000,67524.0,9493.49860874,20171108-153147
980000,985000,218,5000,67834.0,9494.74510487,20171108-153148
985000,990000,219,5000,68134.0,9509.92240029,20171108-153148
990000,995000,220,5000,68434.0,9508.80037469,20171108-153148
995000,1000000,221,5000,68735.0,9518.66043045,20171108-153148
0,5000,222,5000,69036.0,7716.5077325,20171108-153149
5000,10000,223,5000,69349.0,7681.73770635,20171108-153149
10000,15000,224,5000,69662.0,7675.17501991,20171108-153149
15000,20000,225,5000,69975.0,7668.46790505,20171108-153149
20000,25000,226,5000,70288.0,7662.1126577,20171108-153150
25000,30000,227,5000,70601.0,7655.72458838,20171108-153150
30000,35000,228,5000,70914.0,7623.007143,20171108-153150
35000,40000,229,5000,71227.0,7590.67827034,20171108-153150
40000,45000,230,5000,71540.0,7607.27416434,20171108-153150
45000,50000,231,5000,71854.0,7623.65977728,20171108-153150
50000,55000,232,5000,72167.0,7637.3725542,20171108-153150
55000,60000,233,5000,72480.0,7650.67409466,20171108-153150
60000,65000,234,5000,72793.0,7664.05634828,20171108-153150
65000,70000,235,5000,73106.0,7670.90063189,20171108-153150
70000,75000,236,5000,73419.0,7677.78860735,20171108-153150
75000,80000,237,5000,73732.0,7683.11616395,20171108-153150
80000,85000,238,5000,74045.0,7700.46350671,20171108-153150
85000,90000,239,5000,74358.0,7713.90549518,20171108-153150
90000,95000,240,5000,74671.0,7720.19983704,20171108-153150
95000,100000,241,5000,74984.0,7726.39502847,20171108-153150
100000,105000,242,5000,75298.0,7739.21624215,20171108-153150
105000,110000,243,5000,75619.0,7756.68900338,20171108-153150
110000,115000,244,5000,75939.0,7770.38727452,20171108-153150
115000,120000,245,5000,76260.0,7777.44862192,20171108-153150
120000,125000,246,5000,76582.0,7771.62770894,20171108-153150
125000,130000,247,5000,76903.0,7765.92843948,20171108-153150
