Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec,TimeStamp
0,5000,0,5000,0.0,0.0,20171027-153752
5000,10000,1,5000,312.0,3745.50380812,20171027-153752
0,5000,2,5000,622.0,5096.1505996,20171027-153752
5000,10000,3,5000,932.0,4610.21243514,20171027-153752
10000,15000,4,5000,1247.0,4415.14628921,20171027-153752
15000,20000,5,5000,1555.0,4268.30906803,20171027-153752
20000,25000,6,5000,1868.0,4202.06026541,20171027-153752
25000,30000,7,5000,2181.0,4154.42834526,20171027-153752
30000,35000,8,5000,2488.0,4481.21139843,20171027-153752
35000,40000,9,5000,2794.0,4751.56341143,20171027-153752
40000,45000,10,5000,3105.0,5073.6046151,20171027-153752
45000,50000,11,5000,3417.0,5307.92027566,20171027-153752
50000,55000,12,5000,3731.0,5522.91518844,20171027-153752
55000,60000,13,5000,4043.0,5715.91894772,20171027-153752
60000,65000,14,5000,4355.0,5990.75844309,20171027-153752
65000,70000,15,5000,4664.0,6149.14946668,20171027-153752
70000,75000,16,5000,4975.0,5933.17173493,20171027-153752
75000,80000,17,5000,5287.0,6154.7169777,20171027-153752
80000,85000,18,5000,5597.0,6341.33295732,20171027-153752
85000,90000,19,5000,5913.0,6521.76085011,20171027-153752
90000,95000,20,5000,6228.0,6637.13365012,20171027-153752
95000,100000,21,5000,6539.0,6798.51287852,20171027-153753
0,5000,22,5000,6851.0,5877.98268793,20171027-153753
5000,10000,23,5000,7161.0,5512.23557212,20171027-153753
10000,15000,24,5000,7471.0,5414.23536778,20171027-153753
15000,20000,25,5000,7777.0,5552.79156456,20171027-153753
20000,25000,26,5000,8083.0,5643.34789928,20171027-153753
25000,30000,27,5000,8399.0,5736.56414064,20171027-153753
30000,35000,28,5000,8715.0,5748.92020823,20171027-153753
35000,40000,29,5000,9029.0,5865.16551948,20171027-153753
40000,45000,30,5000,9343.0,5946.58133286,20171027-153753
45000,50000,31,5000,9659.0,6054.81636245,20171027-153753
50000,55000,32,5000,9974.0,6130.5200152,20171027-153753
55000,60000,33,5000,10282.0,6228.08784113,20171027-153753
60000,65000,34,5000,10591.0,6293.61725824,20171027-153753
65000,70000,35,5000,10896.0,6385.20440794,20171027-153753
70000,75000,36,5000,11201.0,6475.28566601,20171027-153753
75000,80000,37,5000,11506.0,6562.08973211,20171027-153753
80000,85000,38,5000,11810.0,6645.90620682,20171027-153753
85000,90000,39,5000,12123.0,6703.36809963,20171027-153753
90000,95000,40,5000,12435.0,6758.06404565,20171027-153753
95000,100000,41,5000,12751.0,6811.62862991,20171027-153753
100000,105000,42,5000,13066.0,6862.0021186,20171027-153753
105000,110000,43,5000,13369.0,6954.47973237,20171027-153753
110000,115000,44,5000,13671.0,7026.39330274,20171027-153754
115000,120000,45,5000,13972.0,7010.66341113,20171027-153754
120000,125000,46,5000,14273.0,6996.0781715,20171027-153754
125000,130000,47,5000,14587.0,7017.35352407,20171027-153754
130000,135000,48,5000,14902.0,7009.3053898,20171027-153754
135000,140000,49,5000,15210.0,6996.58785611,20171027-153754
140000,145000,50,5000,15519.0,7035.20181439,20171027-153754
145000,150000,51,5000,15834.0,7075.47507599,20171027-153754
150000,155000,52,5000,16148.0,7063.68206182,20171027-153754
155000,160000,53,5000,16461.0,7061.77940165,20171027-153754
160000,165000,54,5000,16774.0,7055.42040406,20171027-153754
165000,170000,55,5000,17087.0,7090.83883387,20171027-153754
170000,175000,56,5000,17400.0,7125.82081659,20171027-153754
175000,180000,57,5000,17724.0,7118.21266571,20171027-153754
180000,185000,58,5000,18049.0,7156.65872842,20171027-153754
185000,190000,59,5000,18362.0,7145.63953084,20171027-153754
190000,195000,60,5000,18675.0,7135.49118693,20171027-153754
195000,200000,61,5000,18993.0,7126.70121768,20171027-153754
200000,205000,62,5000,19310.0,7159.61914494,20171027-153754
205000,210000,63,5000,19623.0,7189.72415372,20171027-153754
210000,215000,64,5000,19936.0,7177.59542956,20171027-153754
215000,220000,65,5000,20243.0,7164.30980965,20171027-153754
220000,225000,66,5000,20550.0,7173.45597451,20171027-153754
225000,230000,67,5000,20873.0,7235.90147411,20171027-153754
230000,235000,68,5000,21196.0,7288.2195705,20171027-153754
235000,240000,69,5000,21509.0,7315.89963313,20171027-153754
240000,245000,70,5000,21823.0,7304.6598133,20171027-153755
245000,250000,71,5000,22123.0,7211.76346996,20171027-153755
250000,255000,72,5000,22423.0,7263.51726112,20171027-153755
255000,260000,73,5000,22729.0,7306.07237655,20171027-153755
260000,265000,74,5000,23034.0,7347.64057528,20171027-153755
265000,270000,75,5000,23350.0,7373.33928398,20171027-153755
270000,275000,76,5000,23667.0,7397.90071627,20171027-153755
275000,280000,77,5000,23982.0,7419.766881,20171027-153755
280000,285000,78,5000,24297.0,7443.06733971,20171027-153755
285000,290000,79,5000,24613.0,7484.8337153,20171027-153755
290000,295000,80,5000,24929.0,7507.00296533,20171027-153755
295000,300000,81,5000,25237.0,7526.42991037,20171027-153755
300000,305000,82,5000,25545.0,7545.23370588,20171027-153755
305000,310000,83,5000,25844.0,7580.23267607,20171027-153755
310000,315000,84,5000,26144.0,7616.2353851,20171027-153755
315000,320000,85,5000,26442.0,7630.71117531,20171027-153755
320000,325000,86,5000,26740.0,7673.05567243,20171027-153755
325000,330000,87,5000,27056.0,7711.85037469,20171027-153755
330000,335000,88,5000,27373.0,7750.42572016,20171027-153755
335000,340000,89,5000,27683.0,7786.12771469,20171027-153755
340000,345000,90,5000,27993.0,7820.96043942,20171027-153755
345000,350000,91,5000,28308.0,7838.88474632,20171027-153755
350000,355000,92,5000,28624.0,7873.8511312,20171027-153755
355000,360000,93,5000,28948.0,7893.92032646,20171027-153755
360000,365000,94,5000,29273.0,7913.60209696,20171027-153755
365000,370000,95,5000,29587.0,7948.23846315,20171027-153755
370000,375000,96,5000,29901.0,7994.75769635,20171027-153755
375000,380000,97,5000,30222.0,8037.66761306,20171027-153755
380000,385000,98,5000,30544.0,8071.7602276,20171027-153755
385000,390000,99,5000,30860.0,8111.62009337,20171027-153755
390000,395000,100,5000,31175.0,8126.2223801,20171027-153755
395000,400000,101,5000,31487.0,8157.15485148,20171027-153755
400000,405000,102,5000,31799.0,8169.99067293,20171027-153755
405000,410000,103,5000,32100.0,8198.6870741,20171027-153755
410000,415000,104,5000,32401.0,8211.64937628,20171027-153756
415000,420000,105,5000,32702.0,8222.87613517,20171027-153756
420000,425000,106,5000,33002.0,8233.47135695,20171027-153756
425000,430000,107,5000,33318.0,8263.98938156,20171027-153756
430000,435000,108,5000,33634.0,8294.63745692,20171027-153756
435000,440000,109,5000,33946.0,8322.83976587,20171027-153756
440000,445000,110,5000,34258.0,8351.44021493,20171027-153756
445000,450000,111,5000,34573.0,8380.41931735,20171027-153756
450000,455000,112,5000,34887.0,8392.41895253,20171027-153756
455000,460000,113,5000,35204.0,8403.84683555,20171027-153756
460000,465000,114,5000,35521.0,8439.21286648,20171027-153756
465000,470000,115,5000,35835.0,8449.69812669,20171027-153756
470000,475000,116,5000,36149.0,8475.45059589,20171027-153756
475000,480000,117,5000,36450.0,8483.85104015,20171027-153756
480000,485000,118,5000,36752.0,8519.12125284,20171027-153756
485000,490000,119,5000,37066.0,8528.96616762,20171027-153756
490000,495000,120,5000,37381.0,8507.90068933,20171027-153756
495000,500000,121,5000,37707.0,8488.79181738,20171027-153756
500000,505000,122,5000,38032.0,8470.16361354,20171027-153756
505000,510000,123,5000,38347.0,8377.298745,20171027-153756
510000,515000,124,5000,38661.0,8300.589673,20171027-153756
515000,520000,125,5000,38966.0,8224.5985379,20171027-153756
520000,525000,126,5000,39270.0,8205.3481211,20171027-153756
525000,530000,127,5000,39581.0,8235.84831768,20171027-153756
530000,535000,128,5000,39891.0,8245.4040726,20171027-153756
535000,540000,129,5000,40198.0,8268.40167288,20171027-153756
540000,545000,130,5000,40504.0,8290.81065859,20171027-153756
545000,550000,131,5000,40819.0,8321.78095323,20171027-153756
550000,555000,132,5000,41133.0,8345.41384383,20171027-153756
555000,560000,133,5000,41448.0,8374.39407838,20171027-153757
560000,565000,134,5000,41763.0,8397.27853241,20171027-153757
565000,570000,135,5000,42081.0,8421.01533126,20171027-153757
570000,575000,136,5000,42400.0,8454.60094601,20171027-153757
575000,580000,137,5000,42713.0,8477.8126992,20171027-153757
580000,585000,138,5000,43027.0,8486.84410316,20171027-153757
585000,590000,139,5000,43327.0,8466.52338617,20171027-153757
590000,595000,140,5000,43627.0,8472.66384789,20171027-153757
595000,600000,141,5000,43941.0,8481.90841346,20171027-153757
600000,605000,142,5000,44256.0,8479.36804709,20171027-153757
605000,610000,143,5000,44568.0,8506.58049852,20171027-153757
610000,615000,144,5000,44880.0,8527.04132395,20171027-153757
615000,620000,145,5000,45183.0,8551.14659257,20171027-153757
620000,625000,146,5000,45487.0,8570.23973005,20171027-153757
625000,630000,147,5000,45789.0,8575.82885653,20171027-153757
630000,635000,148,5000,46092.0,8601.14732921,20171027-153757
635000,640000,149,5000,46390.0,8619.21768679,20171027-153757
640000,645000,150,5000,46689.0,8637.53300998,20171027-153757
