CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,12.5349781513,12.6203761101,12.6287341118,445.758450985,447.144791126,0.406976,402.962007,0.002325
unit.000001,Mapper-0-2,N/A,12.2944390774,12.379858017,12.3882350922,298.006493092,298.833655119,0.340454,256.152666,0.012982
unit.000002,Mapper-0-3,N/A,13.5612001419,13.6505250931,13.6591591835,406.161518097,406.661286116,0.354086,362.913847,0.007157
unit.000003,Mapper-0-4,N/A,14.8408031464,15.0035090446,15.0078551769,444.428755045,446.075260162,0.37475,402.436622,0.002186
unit.000004,Mapper-0-5,N/A,14.5666949749,14.7030229568,14.7237730026,294.603365183,295.334547043,0.538651,252.084064,0.003016
unit.000005,Mapper-0-6,N/A,14.3345980644,14.4492731094,14.4577319622,403.390470982,404.534010172,0.379746,364.512843,0.002413
unit.000006,Mapper-0-7,N/A,14.0353381634,14.1309051514,14.1392669678,451.503378153,452.343521118,0.609461,409.733461,0.002229
unit.000007,Mapper-0-8,N/A,13.9345121384,14.0301520824,14.0439040661,448.632333994,450.279718161,0.320227,406.063442,0.002335
unit.000008,Mapper-0-9,N/A,13.3793821335,13.465211153,13.4771699905,306.64707613,307.644737959,0.423918,263.755694,0.004342
unit.000009,Mapper-0-10,N/A,13.2090101242,13.2913491726,13.299726963,445.154577017,446.100327969,0.182465,404.497378,0.002184
unit.000010,Mapper-0-11,N/A,13.1135699749,13.2010719776,13.2132840157,405.55350399,406.637147188,0.481513,363.588261,0.019746
unit.000011,Mapper-0-12,N/A,12.858435154,13.0661959648,13.0782539845,407.168579102,407.688569069,0.51259,364.079745,0.006361
unit.000012,Mapper-0-13,N/A,12.6948361397,12.7794110775,12.7878010273,451.398236036,452.342432976,0.344969,412.654768,0.001643
unit.000013,Mapper-0-14,N/A,13.6437151432,13.743088007,13.7515420914,453.410845041,454.421939135,0.416712,410.898577,0.001867
unit.000014,Mapper-0-15,N/A,12.376183033,12.4591891766,12.4675111771,404.846105099,405.607545137,0.411338,361.654044,0.00925
unit.000015,Mapper-0-16,N/A,13.4729850292,13.5576081276,13.569835186,449.27929616,450.297903061,0.483037,406.092204,0.002539
unit.000016,Mapper-0-17,N/A,13.287664175,13.371587038,13.3838961124,302.259646177,303.499536991,0.378734,259.054695,0.007698
unit.000017,Mapper-0-18,N/A,12.2170510292,12.298115015,12.3064420223,301.048063993,301.909860134,0.40166,258.541037,0.008561
unit.000018,Mapper-0-19,N/A,14.1272091866,14.2265911102,14.2427051067,452.00664711,453.409291983,0.324069,408.86688,0.002519
unit.000019,Mapper-0-20,N/A,13.7393779755,13.8408169746,13.8575999737,446.779664993,448.21027112,0.288519,403.776495,0.001937
unit.000020,Mapper-0-21,N/A,14.2302081585,14.330876112,14.3449599743,446.515880108,448.178071976,0.565757,403.929362,0.002237
unit.000021,Mapper-0-22,N/A,12.1378819942,12.2207591534,12.2291121483,446.767143011,448.19927001,0.328135,406.143284,0.001975
