CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,12.4048309326,12.4464719296,12.5670049191,413.180461884,413.763782978,0.063032,380.243744,0.004456
unit.000001,Mapper-0-2,N/A,12.5124409199,12.5345528126,12.6575858593,427.425479889,428.127164841,0.039035,398.235141,0.004525
unit.000002,Mapper-0-3,N/A,12.3907170296,12.4277780056,12.5426049232,430.533640862,432.21801281,0.027731,401.184189,0.004568
unit.000003,Mapper-0-4,N/A,12.5536148548,12.5775859356,12.6719009876,414.938607931,416.84433198,0.040207,382.536545,0.006438
unit.000004,Mapper-0-5,N/A,12.6424310207,12.6535568237,12.6880578995,415.693225861,416.87607193,0.054072,382.666852,0.004633
unit.000005,Mapper-0-6,N/A,12.483093977,12.5014438629,12.6278100014,410.420701027,412.725715876,0.041594,377.302972,0.006017
unit.000006,Mapper-0-7,N/A,12.4976840019,12.5159749985,12.6464569569,437.800180912,439.363070965,0.047591,405.038785,0.00501
unit.000007,Mapper-0-8,N/A,12.4118299484,12.4575018883,12.5856699944,422.360229969,424.039388895,0.032059,393.101607,0.005302
unit.000008,Mapper-0-9,N/A,12.4539530277,12.4720878601,12.6051688194,415.189956903,416.845372915,0.053392,381.928624,0.005057
unit.000009,Mapper-0-10,N/A,12.3977739811,12.4353590012,12.5466220379,430.381448984,432.19507885,0.050509,397.437486,0.00481
unit.000010,Mapper-0-11,N/A,12.5740208626,12.5962378979,12.6759369373,412.076269865,412.729180813,0.067362,379.185128,0.00497
unit.000011,Mapper-0-12,N/A,12.3802669048,12.4201140404,12.5240108967,425.870194912,427.093001842,0.050197,392.829971,0.005026
unit.000012,Mapper-0-13,N/A,12.6162118912,12.6349089146,12.6840178967,415.794919968,416.878930807,0.052816,382.601098,0.004629
unit.000013,Mapper-0-14,N/A,12.5926859379,12.6197500229,12.6799759865,417.702051878,418.938637972,0.068536,385.065217,0.004809
unit.000014,Mapper-0-15,N/A,12.4685359001,12.4866490364,12.6092288494,417.649322987,418.935987949,0.053154,384.897314,0.005963
unit.000015,Mapper-0-16,N/A,12.5310089588,12.5571529865,12.6678469181,431.737598896,433.242440939,0.043208,399.43773,0.00493
unit.000016,Reducer-0,N/A,447.097050905,447.119040012,447.141917944,454.772482872,458.06595397,0.131745,0.175282,0.004198
unit.000017,Mapper-1-1,N/A,469.116963863,469.143921852,469.153040886,875.130862951,876.520599842,0.022094,384.339884,0.004842
unit.000018,Mapper-1-2,N/A,463.613649845,463.638047934,463.646107912,850.084832907,851.590693951,0.027031,378.327242,0.004507
unit.000019,Mapper-1-3,N/A,466.749166965,466.767956972,466.776049852,873.723521948,873.85115695,0.051519,392.339153,0.004622
unit.000020,Mapper-1-4,N/A,470.189028978,470.233007908,470.237388849,875.14304781,876.544396877,0.035235,382.132282,0.004765
unit.000021,Mapper-1-5,N/A,465.815979958,465.836380959,465.844486952,871.867426872,872.792737007,0.044745,392.873897,0.006595
unit.000022,Mapper-1-6,N/A,464.273666859,464.295367002,464.303426027,856.705291033,857.779624939,0.025711,384.132918,0.005609
unit.000023,Mapper-1-7,N/A,468.357302904,468.384845018,468.393100023,868.108309984,868.684002876,0.075141,380.657477,0.004224
unit.000024,Mapper-1-8,N/A,465.022449017,465.044518948,465.0525949,867.104759932,867.642632008,0.035772,390.075261,0.004324
unit.000025,Mapper-1-9,N/A,470.03866291,470.077972889,470.094388008,874.427116871,875.483191967,0.026686,381.661109,0.004923
unit.000026,Mapper-1-10,N/A,466.742144823,466.752722979,466.760840893,869.112488985,869.724345922,0.042584,386.955658,0.004518
unit.000027,Mapper-1-11,N/A,467.792651892,467.799885988,467.807963848,865.645009041,866.546519995,0.031826,380.302828,0.004986
unit.000028,Mapper-1-12,N/A,465.040984869,465.060493946,465.068555832,866.653019905,867.615392923,0.037276,392.129262,0.004643
unit.000029,Mapper-1-13,N/A,467.461534023,467.483330011,467.491621971,863.378818035,864.293392897,0.048472,379.169699,0.004466
unit.000030,Mapper-1-14,N/A,468.660965919,468.69382,468.70209384,865.998647928,866.57220602,0.043088,378.062458,0.005468
unit.000031,Mapper-1-15,N/A,469.43295002,469.474546909,469.487494946,862.318856955,863.251477003,0.056249,373.34208,0.005213
unit.000032,Mapper-1-16,N/A,465.964026928,465.98611784,465.994202852,851.09034586,852.657915831,0.016971,371.404387,0.004662
unit.000033,Reducer-1,N/A,878.612298965,878.634306908,878.657207012,885.416203022,887.690189838,0.11102,0.175261,0.003906
