CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,11.7316789627,11.7468690872,11.8026201725,763.798932076,765.543045044,0.012974,737.173792,0.015443
unit.000001,Mapper-0-2,N/A,11.7613871098,11.7804269791,11.8405880928,787.951903105,788.971917152,0.014286,758.220876,0.015782
unit.000002,Mapper-0-3,N/A,11.7839000225,11.7950901985,11.8446230888,765.755207062,766.574865103,0.01278,739.553312,0.014997
unit.000003,Mapper-0-4,N/A,11.7503490448,11.7649400234,11.8254129887,769.366892099,770.673761129,0.012221,740.261106,0.014388
unit.000004,Mapper-0-5,N/A,11.7985651493,11.8138799667,11.8486561775,772.122606993,773.710322142,0.01432,742.4771,0.01594
unit.000005,Mapper-0-6,N/A,11.8173370361,11.8325071335,11.8526930809,769.012552023,770.655755043,0.012466,739.293894,0.016035
unit.000006,Mapper-0-7,N/A,11.7134330273,11.728219986,11.7732851505,765.907586098,767.604339123,0.024421,736.064492,0.015707
unit.000007,Mapper-0-8,N/A,11.7028520107,11.7170259953,11.7397711277,780.644006968,781.852586985,0.013464,750.772742,0.015908
unit.000008,Reducer-0,N/A,796.935395002,796.949813128,796.965174198,805.690803051,808.661527157,0.526624,1.746812,0.011153
unit.000009,Mapper-1-1,N/A,813.526077986,813.544844151,813.552952051,1585.79125714,1587.1967032,0.011805,761.123538,0.016138
unit.000010,Mapper-1-2,N/A,815.062317133,815.069489002,815.077624083,1564.59885001,1565.85743308,0.010542,736.934655,0.015301
unit.000011,Mapper-1-3,N/A,814.271946192,814.282497168,814.290600061,1572.36705613,1573.98878813,0.012227,748.455417,0.017722
unit.000012,Mapper-1-4,N/A,815.165556192,815.175163031,815.183310986,1575.17481613,1577.02728415,0.011114,747.432404,0.01549
unit.000013,Mapper-1-5,N/A,813.518656969,813.529658079,813.537729025,1564.54597116,1565.82579398,0.021187,742.724275,0.016224
unit.000014,Mapper-1-6,N/A,811.894838095,811.901973009,811.910017014,1557.13278008,1558.7342732,0.011974,738.131248,0.016791
unit.000015,Mapper-1-7,N/A,812.589401007,812.59958005,812.607640982,1566.30810308,1566.89085317,0.013719,746.158283,0.015554
unit.000016,Mapper-1-8,N/A,814.278936148,814.29769206,814.30628109,1565.00154614,1565.85774708,0.01132,738.855508,0.01576
unit.000017,Reducer-1,N/A,1595.79728508,1595.8649652,1595.88049006,1604.73143601,1607.93889713,0.538739,1.761624,0.010723
