CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,12.1528270245,12.1681759357,12.2712271214,455.016276121,456.745626926,0.019699,419.526929,0.013427
unit.000001,Mapper-0-2,N/A,12.2392389774,12.2589759827,12.2916400433,493.680297136,495.302180052,0.016538,459.755085,0.013413
unit.000002,Mapper-0-3,N/A,12.1847090721,12.2083101273,12.2794129848,407.446447134,409.253745079,0.012673,371.797325,0.01975
unit.000003,Mapper-0-4,N/A,12.1734199524,12.1883199215,12.2753059864,412.295392036,413.436988115,0.021218,376.740564,0.012421
unit.000004,Mapper-0-5,N/A,12.2271850109,12.2430160046,12.2875509262,455.169651031,456.761667013,0.035547,419.438569,0.013915
unit.000005,Mapper-0-6,N/A,12.0844700336,12.0994861126,12.1969089508,438.932258129,440.466959953,0.022123,403.657587,0.012873
unit.000006,Mapper-0-7,N/A,12.0656149387,12.0809590816,12.1609871387,411.033309937,412.300589085,0.015165,378.818104,0.013243
unit.000007,Mapper-0-8,N/A,12.0958850384,12.1148281097,12.2312560081,418.656646013,420.531759024,0.022181,383.239809,0.015345
unit.000008,Mapper-0-9,N/A,12.1330900192,12.149310112,12.267113924,411.788489103,412.314094067,0.017058,380.54088,0.013884
unit.000009,Mapper-0-10,N/A,12.0132761002,12.0320630074,12.0737669468,412.191761971,413.339654922,0.020462,376.546049,0.013753
unit.000010,Mapper-0-11,N/A,11.9949269295,12.0097811222,12.0438029766,446.102092028,447.63261795,0.014022,410.522061,0.013399
unit.000011,Mapper-0-12,N/A,12.2039890289,12.2195999622,12.2834911346,412.204514027,413.419834137,0.01211,376.447568,0.013671
unit.000012,Mapper-0-13,N/A,12.028496027,12.0473840237,12.1076350212,463.23349905,464.90388608,0.013557,427.426459,0.013805
unit.000013,Mapper-0-14,N/A,12.0549499989,12.062128067,12.1421029568,476.655379057,478.064526081,0.012861,441.227248,0.016595
unit.000014,Mapper-0-15,N/A,12.118324995,12.1296031475,12.2517931461,459.728824139,460.821136951,0.032325,424.653771,0.014455
unit.000015,Mapper-0-16,N/A,11.9839971066,11.9985129833,12.0214190483,437.685946941,438.912770987,0.015294,402.454262,0.013209
unit.000016,Reducer-0,N/A,504.705688,504.727895021,504.751971006,514.029621124,517.501712084,1.046479,1.781182,0.011096
unit.000017,Mapper-1-1,N/A,523.913535118,523.920859098,523.929010153,922.384447098,923.961357117,0.025857,389.352421,0.015818
unit.000018,Mapper-1-2,N/A,529.191546917,529.204402924,529.212903976,926.55339694,928.079690933,0.00916,374.080094,0.012854
unit.000019,Mapper-1-3,N/A,528.386373997,528.396605968,528.409271002,930.86691308,932.184958935,0.015234,379.975564,0.013216
unit.000020,Mapper-1-4,N/A,528.690421104,528.719424009,528.727661133,951.392436981,952.539507151,0.010446,400.022387,0.014454
unit.000021,Mapper-1-5,N/A,524.308076143,524.318459988,524.326620102,918.517274141,919.857185125,0.012074,383.580167,0.014668
unit.000022,Mapper-1-6,N/A,525.401678085,525.412334919,525.420516014,927.405044079,928.098520994,0.013601,387.07175,0.012511
unit.000023,Mapper-1-7,N/A,527.078222036,527.085502148,527.093732119,923.390352011,925.003942966,0.011917,378.866531,0.013035
unit.000024,Mapper-1-8,N/A,527.636577129,527.661672115,527.665822983,922.586111069,923.96588397,0.015398,375.050787,0.013231
unit.000025,Mapper-1-9,N/A,522.869966984,522.877184153,522.885406971,927.559087992,929.116712093,0.013497,397.044067,0.013264
unit.000026,Mapper-1-10,N/A,525.25397706,525.266488075,525.274672031,931.319766045,932.206295013,0.015666,392.129407,0.013176
unit.000027,Mapper-1-11,N/A,524.756736994,524.766819954,524.774974108,919.372893095,919.882502079,0.017856,381.226162,0.013894
unit.000028,Mapper-1-12,N/A,526.295951128,526.308872938,526.317088127,928.411239147,929.141602993,0.013204,386.311144,0.012858
unit.000029,Mapper-1-13,N/A,526.024241924,526.03155303,526.039772987,924.445183039,926.020916939,0.027276,385.515379,0.012571
unit.000030,Mapper-1-14,N/A,527.788510084,527.80388999,527.812180996,925.898904085,927.059945107,0.012537,380.624793,0.013064
unit.000031,Mapper-1-15,N/A,523.566883087,523.577269077,523.585906982,922.331232071,923.9375,0.0157,390.130065,0.01394
unit.000032,Mapper-1-16,N/A,526.743569136,526.759128094,526.767338991,931.875625134,933.224694014,0.011771,388.185345,0.013396
unit.000033,Reducer-1,N/A,956.515556097,956.537768126,956.561949015,965.889943123,967.870089054,1.037188,1.751599,0.01109
