CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,13.0535099506,13.0755290985,13.0835840702,437.330641985,438.084172964,0.031988,392.249452,0.009121
unit.000001,Mapper-0-2,N/A,13.4869959354,13.5170629025,13.5268580914,441.586846113,442.28374505,0.039149,396.146854,0.005936
unit.000002,Mapper-0-3,N/A,13.2056779861,13.2244710922,13.2358179092,430.725513935,431.750906944,0.034907,385.688442,0.009026
unit.000003,Mapper-0-4,N/A,13.3397700787,13.3586790562,13.371450901,440.882488966,442.240154982,0.043404,395.375552,0.014211
unit.000004,Mapper-0-5,N/A,13.3982300758,13.4222319126,13.4303460121,442.949156046,444.370106936,0.030965,399.887459,0.005871
unit.000005,Mapper-0-6,N/A,13.4388148785,13.4603970051,13.4764709473,437.224839926,438.063188076,0.028154,393.929586,0.006586
unit.000006,Mapper-0-7,N/A,13.5134758949,13.5482640266,13.5627539158,440.895344973,442.261785984,0.030283,395.827648,0.007857
unit.000007,Mapper-0-8,N/A,13.5697860718,13.5948460102,13.6063358784,442.593959093,443.354615927,0.093781,398.51258,0.004389
unit.000008,Mapper-0-9,N/A,12.9313650131,13.0008690357,13.0090758801,437.691821098,439.125691891,0.017335,393.448269,0.007981
unit.000009,Mapper-0-10,N/A,12.9970519543,13.019659996,13.0277049541,435.101722956,435.972899914,0.045458,390.296936,0.013975
unit.000010,Mapper-0-11,N/A,13.0720260143,13.0940880775,13.102752924,440.156784058,441.178559065,0.036529,396.370974,0.017986
unit.000011,Mapper-0-12,N/A,13.0905048847,13.1152479649,13.1235730648,442.302337885,443.326791048,0.028411,397.107997,0.012802
unit.000012,Mapper-0-13,N/A,13.130507946,13.1528320312,13.1608788967,446.460062027,447.470084906,0.028174,401.519999,0.004471
unit.000013,Mapper-0-14,N/A,13.1492509842,13.1714038849,13.1794419289,438.545789957,439.12836194,0.022066,395.025874,0.009413
unit.000014,Mapper-0-15,N/A,13.1865079403,13.2091999054,13.217343092,444.606259108,445.417558908,0.045555,401.580046,0.004758
