CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,12.3020291328,12.3812851906,12.389439106,763.900603056,764.940065145,0.763308,734.86562,0.003073
unit.000001,Mapper-0-2,N/A,12.6928501129,12.7728331089,12.781840086,789.451041222,790.434806108,0.654709,760.508423,0.002574
unit.000002,Mapper-0-3,N/A,12.6109440327,12.6965332031,12.7049040794,785.342044115,787.359873056,0.641344,756.386903,0.003181
unit.000003,Mapper-0-4,N/A,12.4514651299,12.5330901146,12.541437149,773.918956995,776.077993155,0.614444,745.052542,0.002654
unit.000004,Mapper-0-5,N/A,12.3775901794,12.4550571442,12.4632501602,774.272279024,776.073680162,0.375756,749.062285,0.002508
unit.000005,Mapper-0-6,N/A,12.1345500946,12.2289421558,12.2371220589,770.711651087,772.088900089,0.864231,741.377618,0.002715
unit.000006,Mapper-0-7,N/A,12.2253320217,12.3056020737,12.3137710094,779.778596163,781.205166101,0.708649,750.748583,0.003038
unit.000007,Mapper-0-8,N/A,12.5294101238,12.614615202,12.6229422092,757.789494038,759.24004221,0.226561,732.808252,0.003407
unit.000008,Reducer-0,N/A,797.038213015,797.052864075,797.068474054,804.084173203,807.101426125,0.025859,0.018312,0.002714
unit.000009,Mapper-1-1,N/A,815.167096138,815.267866135,815.276039124,1590.60817313,1592.2126441,0.351107,762.888258,0.002648
unit.000010,Mapper-1-2,N/A,812.75109911,812.791296005,812.799468994,1581.34411716,1583.05572701,0.377782,760.833652,0.002097
unit.000011,Mapper-1-3,N/A,816.131971121,816.21671319,816.22490716,1577.38358808,1578.45215917,0.359008,748.589037,0.002476
unit.000012,Mapper-1-4,N/A,814.423432112,814.524885178,814.533076048,1573.94688606,1575.38095403,0.42265,751.240701,0.00225
unit.000013,Mapper-1-5,N/A,814.342013121,814.427056074,814.435226202,1587.70137405,1589.16420317,0.403622,764.259351,0.003586
unit.000014,Mapper-1-6,N/A,813.44572711,813.527546167,813.535708189,1580.99099517,1583.05669212,0.37775,759.454849,0.004245
unit.000015,Mapper-1-7,N/A,815.884860039,815.920073032,815.928414106,1572.87280011,1574.33110619,0.356091,743.595807,0.002817
unit.000016,Mapper-1-8,N/A,815.087680101,815.170704126,815.178897142,1564.8645761,1566.02575517,0.231638,739.967584,0.002251
unit.000017,Reducer-1,N/A,1599.00639415,1599.02101302,1599.08413506,1606.24312305,1608.96517015,0.010382,0.01865,0.002592
