CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,11.667579174,11.682844162,11.7440960407,750.033028126,750.688376188,0.01761,722.690675,0.014269
unit.000001,Mapper-0-2,N/A,11.7171161175,11.735738039,11.798333168,748.577591181,749.673114061,0.021328,721.567286,0.015549
unit.000002,Mapper-0-3,N/A,11.7015790939,11.7207551003,11.7941811085,745.066977978,746.603715181,0.034813,717.50689,0.014675
unit.000003,Mapper-0-4,N/A,11.7513990402,11.7666990757,11.8066320419,769.322535038,770.410767078,0.018702,741.933963,0.015784
unit.000004,Mapper-0-5,N/A,11.7702581882,11.7858970165,11.8108010292,751.036098003,751.721398115,0.023022,723.911712,0.01472
unit.000005,Mapper-0-6,N/A,11.7320849895,11.7550749779,11.8025000095,762.908670187,763.910509109,0.016472,735.447203,0.016629
unit.000006,Mapper-0-7,N/A,11.6582551003,11.6712701321,11.7098970413,758.651152134,759.847307205,0.017577,735.10756,0.014872
unit.000007,Mapper-0-8,N/A,11.6863911152,11.6979660988,11.7785789967,757.096081018,758.809076071,0.015472,732.609277,0.017163
unit.000008,Reducer-0,N/A,779.251116991,779.265962124,779.28176403,788.365067005,790.848020077,0.526281,1.723708,0.010265
unit.000009,Mapper-1-1,N/A,798.965723038,798.975490093,798.983757019,1540.260113,1541.45967197,0.011087,729.66565,0.015279
unit.000010,Mapper-1-2,N/A,797.221333981,797.228624105,797.237079144,1529.53889513,1531.15258718,0.010487,725.154643,0.015073
unit.000011,Mapper-1-3,N/A,799.562857151,799.573701143,799.582020998,1541.28460598,1542.53145313,0.011053,730.495532,0.014584
unit.000012,Mapper-1-4,N/A,799.86321497,799.873267174,799.88152504,1540.61476207,1541.48996019,0.010663,729.368486,0.015122
unit.000013,Mapper-1-5,N/A,798.817927122,798.828016043,798.836287975,1538.15491605,1539.4097271,0.021311,731.033901,0.015929
unit.000014,Mapper-1-6,N/A,797.919093132,797.928780079,797.937272072,1525.32997203,1526.39375305,0.010042,720.068407,0.015974
unit.000015,Mapper-1-7,N/A,800.36245203,800.369775057,800.378035069,1551.80671501,1553.30197501,0.010649,739.029076,0.017321
unit.000016,Mapper-1-8,N/A,800.608407974,800.622682095,800.63101697,1533.74641418,1535.22987819,0.009394,720.480549,0.016151
unit.000017,Reducer-1,N/A,1559.7349751,1559.74981904,1559.76567602,1568.75871015,1571.23809004,0.525549,1.753752,0.010505
