CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,11.7105219364,11.8382339478,11.8464989662,778.249495983,780.210980892,0.65276,748.168181,0.002896
unit.000001,Mapper-0-2,N/A,11.9168269634,12.0011358261,12.0092768669,769.233816862,771.064452887,0.483696,739.536761,0.003108
unit.000002,Mapper-0-3,N/A,11.9975609779,12.0786859989,12.0868937969,806.19332695,807.848603964,0.560997,775.782796,0.00227
unit.000003,Mapper-0-4,N/A,12.2373719215,12.3223819733,12.3306128979,783.060129881,784.276799917,0.359222,756.264632,0.01409
unit.000004,Mapper-0-5,N/A,11.8345890045,11.9204440117,11.9286408424,763.239712954,764.972015858,0.71506,732.826465,0.00276
unit.000005,Mapper-0-6,N/A,12.0749959946,12.1581389904,12.1663308144,770.889542818,772.088773012,0.436912,740.588184,0.002198
unit.000006,Mapper-0-7,N/A,12.3187499046,12.4008908272,12.4090278149,760.016256809,761.90531683,0.35638,733.045558,0.002355
unit.000007,Mapper-0-8,N/A,12.1545288563,12.2410259247,12.249216795,803.488086939,805.823943853,0.378696,772.928814,0.002264
unit.000008,Reducer-0,N/A,817.519545794,817.582767963,817.598037958,823.228608847,826.026525974,0.043128,0.018424,0.003004
unit.000009,Mapper-1-1,N/A,831.88733387,831.96933794,831.977346897,1573.90359282,1575.310359,0.367735,734.005064,0.001733
unit.000010,Mapper-1-2,N/A,831.175041914,831.21152401,831.219538927,1587.32929182,1588.56583786,0.353477,748.482135,0.00272
unit.000011,Mapper-1-3,N/A,833.343197823,833.427806854,833.435809851,1593.69007397,1595.21454096,0.348693,748.497584,0.002253
unit.000012,Mapper-1-4,N/A,835.066934824,835.157394886,835.165392876,1593.6376698,1595.19194579,0.345114,745.089583,0.002638
unit.000013,Mapper-1-5,N/A,834.987332821,835.070561886,835.078724861,1581.06759501,1581.41578579,0.351003,733.248632,0.002724
unit.000014,Mapper-1-6,N/A,834.241941929,834.371816874,834.380100012,1597.20704079,1598.19331479,0.370421,749.581434,0.00323
unit.000015,Mapper-1-7,N/A,832.638099909,832.716820955,832.724834919,1579.21236587,1580.39158392,0.371184,738.300276,0.002668
unit.000016,Mapper-1-8,N/A,834.368177891,834.400949001,834.408969879,1610.01777792,1611.37460279,0.217949,763.135459,0.002144
unit.000017,Reducer-1,N/A,1620.96940279,1620.98418379,1620.99963379,1628.10747981,1631.1483469,0.012662,0.018313,0.003407
