CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,11.942150116,11.9644269943,11.9725701809,758.748136997,759.708213091,0.098284,729.818987,0.004667
unit.000001,Mapper-0-2,N/A,11.8973181248,11.9080381393,11.9162080288,765.845180988,766.926118135,0.073738,738.41751,0.004498
unit.000002,Mapper-0-3,N/A,11.9044430256,11.9268071651,11.9351270199,765.032663107,765.855121136,0.076447,737.055385,0.004988
unit.000003,Mapper-0-4,N/A,11.9608590603,11.9838130474,11.9918951988,762.277547121,763.800499201,0.045069,737.834543,0.005287
unit.000004,Mapper-0-5,N/A,11.9989211559,12.0210909843,12.0291202068,762.285669088,763.801694155,0.050745,737.799385,0.004048
unit.000005,Mapper-0-6,N/A,12.0175590515,12.0362951756,12.044326067,764.478479147,765.852270126,0.070093,736.826416,0.004654
unit.000006,Mapper-0-7,N/A,11.9232540131,11.9457051754,11.9537930489,765.335910082,765.882928133,0.06803,737.436894,0.004865
unit.000007,Mapper-0-8,N/A,11.9801630974,12.0024690628,12.0105350018,765.348084211,765.881287098,0.0598,737.694706,0.005122
unit.000008,Reducer-0,N/A,773.908874035,773.93688798,773.960335016,780.829724073,783.59169507,0.060131,0.176405,0.003959
unit.000009,Mapper-1-1,N/A,788.430054188,788.450141191,788.4586761,1542.54622102,1543.70296621,0.047102,745.546035,0.004218
unit.000010,Mapper-1-2,N/A,790.21415019,790.234596014,790.242701054,1551.92922521,1552.87683821,0.037778,749.420745,0.004638
unit.000011,Mapper-1-3,N/A,789.172718048,789.19206214,789.200119019,1532.20201516,1533.28094101,0.039663,731.140644,0.005419
unit.000012,Mapper-1-4,N/A,785.297304153,785.304409027,785.312470198,1526.89231014,1528.20888901,0.039731,734.159738,0.004493
unit.000013,Mapper-1-5,N/A,790.066891193,790.088448048,790.096588135,1542.37948799,1542.53934312,0.039303,740.719167,0.004739
unit.000014,Mapper-1-6,N/A,788.577699184,788.597870111,788.605949163,1541.53269601,1542.51197219,0.040451,742.841198,0.005547
unit.000015,Mapper-1-7,N/A,789.469993114,789.497702122,789.505797148,1552.29958701,1552.90171814,0.042416,750.695942,0.00558
unit.000016,Mapper-1-8,N/A,787.734873056,787.742008209,787.750430107,1536.91863704,1538.40623307,0.031574,741.195793,0.004513
unit.000017,Reducer-1,N/A,1560.65177703,1560.66626501,1560.68172002,1567.3836112,1570.41904712,0.058756,0.177659,0.003684
