CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,12.8023860455,12.8864200115,12.8946368694,432.83423996,434.211255074,0.428951,389.276211,0.007328
unit.000001,Mapper-0-2,N/A,12.246188879,12.3290200233,12.3370809555,445.341110945,445.474857092,0.351928,401.405877,0.002652
unit.000002,Mapper-0-3,N/A,13.0850970745,13.1077079773,13.1160950661,445.239449024,445.450097084,0.288812,401.44717,0.002837
unit.000003,Mapper-0-4,N/A,12.7243709564,12.8059899807,12.8142240047,438.180365086,439.730033875,0.314489,398.461664,0.006948
unit.000004,Mapper-0-5,N/A,14.6795890331,14.830327034,14.8392388821,443.448433876,445.447001934,0.284655,399.968226,0.002137
unit.000005,Mapper-0-6,N/A,13.3028249741,13.3824620247,13.3947520256,440.814666986,444.316751957,0.427627,396.72502,0.00415
unit.000006,Mapper-0-7,N/A,12.3254599571,12.4091639519,12.4172399044,439.095628977,440.747395992,0.419573,395.508228,0.012909
unit.000007,Mapper-0-8,N/A,12.8827450275,13.0887229443,13.0969350338,438.100219011,439.697723866,0.426389,393.929908,0.016211
unit.000008,Mapper-0-9,N/A,12.4850020409,12.5703539848,12.5785000324,443.436268091,445.41800499,0.379032,399.092608,0.002314
unit.000009,Mapper-0-10,N/A,14.1407010555,14.2556059361,14.2669520378,427.589397907,428.438353062,0.390462,388.068073,0.004701
unit.000010,Mapper-0-11,N/A,13.7581169605,13.8484079838,13.8565299511,423.005831003,424.222437859,0.534714,378.86483,0.006109
unit.000011,Mapper-0-12,N/A,14.2516279221,14.3582470417,14.3700020313,432.926788092,434.224838018,0.554903,390.18632,0.008331
unit.000012,Mapper-0-13,N/A,14.3617899418,14.4613919258,14.4768409729,434.257416964,435.558912039,0.438111,389.716053,0.012135
unit.000013,Mapper-0-14,N/A,13.2102029324,13.2953009605,13.3068568707,427.482128859,428.433002949,0.343065,383.45062,0.006279
unit.000014,Mapper-0-15,N/A,13.4690079689,13.5639328957,13.5754668713,431.554805994,433.527819872,0.694966,388.824278,0.006638
unit.000015,Mapper-0-16,N/A,12.566740036,12.6442730427,12.6560108662,440.708226919,444.319429874,0.2641,398.666195,0.004448
unit.000016,Mapper-0-17,N/A,13.9540228844,14.0525820255,14.0606930256,443.412019014,445.390280962,0.150691,399.474587,0.001915
unit.000017,Mapper-0-18,N/A,12.4055850506,12.4903259277,12.4989030361,443.37561202,445.358828068,0.438134,398.547796,0.002303
unit.000018,Mapper-0-19,N/A,14.5643620491,14.6831800938,14.6915390491,435.44402194,436.599586964,0.358825,391.559351,0.007763
unit.000019,Mapper-0-20,N/A,11.9499719143,12.020211935,12.0285279751,443.424128056,445.42099309,0.410224,399.055218,0.00304
unit.000020,Mapper-0-21,N/A,12.0166969299,12.0987598896,12.1068630219,437.951443911,439.667856932,0.421847,396.196114,0.003807
unit.000021,Mapper-0-22,N/A,12.0952298641,12.1734418869,12.1815190315,438.074079037,439.698592901,0.317078,396.244548,0.008082
unit.000022,Mapper-0-23,N/A,12.1699090004,12.249737978,12.2578029633,435.647923946,436.598674059,0.357895,392.393593,0.013134
unit.000023,Mapper-0-24,N/A,13.134775877,13.2138299942,13.2220680714,440.505686045,444.28430891,0.357634,396.666934,0.008622
unit.000024,Mapper-0-25,N/A,14.4578299522,14.5698239803,14.5801789761,431.611762047,434.197045088,0.120479,389.715756,0.008569
unit.000025,Mapper-0-26,N/A,12.6519179344,12.7280910015,12.7363669872,427.448590994,428.410394907,0.285458,383.824888,0.011285
unit.000026,Mapper-0-27,N/A,13.5714409351,13.66106987,13.6703400612,440.301573038,444.285973072,0.582621,397.558954,0.006144
unit.000027,Mapper-0-28,N/A,13.1040160656,13.1263709068,13.1389138699,428.895179033,429.474065065,0.367102,384.909935,0.008301
unit.000028,Mapper-0-29,N/A,14.0489430428,14.1446540356,14.1561379433,434.300133944,435.558477879,0.321604,390.28679,0.027206
unit.000029,Mapper-0-30,N/A,13.386343956,13.4726428986,13.4809999466,443.387788057,445.360301018,0.472748,398.22027,0.002285
unit.000030,Mapper-0-31,N/A,13.6574370861,13.7505419254,13.7622139454,435.950699091,437.641716957,0.43492,394.041214,0.010485
unit.000031,Mapper-0-32,N/A,13.8601419926,13.9464418888,13.9581139088,443.399899006,445.392472029,0.245308,398.114852,0.009456
unit.000032,Reducer-0,N/A,453.25096488,453.308335066,453.347485065,460.550132036,463.248641968,0.050072,0.017694,0.002946
unit.000033,Mapper-1-1,N/A,481.005697966,481.195230007,481.228770018,904.651512861,905.089847088,0.193572,387.808986,0.001685
unit.000034,Mapper-1-2,N/A,477.115061045,477.279304028,477.284118891,903.836334944,904.00731492,0.267216,392.378286,0.001542
unit.000035,Mapper-1-3,N/A,474.66972208,474.770576954,474.784343004,894.618339062,896.676465988,0.304526,391.420068,0.014219
unit.000036,Mapper-1-4,N/A,469.596591949,469.682200909,469.690237045,877.03937006,878.700147867,0.160367,398.560275,0.011868
unit.000037,Mapper-1-5,N/A,478.701632977,478.849117994,478.869622946,901.948263884,903.437232018,0.172369,386.737235,0.012016
unit.000038,Mapper-1-6,N/A,479.955600977,480.201930046,480.236695051,904.639348984,905.055233955,0.171038,389.100448,0.001636
unit.000039,Mapper-1-7,N/A,476.232626915,476.35108304,476.360131979,901.923600912,903.390376091,0.451828,392.900172,0.038366
unit.000040,Mapper-1-8,N/A,477.564421892,477.723017931,477.731271029,894.922528028,896.703273058,0.314173,383.821801,0.003904
unit.000041,Mapper-1-9,N/A,479.208591938,479.40671587,479.417851925,903.441432953,903.978405952,0.276457,388.155081,0.002053
unit.000042,Mapper-1-10,N/A,473.921576977,474.014043093,474.02233386,886.660937071,889.495496035,0.320156,389.76092,0.010097
unit.000043,Mapper-1-11,N/A,480.252507925,480.498108864,480.502486944,902.730814934,903.517901897,0.186372,387.900892,0.001685
unit.000044,Mapper-1-12,N/A,474.369186878,474.469146013,474.477621078,883.472635031,884.812031984,0.306242,383.015372,0.021986
unit.000045,Mapper-1-13,N/A,471.086297035,471.173229933,471.181338072,897.054008961,898.729762077,0.250625,411.012556,0.008038
unit.000046,Mapper-1-14,N/A,476.818060875,476.982102871,476.990203857,898.294322014,899.801953077,0.291059,389.1882,0.020737
unit.000047,Mapper-1-15,N/A,472.281073093,472.367906094,472.376018047,885.741172075,889.451370955,0.281167,395.742397,0.004067
unit.000048,Mapper-1-16,N/A,481.606041908,481.820340872,481.831132889,901.960502863,903.463146925,0.177611,384.141992,0.00248
unit.000049,Mapper-1-17,N/A,476.062437057,476.217393875,476.22565794,886.504055977,889.493582964,0.398733,380.558896,0.008129
unit.000050,Mapper-1-18,N/A,473.629781961,473.716698885,473.72498107,899.909818888,902.965508938,0.395672,404.070271,0.011984
unit.000051,Mapper-1-19,N/A,472.730077028,472.82030797,472.828548908,889.618824005,891.554445982,0.3371,397.394822,0.007531
unit.000052,Mapper-1-20,N/A,472.034628868,472.069828033,472.077970982,896.835758924,897.689038992,0.304294,407.980974,0.007935
unit.000053,Mapper-1-21,N/A,479.507286072,479.793740034,479.806519985,907.796264887,909.174146891,0.174852,393.086839,0.002786
unit.000054,Mapper-1-22,N/A,470.637690067,470.723126888,470.731173992,892.751430035,894.628957033,0.266715,411.180675,0.008564
unit.000055,Mapper-1-23,N/A,475.464649916,475.587796926,475.596143007,901.972886086,903.492954016,0.353546,398.873774,0.00592
unit.000056,Mapper-1-24,N/A,477.861144066,478.066504002,478.09423995,901.935834885,903.414099932,0.366932,390.408718,0.002242
unit.000057,Mapper-1-25,N/A,481.811460972,482.053847075,482.07088089,908.450385094,909.195060968,0.167738,391.455008,0.002009
unit.000058,Mapper-1-26,N/A,478.459707975,478.675373077,478.686377048,897.862869024,898.75513792,0.217889,385.0028,0.009369
unit.000059,Mapper-1-27,N/A,468.90051198,468.938205957,468.946251869,889.59040308,891.552954912,0.097325,411.265203,0.010076
unit.000060,Mapper-1-28,N/A,470.341346025,470.429698944,470.43777895,885.693916082,889.448276043,0.128758,405.449173,0.015234
unit.000061,Mapper-1-29,N/A,473.080126047,473.121115923,473.129322052,895.729204893,896.735924006,0.446196,403.424574,0.016876
unit.000062,Mapper-1-30,N/A,471.385099888,471.472579002,471.480659008,884.832999945,885.983628988,0.262485,397.996622,0.017512
unit.000063,Mapper-1-31,N/A,480.706045866,480.889791965,480.909409046,898.024739027,899.787806988,0.202224,381.79748,0.002495
unit.000064,Mapper-1-32,N/A,475.18838501,475.273290873,475.281709909,884.527580023,885.984251976,0.22301,380.761328,0.004407
unit.000065,Reducer-1,N/A,914.009078026,914.064698935,914.10429287,921.152901888,923.430924892,0.035875,0.018271,0.002224
