CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,12.4050939083,12.428123951,12.6788339615,378.49927187,380.224967003,0.012435,333.60663,0.050606
unit.000001,Mapper-0-2,N/A,12.6664087772,12.6924698353,12.7945408821,431.499903917,432.005767822,0.014081,389.278435,0.019284
unit.000002,Mapper-0-3,N/A,12.6879038811,12.7041289806,12.7988288403,374.627515793,375.070255995,0.015432,334.053441,0.025344
unit.000003,Mapper-0-4,N/A,12.3929719925,12.4088158607,12.6475989819,448.455692768,448.979741812,0.010713,404.569127,0.0116
unit.000004,Mapper-0-5,N/A,12.3700628281,12.3893909454,12.6165828705,376.629885912,377.149758816,0.017238,332.347591,0.022994
unit.000005,Mapper-0-6,N/A,12.4610347748,12.483506918,12.7403609753,374.287678957,375.043208838,0.015045,330.315453,0.016451
unit.000006,Mapper-0-7,N/A,12.5717098713,12.5962958336,12.7684187889,375.823009968,376.134582996,0.01734,332.67425,0.071937
unit.000007,Mapper-0-8,N/A,12.5435678959,12.555107832,12.7586529255,374.593015909,375.049546957,0.013191,330.029011,0.043203
unit.000008,Mapper-0-9,N/A,12.6318259239,12.6549408436,12.7814757824,431.8355968,433.032383919,0.012731,386.960121,0.011588
unit.000009,Mapper-0-10,N/A,12.6050977707,12.6203598976,12.7726957798,431.101079941,431.98534584,0.027803,388.335583,0.011898
unit.000010,Mapper-0-11,N/A,12.3048608303,12.3205468655,12.4760768414,365.100780964,366.893177986,0.022202,320.852808,0.023957
unit.000011,Mapper-0-12,N/A,12.339250803,12.3586449623,12.547713995,432.205827951,433.050810814,0.011375,392.862833,0.013318
unit.000012,Mapper-0-13,N/A,12.1932687759,12.2097058296,12.2924277782,452.748556852,454.711759806,0.020896,407.057825,0.011934
unit.000013,Mapper-0-14,N/A,12.1588997841,12.1781568527,12.221629858,430.742586851,431.981982946,0.014621,387.113487,0.012471
unit.000014,Mapper-0-15,N/A,12.2689428329,12.2804739475,12.4171807766,452.710766792,454.662759781,0.012005,405.801629,0.011667
unit.000015,Mapper-0-16,N/A,12.6123838425,12.635507822,12.7768788338,360.574622869,361.79941678,0.015491,318.100339,0.045098
unit.000016,Mapper-0-17,N/A,12.3241138458,12.335670948,12.5123109818,375.218586922,376.110095978,0.033265,335.694593,0.049344
