CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,12.2666888237,12.2891290188,12.2971830368,433.663516998,435.276252031,0.030454,390.081677,0.004428
unit.000001,Mapper-0-2,N/A,12.3230309486,12.3421578407,12.3539228439,451.222906828,453.31626296,0.041226,408.369837,0.004583
unit.000002,Mapper-0-3,N/A,12.5054349899,12.5428040028,12.5510859489,326.974545956,327.408860922,0.026699,283.196962,0.011951
unit.000003,Mapper-0-4,N/A,12.4076700211,12.418959856,12.4308018684,326.299427986,327.380789042,0.023058,284.184548,0.010336
unit.000004,Mapper-0-5,N/A,12.4874579906,12.5115408897,12.5197508335,446.556797028,447.790701866,0.044847,405.119872,0.004051
unit.000005,Mapper-0-6,N/A,12.6078748703,12.6277229786,12.6415719986,411.996855021,413.921738863,0.024519,368.57344,0.016154
unit.000006,Mapper-0-7,N/A,12.1114959717,12.1302158833,12.1416950226,413.062137842,414.977504015,0.047941,369.600263,0.009994
unit.000007,Mapper-0-8,N/A,12.6502759457,12.6818909645,12.6937398911,449.468685865,450.192180872,0.040379,405.404743,0.004445
unit.000008,Mapper-0-9,N/A,12.6375248432,12.6539428234,12.6710848808,447.17125392,448.822783947,0.018675,404.073185,0.004071
unit.000009,Mapper-0-10,N/A,12.0927479267,12.1150438786,12.1231119633,321.820209026,323.330374956,0.052071,278.837861,0.01087
unit.000010,Mapper-0-11,N/A,12.3612658978,12.3804049492,12.3920278549,446.454916954,447.766392946,0.031046,407.232406,0.004062
unit.000011,Mapper-0-12,N/A,12.1677808762,12.1899869442,12.1982138157,441.680881023,443.40339303,0.028251,399.97068,0.00441
unit.000012,Mapper-0-13,N/A,12.1864049435,12.211619854,12.2212808132,411.922230005,413.907613993,0.032038,365.712002,0.004883
unit.000013,Mapper-0-14,N/A,12.2474009991,12.2702679634,12.2784609795,412.648401022,413.939174891,0.030141,368.708365,0.016799
unit.000014,Mapper-0-15,N/A,12.2855620384,12.3078789711,12.31595397,316.119500875,317.17798686,0.016303,271.880524,0.011361
unit.000015,Mapper-0-16,N/A,12.3496580124,12.3648118973,12.3732178211,448.564606905,450.166119814,0.022419,405.471974,0.004554
unit.000016,Mapper-0-17,N/A,12.3879609108,12.4001820087,12.4117109776,318.332598925,320.222249031,0.023222,276.159214,0.014873
unit.000017,Mapper-0-18,N/A,12.4380118847,12.4653158188,12.4748468399,447.159158945,448.801769018,0.01977,403.898879,0.003923
unit.000018,Mapper-0-19,N/A,12.4615569115,12.4837579727,12.4955940247,445.751307011,447.739846945,0.02607,401.980995,0.004186
unit.000019,Mapper-0-20,N/A,12.7163419724,12.736260891,12.7483739853,327.781816006,328.458034039,0.03796,284.386256,0.011998
unit.000020,Mapper-0-21,N/A,12.5391058922,12.5671839714,12.5810530186,321.563585997,323.30624485,0.033683,278.189302,0.025561
unit.000021,Mapper-0-22,N/A,12.5602369308,12.5885798931,12.6003370285,445.82483983,447.763851881,0.026193,401.574411,0.004316
unit.000022,Mapper-0-23,N/A,12.1522128582,12.1713378429,12.179420948,442.234572887,443.422807932,0.029942,398.863073,0.004291
unit.000023,Mapper-0-24,N/A,12.2080068588,12.2321949005,12.2402648926,326.66011095,327.407490015,0.062857,282.728836,0.01066
unit.000024,Mapper-0-25,N/A,12.6782970428,12.6972808838,12.7244389057,433.916882992,435.297399044,0.035693,391.07934,0.005641
unit.000025,Mapper-0-26,N/A,12.0191679001,12.0963139534,12.1044080257,406.597450972,407.940937996,0.028879,367.124253,0.004053
unit.000026,Mapper-0-27,N/A,12.1336448193,12.1487820148,12.1607840061,320.098170042,321.258381844,0.027036,275.942279,0.010467
unit.000027,Mapper-0-28,N/A,12.5962400436,12.6114859581,12.6200358868,421.033897877,422.103598833,0.025597,378.079095,0.00653
unit.000028,Mapper-0-29,N/A,12.3043110371,12.3266170025,12.3348929882,318.583847046,320.241189003,0.026991,276.554703,0.012221
unit.000029,Mapper-0-30,N/A,12.4225230217,12.4426109791,12.4509270191,320.205658913,321.276438951,0.028908,275.910225,0.011456
unit.000030,Mapper-0-31,N/A,12.7007210255,12.712774992,12.7443459034,405.441963911,406.923979998,0.024943,362.181071,0.00738
unit.000031,Mapper-0-32,N/A,12.2286138535,12.2510368824,12.2593379021,445.812744856,447.74327898,0.031251,401.572731,0.004222
unit.000032,Reducer-0,N/A,461.565357924,461.640640974,461.678323984,469.182991982,472.109539986,0.285302,0.175788,0.004022
unit.000033,Mapper-1-1,N/A,482.689337969,482.70806098,482.716054916,903.106850863,904.992511034,0.042058,403.596088,0.006398
unit.000034,Mapper-1-2,N/A,484.870512009,484.903815031,484.91198802,903.961683989,904.998015881,0.019176,396.269899,0.004463
unit.000035,Mapper-1-3,N/A,481.514252901,481.533784866,481.541805029,866.433070898,868.191586971,0.026809,370.75101,0.0152
unit.000036,Mapper-1-4,N/A,484.107157946,484.139415026,484.155016899,870.428750038,872.294819832,0.022225,367.775638,0.014414
unit.000037,Mapper-1-5,N/A,486.733337879,486.997843027,487.008548021,880.945024967,882.069331884,0.050363,364.839935,0.009735
unit.000038,Mapper-1-6,N/A,488.604063034,488.654438019,488.660176992,884.086316824,885.443631887,0.019868,367.43662,0.00898
unit.000039,Mapper-1-7,N/A,480.637550831,480.648303032,480.656407833,897.188700914,898.662593842,0.023568,406.637234,0.015215
unit.000040,Mapper-1-8,N/A,490.075728893,490.099310875,490.122093916,913.414997816,915.533282042,0.025834,388.933173,0.004436
unit.000041,Mapper-1-9,N/A,490.804249048,490.842897892,490.87815094,881.652417898,883.355165005,0.026358,357.216678,0.015469
unit.000042,Mapper-1-10,N/A,487.01352191,487.020880938,487.029453039,878.27430892,880.019212008,0.022849,364.43779,0.036438
unit.000043,Mapper-1-11,N/A,481.498692989,481.517825842,481.525882006,899.594410896,900.710729837,0.02809,404.024991,0.005146
