CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,18.3451430798,18.3733730316,18.3834850788,422.338454008,424.021425009,0.08049,383.445575,0.005548
unit.000001,Mapper-0-2,N/A,18.2127001286,18.2351760864,18.2433409691,417.977653027,418.94453001,0.057178,382.59754,0.004258
unit.000002,Mapper-0-3,N/A,18.2507350445,18.2732949257,18.2814619541,428.050601959,429.088345051,0.048771,389.789136,0.005597
unit.000003,Mapper-0-4,N/A,18.2315919399,18.2544639111,18.262650013,417.219998121,418.930263996,0.061596,379.013016,0.005195
unit.000004,Mapper-0-5,N/A,18.3906929493,18.4151389599,18.4233849049,443.081799984,444.901705027,0.043104,403.967561,0.004925
unit.000005,Mapper-0-6,N/A,18.4691700935,18.4882071018,18.4964299202,485.705436945,486.533359051,0.067097,446.496643,0.004724
unit.000006,Mapper-0-7,N/A,18.2885529995,18.3109910488,18.3191709518,419.932363033,420.973050117,0.044896,384.94893,0.009532
unit.000007,Mapper-0-8,N/A,18.4115180969,18.4305970669,18.4422991276,476.536484003,478.386996031,0.036832,438.139692,0.004927
unit.000008,Mapper-0-9,N/A,18.4494109154,18.4727699757,18.4809539318,435.36381197,437.198647976,0.086271,396.972198,0.005579
unit.000009,Mapper-0-10,N/A,18.1761980057,18.1974139214,18.2056100368,463.413974047,465.206912994,0.0399,425.228404,0.004868
unit.000010,Mapper-0-11,N/A,18.3262820244,18.348747015,18.3583729267,446.889709949,447.964534044,0.046612,407.778169,0.005565
unit.000011,Mapper-0-12,N/A,18.2697241306,18.2921419144,18.3003189564,477.690433979,479.423877001,0.046511,442.60763,0.004789
unit.000012,Mapper-0-13,N/A,18.1938230991,18.2162899971,18.22447896,484.151236057,485.499994993,0.04626,445.143781,0.00575
unit.000013,Mapper-0-14,N/A,18.4382081032,18.4530100822,18.4619851112,414.310481071,415.869724035,0.055641,375.790991,0.006947
unit.000014,Mapper-0-15,N/A,18.3074030876,18.3298690319,18.3380560875,468.324419975,469.276680946,0.05002,429.456431,0.005464
unit.000015,Mapper-0-16,N/A,18.3655200005,18.3943231106,18.4043450356,440.075290918,441.260663033,0.038769,401.877835,0.005502
unit.000016,Reducer-0,N/A,495.137105942,495.209697008,495.232984066,502.398499966,505.268988132,0.11308,0.17572,0.004408
unit.000017,Mapper-1-1,N/A,515.731770992,515.836715937,515.852709055,948.700457096,950.059662104,0.033966,415.680825,0.004961
unit.000018,Mapper-1-2,N/A,513.488187075,513.495424986,513.503627062,928.011972904,928.745630026,0.038311,404.725798,0.004292
unit.000019,Mapper-1-3,N/A,514.716610909,514.736485958,514.744718075,926.80174613,927.71400094,0.027467,396.620158,0.480485
unit.000020,Mapper-1-4,N/A,511.381482124,511.388708115,511.39687705,919.282371998,920.193681955,0.033449,400.309778,0.004219
unit.000021,Mapper-1-5,N/A,518.102221012,518.141149044,518.145375013,918.624511003,920.187361956,0.053069,378.178351,0.004926
unit.000022,Mapper-1-6,N/A,514.695843935,514.720350981,514.7286551,909.299158096,910.856400013,0.032483,381.257844,0.00587
unit.000023,Mapper-1-7,N/A,518.248908997,518.297461987,518.323322058,937.879482985,938.88739109,0.0454,397.322545,0.006477
unit.000024,Mapper-1-8,N/A,517.356446981,517.384369135,517.393049955,927.103948116,927.728151083,0.036403,388.016768,0.004681
unit.000025,Mapper-1-9,N/A,516.676582098,516.683924913,516.69225502,915.717479944,917.13338995,0.031227,381.466273,0.005904
unit.000026,Mapper-1-10,N/A,514.68204093,514.699500084,514.707801104,944.893074989,945.990402937,0.025815,415.185912,0.005049
unit.000027,Mapper-1-11,N/A,512.689697981,512.709445953,512.717679977,910.515458107,911.872399092,0.032733,388.601624,0.004431
unit.000028,Mapper-1-12,N/A,516.476345062,516.50378108,516.51204896,920.836190939,922.627970934,0.038631,384.323963,0.004673
unit.000029,Mapper-1-13,N/A,517.49911499,517.58082509,517.590393066,932.473040104,933.828253984,0.0282,393.547762,0.00488
unit.000030,Mapper-1-14,N/A,512.705800056,512.72586298,512.734187126,910.527926922,912.05619812,0.053616,385.787749,0.004929
unit.000031,Mapper-1-15,N/A,515.752538919,515.844476938,515.868324995,926.348032951,927.70761013,0.038709,392.991716,0.661657
unit.000032,Mapper-1-16,N/A,511.78094101,511.800938129,511.809123039,922.69197607,923.643461943,0.023709,403.063812,0.004915
unit.000033,Reducer-1,N/A,954.186971903,954.303069115,954.349661112,961.940150976,964.185465097,0.156023,0.181688,0.006148
