CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,12.1394882202,12.2202730179,12.2282371521,434.214143038,436.050762177,0.440926,402.70304,0.002886
unit.000001,Mapper-0-2,N/A,12.9479219913,13.0213069916,13.0292961597,434.917535067,436.060658216,0.50935,399.593786,0.002141
unit.000002,Mapper-0-3,N/A,12.6972560883,12.8419020176,12.8503360748,430.785984993,434.279508114,0.526017,395.511951,0.003081
unit.000003,Mapper-0-4,N/A,12.6175529957,12.7008030415,12.708946228,447.000030994,450.284322023,0.520102,411.162359,0.003759
unit.000004,Mapper-0-5,N/A,12.8611390591,12.9444181919,12.9560480118,444.9450562,446.87800622,0.609819,409.197253,0.002989
unit.000005,Mapper-0-6,N/A,11.9869921207,12.0649311543,12.0728561878,427.531849146,428.681538105,0.270825,395.806251,0.003066
unit.000006,Mapper-0-7,N/A,12.2167711258,12.2978281975,12.3057889938,431.604000092,434.332061052,0.472957,396.310881,0.004888
unit.000007,Mapper-0-8,N/A,12.3736360073,12.4587101936,12.4666790962,441.083090067,442.212705135,0.505223,405.33225,0.002812
unit.000008,Mapper-0-9,N/A,12.2943270206,12.3771510124,12.3850901127,434.169763088,435.210027218,0.510397,396.928525,0.002344
unit.000009,Mapper-0-10,N/A,12.4552321434,12.5366630554,12.5458421707,437.726391077,439.130470037,0.515297,402.434606,0.003019
unit.000010,Mapper-0-11,N/A,11.7553679943,11.8338031769,11.8417570591,418.712515116,420.551798105,0.442231,382.599065,0.003029
unit.000011,Mapper-0-12,N/A,12.0614430904,12.1430850029,12.1510331631,436.271242142,438.107263088,0.508465,400.749829,0.001889
unit.000012,Mapper-0-13,N/A,12.8380060196,12.8647282124,12.8728611469,444.892354012,446.870343208,0.446462,409.384674,0.002511
unit.000013,Mapper-0-14,N/A,12.540086031,12.6211681366,12.629347086,441.436122179,442.223065138,0.435344,405.98526,0.001826
unit.000014,Mapper-0-15,N/A,11.8303380013,11.91269207,11.9206800461,431.002496004,434.306783199,0.598014,395.742619,0.00251
unit.000015,Mapper-0-16,N/A,11.9092121124,11.983574152,11.9949510098,408.686605215,410.38410902,0.318057,373.678666,0.002474
unit.000016,Reducer-0,N/A,460.119907141,460.141511202,460.163972139,467.251237154,470.519649029,0.030409,0.01821,0.002992
unit.000017,Mapper-1-1,N/A,478.250679016,478.333244085,478.341316223,878.686601162,879.457152128,0.320942,386.351603,0.002429
unit.000018,Mapper-1-2,N/A,477.346498013,477.464629173,477.475226164,890.631274223,891.85464716,0.267137,402.808389,0.002342
unit.000019,Mapper-1-3,N/A,482.541815996,482.677144051,482.685764074,890.326960087,891.801331043,0.2962,384.550018,0.001833
unit.000020,Mapper-1-4,N/A,477.42347002,477.505117178,477.51309514,878.893066168,879.481923103,0.239453,391.83047,0.002665
unit.000021,Mapper-1-5,N/A,481.449195147,481.547488213,481.555817127,890.529236078,891.824210167,0.369201,388.149559,0.001799
unit.000022,Mapper-1-6,N/A,480.65222311,480.743746996,480.75528121,902.005219221,903.104899168,0.356469,402.640524,0.003087
unit.000023,Mapper-1-7,N/A,479.126394033,479.211051226,479.21898818,893.589505196,894.924911022,0.396681,398.544038,0.003371
unit.000024,Mapper-1-8,N/A,476.284583092,476.364195108,476.372101068,883.335161209,884.30522418,0.220975,398.344381,0.004359
unit.000025,Mapper-1-9,N/A,478.976466179,479.058459044,479.066415071,885.559799194,887.358457088,0.212557,390.644437,0.002172
unit.000026,Mapper-1-10,N/A,480.751275063,480.921387196,480.929419994,891.23460722,892.896968126,0.368987,390.833279,0.001633
unit.000027,Mapper-1-11,N/A,481.603226185,481.70123601,481.709415197,887.515308142,888.76395607,0.274844,384.470796,0.003518
unit.000028,Mapper-1-12,N/A,482.381358147,482.511553049,482.515673161,902.158850193,903.111005068,0.243659,397.268862,0.002675
unit.000029,Mapper-1-13,N/A,475.589376211,475.623617172,475.632166147,877.030045033,878.44077301,0.21844,393.433444,0.002274
unit.000030,Mapper-1-14,N/A,478.329705,478.413581133,478.421540022,888.519554138,888.79046917,0.284617,395.943445,0.002349
unit.000031,Mapper-1-15,N/A,479.889230013,479.972992182,479.995580196,895.044867039,895.995663166,0.379012,397.816598,0.001828
unit.000032,Mapper-1-16,N/A,479.991523027,480.067869186,480.075849056,889.022766113,889.830111027,0.175848,391.006277,0.002107
unit.000033,Reducer-1,N/A,907.678745031,907.754911184,907.778576136,914.845531225,917.48016119,0.022877,0.018373,0.002752
