CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,11.7848939896,11.7960119247,11.8346719742,749.7231071,750.897558928,0.013423,722.976068,0.016237
unit.000001,Mapper-0-2,N/A,11.765376091,11.7814381123,11.830671072,759.091696024,760.01138401,0.024177,729.267172,0.015754
unit.000002,Mapper-0-3,N/A,11.7994511127,11.8145980835,11.8387029171,790.292037964,791.384586096,0.019543,763.577413,0.015209
unit.000003,Mapper-0-4,N/A,11.7138431072,11.7285850048,11.8075079918,759.193249941,760.013124943,0.018934,729.171642,0.016508
unit.000004,Mapper-0-5,N/A,11.6876220703,11.702778101,11.7401490211,766.356692076,768.117336035,0.024511,736.26547,0.015455
unit.000005,Mapper-0-6,N/A,11.7320699692,11.7472801208,11.8226270676,763.350315094,765.085421085,0.023152,733.819475,0.016467
unit.000006,Mapper-0-7,N/A,11.7508399487,11.7619380951,11.8266420364,776.675106049,778.263772011,0.024046,746.964821,0.015774
unit.000007,Mapper-0-8,N/A,11.699229002,11.7173659801,11.7742369175,758.537734032,759.99278903,0.03759,728.329687,0.015444
unit.000008,Reducer-0,N/A,799.575377941,799.589956999,799.605458021,808.331459045,811.041800976,0.541011,1.76452,0.011358
unit.000009,Mapper-1-1,N/A,815.736905098,815.747349977,815.755422115,1557.39202809,1559.20131493,0.010772,734.13924,0.014971
unit.000010,Mapper-1-2,N/A,815.883795023,815.894098997,815.902276039,1570.72035694,1573.37151909,0.012138,744.648071,0.015291
unit.000011,Mapper-1-3,N/A,819.957132101,819.964267015,819.972352028,1566.36055994,1567.338588,0.010742,733.784104,0.015384
unit.000012,Mapper-1-4,N/A,814.248517036,814.255662918,814.263730049,1564.50352001,1566.29705191,0.014718,742.936034,0.015778
unit.000013,Mapper-1-5,N/A,820.058789015,820.07348609,820.081640959,1578.63236213,1580.486063,0.010192,746.02987,0.015261
unit.000014,Mapper-1-6,N/A,815.093595028,815.104591131,815.112714052,1548.77754593,1550.04976201,0.011036,726.134248,0.015014
unit.000015,Mapper-1-7,N/A,820.803446054,820.82331109,820.831551075,1591.65157509,1592.639503,0.011541,759.267171,0.016017
unit.000016,Mapper-1-8,N/A,820.069894075,820.088758945,820.096827984,1567.36427808,1568.39325094,0.009502,734.896697,0.01574
unit.000017,Reducer-1,N/A,1600.08190203,1600.09642005,1600.11193299,1608.88766813,1612.394243,0.526475,1.774161,0.010644
