CU,Name,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,-63.8363230228,52.4025309086,52.606222868,274.615512848,402.889814854,405.049015999
unit.000001,Euclidean_dist_1_5399,-63.8298540115,37.2107260227,37.4168188572,266.597572803,517.811699867,518.737317801
unit.000002,Euclidean_dist_1_10797,-63.828548193,37.4138128757,37.6202898026,266.769317865,514.377502918,515.599306822
unit.000003,Euclidean_dist_1_16195,-63.8276691437,23.7917678356,23.9477739334,24.1470458508,285.498945951,287.003498793
unit.000004,Euclidean_dist_1_21593,-63.8264510632,38.0237588882,38.2302010059,267.175601959,526.455819845,527.457073927
unit.000005,Euclidean_dist_1_26991,-63.8250341415,59.4885168076,59.6920669079,277.816108942,532.659396887,534.269919872
unit.000006,Euclidean_dist_1_32389,-63.8230040073,60.0394859314,60.2432219982,277.962034941,534.675033808,537.050150871
unit.000007,Euclidean_dist_1_37787,-63.8202221394,60.4372158051,60.6408119202,278.083460808,540.142237902,545.148886919
unit.000008,Euclidean_dist_1_43185,-63.8187091351,61.4381768703,61.6420860291,278.213359833,527.138134956,528.638203859
unit.000009,Euclidean_dist_1_48583,-63.817289114,63.2819299698,63.5414218903,278.472887993,549.749260902,551.273293972
unit.000010,Euclidean_dist_1_53981,-63.8159110546,71.0753378868,71.34847188,278.597810984,531.889426947,533.194917917
unit.000011,Euclidean_dist_1_59379,-63.8146309853,74.2758870125,74.479403019,278.965019941,540.56743288,545.202039003
unit.000012,Euclidean_dist_1_64777,-63.8133862019,73.8764548302,74.0801558495,278.730530024,538.664388895,540.323668003
unit.000013,Euclidean_dist_1_70175,-63.8120970726,75.1262168884,75.3297739029,279.08851099,529.739748001,530.95607686
unit.000014,Euclidean_dist_1_75573,-63.809885025,75.3769409657,75.5799648762,279.466004848,539.067952871,540.366698027
unit.000015,Euclidean_dist_1_80971,-63.8075060844,75.9307129383,76.1274299622,279.668733835,549.030870914,550.952703953
unit.000016,Euclidean_dist_1_86369,-63.8031971455,76.1739768982,76.3773169518,279.872594833,545.251210928,546.527831793
unit.000017,Euclidean_dist_1_91767,-63.8009932041,77.0225458145,77.2268128395,280.682765007,533.293196917,536.802634001
