CU,Name,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,-68.2729649544,169.438009024,169.632254124,290.0363729,420.168015003,422.045674086
unit.000001,Euclidean_dist_1_5399,-68.2710828781,95.0753479004,95.2793300152,139.72936511,390.161432981,391.691694021
unit.000002,Euclidean_dist_1_10797,-68.2695629597,94.3711030483,94.5751459599,94.777338028,345.989871025,347.304841995
unit.000003,Euclidean_dist_1_16195,-68.2604939938,22.171325922,22.371972084,22.5728080273,283.421674013,288.923504114
unit.000004,Euclidean_dist_1_21593,-68.2583498955,23.6000599861,23.8513560295,24.0083360672,279.883757114,280.652117014
unit.000005,Euclidean_dist_1_26991,-68.2567720413,31.3555231094,31.5564730167,31.7578589916,287.108168125,289.530978918
unit.000006,Euclidean_dist_1_32389,-68.2554728985,165.17820096,165.381807089,287.249016047,547.316926003,548.611498117
unit.000007,Euclidean_dist_1_37787,-68.2542710304,32.377341032,32.5782430172,32.7789189816,303.641115904,305.042973995
unit.000008,Euclidean_dist_1_43185,-68.253098011,32.0191509724,32.1751639843,32.3712849617,297.537728071,298.220798016
unit.000009,Euclidean_dist_1_48583,-68.2511429787,30.7442190647,30.9966170788,31.1457629204,327.334224939,329.074338913
unit.000010,Euclidean_dist_1_53981,-68.2368149757,32.784979105,33.0374479294,33.1865060329,296.060858965,298.08265996
unit.000011,Euclidean_dist_1_59379,-68.2354300022,33.1925759315,33.3932199478,33.5939280987,302.920201063,303.864586115
unit.000012,Euclidean_dist_1_64777,-68.2340710163,33.59998703,33.8006019592,34.0012791157,299.756315947,300.850454092
unit.000013,Euclidean_dist_1_70175,-68.2325749397,34.0614950657,34.2083120346,34.4088129997,295.267683983,296.755707979
unit.000014,Euclidean_dist_1_75573,-68.2307789326,34.4148590565,34.6181690693,34.8173279762,296.80825305,298.228405952
unit.000015,Euclidean_dist_1_80971,-68.2294158936,34.823362112,35.0769369602,35.2249341011,300.09266305,302.264194965
unit.000016,Euclidean_dist_1_86369,-68.2277460098,35.230962038,35.4319701195,35.6328520775,295.674995899,296.774029016
unit.000017,Euclidean_dist_1_91767,-68.2250580788,35.6389069557,35.842400074,36.0410001278,305.089217901,307.372646093
unit.000018,Euclidean_dist_1_97165,-68.223033905,36.0986449718,36.247674942,36.4480929375,326.215646029,327.855590105
