CU,Name,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,-44.9061870575,373.504845858,373.708518028,2620.01976395,2744.79507899,2745.89450908
unit.000001,Euclidean_dist_1_5399,-44.9049890041,5.90226793289,6.10800290108,6.30808591843,265.347404957,266.436184883
unit.000002,Euclidean_dist_1_10797,-44.9038441181,6.31485795975,6.51473593712,6.71555995941,256.314163923,259.034050941
unit.000003,Euclidean_dist_1_16195,-44.9026730061,6.92498993874,7.12565588951,7.32670593262,257.120264053,260.800760031
unit.000004,Euclidean_dist_1_21593,-44.901540041,7.74027490616,7.94107604027,8.14366006851,252.295781851,253.3973279
unit.000005,Euclidean_dist_1_26991,-44.9003810883,8.14958190918,8.35039806366,8.55123186111,258.930320978,263.783026934
unit.000006,Euclidean_dist_1_32389,-44.8991799355,8.55415201187,8.75812101364,8.95929002762,259.749642849,265.384093046
unit.000007,Euclidean_dist_1_37787,-44.8980050087,9.19458198547,9.39508199692,9.59651899338,269.658623934,269.983491898
unit.000008,Euclidean_dist_1_43185,-44.8947761059,9.80651402473,10.0082299709,10.2097358704,271.473139048,272.78440094
unit.000009,Euclidean_dist_1_48583,-44.8935670853,10.4221489429,10.6224448681,10.823251009,284.30903697,286.153138876
unit.000010,Euclidean_dist_1_53981,-44.8924319744,154.005398035,154.209001064,1168.81436586,1416.37909102,1417.70949388
unit.000011,Euclidean_dist_1_59379,-44.8912129402,11.4405069351,11.6411449909,11.8422188759,276.589112043,278.584920883
unit.000012,Euclidean_dist_1_64777,-44.8900499344,12.052161932,12.2531819344,134.454824924,383.610723019,384.545790911
unit.000013,Euclidean_dist_1_70175,-44.8889160156,12.6582460403,12.8646578789,252.508466005,504.670948029,505.954800844
unit.000014,Euclidean_dist_1_75573,-44.8877050877,13.2682938576,13.4748089314,254.916312933,507.438689947,508.835469961
unit.000015,Euclidean_dist_1_80971,-44.8865590096,13.8781030178,14.0843529701,257.306259871,499.351907015,503.290374994
unit.000016,Euclidean_dist_1_86369,-44.884608984,15.6823089123,15.8863060474,259.051512957,510.392920017,511.933887005
unit.000017,Euclidean_dist_1_91767,-44.8838191032,18.6915149689,18.8950259686,263.852030039,522.126827955,524.057301044
unit.000018,Euclidean_dist_1_97165,-44.8830299377,264.878308058,265.082090855,1925.74205399,2183.52575088,2185.56268787
unit.000019,Euclidean_dist_1_102563,-44.8823311329,23.5016138554,23.7050020695,268.758857012,526.237377882,527.308459044
unit.000020,Euclidean_dist_1_107961,-44.8815851212,274.461307049,274.664929867,1966.03352785,2225.42373204,2227.37695885
unit.000021,Euclidean_dist_1_113359,-44.8808960915,26.0721440315,26.2755389214,273.113726854,533.259973049,535.010715961
unit.000022,Euclidean_dist_1_118757,-44.8801920414,28.1721448898,28.3759310246,278.92071104,536.370391846,538.212506056
