CU,Name,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,-54.7168118954,303.059591055,303.263215065,2083.97615695,2211.15237904,2213.05098009
unit.000001,Euclidean_dist_1_5399,-54.7154228687,230.748080969,230.951484919,1652.1841011,1901.13432908,1903.14031696
unit.000002,Euclidean_dist_1_10797,-54.714015007,28.9559819698,29.1239869595,267.789981127,516.910262108,525.910109043
unit.000003,Euclidean_dist_1_16195,-54.7125909328,29.7171189785,29.9204161167,268.810786009,517.514842033,527.264107943
unit.000004,Euclidean_dist_1_21593,-54.7110099792,59.9750180244,60.1809339523,517.655316114,767.795663118,771.892928123
unit.000005,Euclidean_dist_1_26991,-54.709540844,23.9506671429,24.1541149616,263.87007308,514.373108149,516.446639061
unit.000006,Euclidean_dist_1_32389,-54.7079598904,349.778213978,349.981455088,2415.84890294,2667.3987391,2668.7470901
unit.000007,Euclidean_dist_1_37787,-54.7064459324,178.473400116,178.676743031,1291.09682107,1547.44523501,1548.61073613
unit.000008,Euclidean_dist_1_43185,-54.7051680088,352.673939943,352.877381086,2453.61385608,2699.57743502,2702.14766002
unit.000009,Euclidean_dist_1_48583,-54.7039489746,372.340763092,372.544216156,2543.4331491,2798.10728812,2799.24322295
unit.000010,Euclidean_dist_1_53981,-54.7027549744,375.510303974,375.713829994,2549.15166402,2806.32625699,2807.88412905
unit.000011,Euclidean_dist_1_59379,-54.7014739513,351.827310085,352.030666113,2445.09306693,2705.39207196,2706.08427095
unit.000012,Euclidean_dist_1_64777,-54.6999409199,77.0902450085,77.2936639786,565.080135107,814.734795094,816.594172955
unit.000013,Euclidean_dist_1_70175,-54.6982460022,357.799487114,358.002975941,2470.05150199,2722.22862101,2724.27021194
unit.000014,Euclidean_dist_1_75573,-54.6967170238,139.549324036,139.753081083,1025.15955615,1277.71435809,1278.55707812
unit.000015,Euclidean_dist_1_80971,-54.695538044,364.398106098,364.60175705,2529.78383613,2799.00975895,2800.14881206
unit.000016,Euclidean_dist_1_86369,-54.6940460205,162.550951958,162.754938126,1261.8733871,1506.13192201,1507.73928404
unit.000017,Euclidean_dist_1_91767,-54.6929209232,370.64328599,370.846852064,2539.11774397,2790.37849212,2792.19534802
unit.000018,Euclidean_dist_1_97165,-54.6917619705,222.68296814,222.886541128,1537.12786913,1789.56717706,1790.6018641
unit.000019,Euclidean_dist_1_102563,-54.6905560493,380.522927046,380.726223946,2654.97387099,2902.49946094,2904.22057509
unit.000020,Euclidean_dist_1_107961,-54.6894369125,381.11581111,381.319229126,2664.294168,2920.03166914,2921.67622399
unit.000021,Euclidean_dist_1_113359,-54.6882998943,248.009482145,248.212645054,1779.07103801,2032.64422703,2034.803298
unit.000022,Euclidean_dist_1_118757,-54.6871490479,263.614490986,263.866162062,1903.65129495,2152.10875297,2153.28496099
unit.000023,Euclidean_dist_1_124155,-54.6855540276,271.056139946,271.259947062,2021.26061606,2272.4827621,2273.71853209
unit.000024,Euclidean_dist_1_129553,-54.6843650341,297.000818968,297.204226971,2048.70003414,2302.772264,2303.70193601
unit.000025,Euclidean_dist_1_134951,-54.6828479767,309.718946934,309.920928955,2200.33466005,2454.80725193,2456.06589913
unit.000026,Euclidean_dist_1_140349,-54.6814789772,337.29728508,337.50069499,2287.63542604,2543.42724204,2546.192518
