time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1481824590        0                 9444              0                 37248026          37314803          0                 34294             49788617709       40837352838       0                 7269536          
1481824591        0                 9444              0                 37248083          37314857          0                 34294             49788641253       40837375118       0                 7269536          
1481824592        0                 9444              0                 37248139          37314911          0                 34294             49788664413       40837396982       0                 7269536          
1481824593        0                 9444              0                 37248206          37314976          0                 34294             49788693396       40837421262       0                 7269536          
1481824594        0                 9444              0                 37248267          37315035          0                 34294             49788718588       40837444878       0                 7269536          
1481824595        0                 9444              0                 37248325          37315091          0                 34294             49788742652       40837467470       0                 7269536          
1481824596        0                 9444              0                 37248380          37315144          0                 34294             49788765620       40837489038       0                 7269536          
1481824598        0                 9444              0                 37248437          37315199          0                 34294             49788789492       40837511270       0                 7269536          
1481824599        0                 9444              0                 37248509          37315269          0                 34294             49788820673       40837536750       0                 7269536          
1481824600        0                 9444              0                 37248563          37315321          0                 34294             49788843449       40837557958       0                 7269536          
1481824601        0                 9444              0                 37248618          37315374          0                 34294             49788866417       40837579526       0                 7269536          
1481824602        0                 9444              0                 37248673          37315427          0                 34294             49788889385       40837601094       0                 7269536          
1481824604        0                 9444              0                 37248816          37315568          0                 34294             49788953111       40838716766       0                 7269536          
1481824605        0                 9444              0                 37248998          37315748          0                 34294             49789012215       40839833742       0                 7269536          
1481824606        0                 9444              0                 37249067          37315815          0                 34294             49789041551       40839861030       0                 7269536          
1481824607        0                 9444              0                 37249137          37315883          0                 34294             49789071079       40839888678       0                 7269536          
1481824608        0                 9444              0                 37249440          37316182          0                 34294             49789176819       40843410804       0                 7269536          
1481824609        0                 9444              0                 37249517          37316257          0                 34294             49789220087       40843439900       0                 7269536          
1481824610        0                 9444              0                 37249587          37316325          0                 34294             49789249615       40843467548       0                 7269536          
1481824611        0                 9444              0                 37249672          37316408          0                 34294             49789282535       40843497908       0                 7269536          
1481824613        0                 9444              0                 37249741          37316475          0                 34294             49789311871       40843525196       0                 7269536          
1481824614        0                 9444              0                 37250249          37316973          0                 34294             49789494277       40920012596       0                 7269536          
1481824615        0                 9444              0                 37250411          37317134          0                 34294             49789547197       40965148804       0                 7269536          
1481824616        0                 9444              0                 37250580          37317301          0                 34294             49789600933       41017624892       0                 7269536          
1481824617        0                 9444              0                 37250739          37317458          0                 34294             49789652229       41064856100       0                 7269536          
1481824618        0                 9444              0                 37250928          37317645          0                 34294             49789728815       41121530804       0                 7269536          
1481824619        0                 9444              0                 37251099          37317814          0                 34294             49789788925       41171910500       0                 7269536          
1481824620        0                 9444              0                 37251276          37317989          0                 34294             49789844613       41228582492       0                 7269536          
1481824622        0                 9444              0                 37251464          37318175          0                 34294             49789938049       41275821508       0                 7269536          
1481824623        0                 9444              0                 37251643          37318352          0                 34294             49789994121       41332494156       0                 7269536          
1481824624        0                 9444              0                 37251819          37318526          0                 34294             49790080292       41375535732       0                 7269536          
1481824625        0                 9444              0                 37252015          37318720          0                 34294             49790147754       41436407124       0                 7269536          
1481824626        0                 9444              0                 37252174          37318877          0                 34294             49790200458       41479444444       0                 7269536          
1481824627        0                 9444              0                 37252321          37319022          0                 34294             49790248826       41520381796       0                 7269536          
1481824628        0                 9444              0                 37252480          37319179          0                 34294             49790300122       41567613004       0                 7269536          
1481824629        0                 9444              0                 37252673          37319370          0                 34294             49790383671       41624288612       0                 7269536          
1481824631        0                 9444              0                 37252912          37319606          0                 34294             49790455095       41711381932       0                 7269536          
