CU,Name,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Mapper-0-1,N/A,6.27649307251,N/A,13.5190751553,48.5347640514,48.5790190697
unit.000001,Mapper-0-2,N/A,6.34429812431,N/A,13.5284090042,38.8617739677,38.9074599743
unit.000002,Mapper-0-3,N/A,6.3780400753,N/A,14.12383008,38.7832531929,38.8261129856
unit.000003,Mapper-0-4,N/A,6.39436817169,N/A,14.0255191326,47.420593977,47.4589860439
unit.000004,Mapper-0-5,N/A,6.32525897026,N/A,12.4094891548,38.7846741676,38.8283979893
unit.000005,Mapper-0-6,N/A,6.38623905182,N/A,21.4554641247,50.7900121212,50.8284730911
unit.000006,Mapper-0-7,N/A,6.41075706482,N/A,21.4054219723,49.7317361832,49.7854421139
unit.000007,Mapper-0-8,N/A,6.31976413727,N/A,13.525288105,48.6136929989,48.6527919769
unit.000008,Mapper-0-9,N/A,6.33888816833,N/A,21.354375124,39.9056470394,39.9454040527
unit.000009,Mapper-0-10,N/A,6.35548114777,N/A,21.4024879932,48.5330281258,48.5778160095
unit.000010,Mapper-0-11,N/A,6.36089611053,N/A,14.2256031036,46.2986321449,46.3427271843
unit.000011,Mapper-0-12,N/A,6.40537714958,N/A,12.4609630108,47.4210290909,47.4592950344
unit.000012,Mapper-0-13,N/A,6.33074116707,N/A,13.4186520576,46.2995681763,46.343665123
unit.000013,Mapper-0-14,N/A,6.31392812729,N/A,13.5221531391,43.1085050106,43.1532661915
unit.000014,Mapper-0-15,N/A,6.36996197701,N/A,12.457463026,43.1108970642,43.1520559788
unit.000015,Mapper-0-16,N/A,6.3082151413,N/A,14.022562027,48.6159009933,48.6565361023
unit.000016,Reducer-0,N/A,55.0328581333,N/A,58.6551339626,65.4125170708,66.6358129978
unit.000017,Mapper-1-1,N/A,77.6329050064,N/A,83.8380281925,111.869045019,111.91410017
unit.000018,Mapper-1-2,N/A,76.3082129955,N/A,83.0357940197,111.892857075,111.933530092
unit.000019,Mapper-1-3,N/A,77.3528029919,N/A,83.6362040043,111.953023195,111.997696161
