CU,Name,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Mapper-0-1,N/A,6.73760199547,N/A,21.5573718548,35.2531239986,35.289880991
unit.000001,Mapper-0-2,N/A,6.65798377991,N/A,13.6473858356,37.6146697998,37.651116848
unit.000002,Mapper-0-3,N/A,6.77718687057,N/A,21.6058609486,46.1609258652,46.1984689236
unit.000003,Mapper-0-4,N/A,6.89295697212,N/A,22.4672939777,46.2860779762,46.3222639561
unit.000004,Mapper-0-5,N/A,7.57742381096,N/A,22.8825349808,57.8702487946,57.9064657688
unit.000005,Mapper-0-6,N/A,6.52364993095,N/A,13.6379728317,36.4312109947,36.4711258411
unit.000006,Mapper-0-7,N/A,8.3807349205,N/A,27.1488499641,38.794410944,38.8326289654
unit.000007,Mapper-0-8,N/A,7.63034892082,N/A,27.0998079777,57.9410479069,57.9821228981
unit.000008,Mapper-0-9,N/A,6.40860199928,N/A,10.8565268517,37.5070939064,37.5434248447
unit.000009,Mapper-0-10,N/A,7.12958192825,N/A,22.4702677727,46.2152998447,46.2514088154
unit.000010,Mapper-0-11,N/A,6.98302078247,N/A,21.6185338497,57.9323039055,57.9723918438
unit.000011,Mapper-0-12,N/A,9.10145783424,N/A,27.6035699844,58.0068547726,58.0429768562
unit.000012,Mapper-0-13,N/A,7.51005578041,N/A,22.8794748783,37.5421848297,37.5797669888
unit.000013,Mapper-0-14,N/A,6.94108295441,N/A,21.6152238846,38.6873459816,38.7248837948
unit.000014,Mapper-0-15,N/A,7.42088890076,N/A,22.7744457722,46.2329838276,46.2693338394
unit.000015,Mapper-0-16,N/A,6.61684799194,N/A,13.6443259716,36.3964469433,36.4326868057
unit.000016,Mapper-0-17,N/A,7.68853092194,N/A,22.9757249355,56.763466835,56.800082922
unit.000017,Mapper-0-18,N/A,6.44564294815,N/A,13.589468956,33.1085858345,33.1471869946
unit.000018,Mapper-0-19,N/A,11.1399958134,N/A,27.7046558857,62.1901757717,62.2272157669
unit.000019,Mapper-0-20,N/A,6.36744689941,N/A,10.84973979,35.2163379192,35.2527627945
unit.000020,Mapper-0-21,N/A,6.48338079453,N/A,11.3678379059,28.8620109558,28.9031288624
unit.000021,Mapper-0-22,N/A,6.81606197357,N/A,21.609087944,38.8311388493,38.8694207668
unit.000022,Mapper-0-23,N/A,6.57165884972,N/A,13.6412029266,37.5784819126,37.6162807941
unit.000023,Mapper-0-24,N/A,6.69806790352,N/A,13.6505138874,30.9402008057,30.9799199104
unit.000024,Mapper-0-25,N/A,10.603607893,N/A,27.5028309822,39.9039039612,39.9451019764
unit.000025,Mapper-0-26,N/A,6.85187578201,N/A,21.6120438576,38.7209889889,38.7578098774
unit.000026,Mapper-0-27,N/A,7.4550049305,N/A,22.8762998581,56.7310857773,56.7674899101
unit.000027,Mapper-0-28,N/A,7.25317978859,N/A,22.8729469776,57.8380498886,57.8871757984
unit.000028,Mapper-0-29,N/A,7.06701397896,N/A,21.6250309944,38.7594118118,38.7966067791
unit.000029,Mapper-0-30,N/A,7.18555688858,N/A,22.7711949348,35.3255147934,35.3609778881
unit.000030,Mapper-0-31,N/A,7.43197798729,N/A,22.7774648666,56.6925067902,56.7286989689
unit.000031,Mapper-0-32,N/A,7.027520895,N/A,21.6218128204,35.2876298428,35.3250699043
unit.000032,Reducer-0,N/A,66.1014339924,N/A,68.8415369987,82.9586968422,84.2047958374
unit.000033,Mapper-1-1,N/A,100.683438778,N/A,104.672216892,122.587741852,122.625644922
unit.000034,Mapper-1-2,N/A,88.4786159992,N/A,91.7858669758,110.214108944,110.251728773
unit.000035,Mapper-1-3,N/A,94.3516528606,N/A,98.1254138947,118.00618577,118.0472579
unit.000036,Mapper-1-4,N/A,99.5483949184,N/A,104.068236828,123.766749859,123.805242777
unit.000037,Mapper-1-5,N/A,102.700220823,N/A,106.08106184,123.84074378,123.888642788
unit.000038,Mapper-1-6,N/A,101.693755865,N/A,104.874017,122.660153866,122.696126938
unit.000039,Mapper-1-7,N/A,89.927644968,N/A,95.0034577847,112.457165003,112.494369984
unit.000040,Mapper-1-8,N/A,89.4772307873,N/A,92.5921299458,107.99980998,108.036309004
unit.000041,Mapper-1-9,N/A,94.4874417782,N/A,98.2257888317,111.324375868,111.381146908
unit.000042,Mapper-1-10,N/A,96.6356008053,N/A,101.245313883,121.261191845,121.298295975
unit.000043,Mapper-1-11,N/A,91.48447299,N/A,97.1162338257,115.681423903,115.719102859
unit.000044,Mapper-1-12,N/A,102.835441828,N/A,106.181858778,125.042396784,125.085025787
unit.000045,Mapper-1-13,N/A,93.2023530006,N/A,97.8214259148,116.827005863,116.864130974
unit.000046,Mapper-1-14,N/A,100.552182913,N/A,104.172576904,118.071904898,118.10921979
unit.000047,Mapper-1-15,N/A,98.4028589725,N/A,103.160441875,122.516799927,122.553567886
unit.000048,Mapper-1-16,N/A,91.2048618793,N/A,96.8139507771,115.642797947,115.681809902
unit.000049,Mapper-1-17,N/A,98.6866998672,N/A,103.16373086,115.717799902,115.756169796
unit.000050,Mapper-1-18,N/A,88.9050478935,N/A,92.0913088322,111.298075914,111.336135864
unit.000051,Mapper-1-19,N/A,97.4002017975,N/A,101.548303843,115.606691837,115.646402836
unit.000052,Mapper-1-20,N/A,96.3553388119,N/A,100.138216972,119.116880894,119.153804779
unit.000053,Mapper-1-21,N/A,99.6854279041,N/A,104.169039965,122.446164846,122.482376814
unit.000054,Mapper-1-22,N/A,95.3531639576,N/A,98.6286568642,116.792832851,116.851969004
unit.000055,Mapper-1-23,N/A,103.705881834,N/A,107.590682983,120.224229813,120.260243893
unit.000056,Mapper-1-24,N/A,92.2038359642,N/A,97.1199998856,116.898302794,116.934589863
unit.000057,Mapper-1-25,N/A,93.4827468395,N/A,98.0229849815,116.886456966,116.923172951
unit.000058,Mapper-1-26,N/A,87.3345677853,N/A,90.579417944,107.907643795,107.956487894
unit.000059,Mapper-1-27,N/A,87.7608618736,N/A,90.9820299149,109.151952982,109.188718796
unit.000060,Mapper-1-28,N/A,95.4888079166,N/A,98.8327829838,117.994201899,118.031037807
unit.000061,Mapper-1-29,N/A,101.734061003,N/A,104.975665808,123.923974991,123.960131884
unit.000062,Mapper-1-30,N/A,92.4851369858,N/A,97.6192319393,111.379383802,111.422796965
unit.000063,Mapper-1-31,N/A,97.6831448078,N/A,103.059551001,122.369680882,122.407574892
unit.000064,Mapper-1-32,N/A,86.8084208965,N/A,89.8761298656,109.107099771,109.143232822
unit.000065,Reducer-1,N/A,136.921178818,N/A,140.202060938,163.212044001,164.463512897
unit.000066,Mapper-2-1,N/A,178.761963844,N/A,182.627913952,196.179351807,196.216631889
unit.000067,Mapper-2-2,N/A,171.877739906,N/A,175.176380873,195.055709839,195.101912975
unit.000068,Mapper-2-3,N/A,179.041886806,N/A,182.528902769,199.58986783,199.626320839
unit.000069,Mapper-2-4,N/A,184.777193785,N/A,187.865528822,199.580830812,199.619883776
unit.000070,Mapper-2-5,N/A,183.676434994,N/A,187.261173964,206.266187906,206.302711964
unit.000071,Mapper-2-6,N/A,168.055728912,N/A,170.854295969,190.587199926,190.628648996
unit.000072,Mapper-2-7,N/A,174.45249486,N/A,178.515291929,194.983555794,195.019382
unit.000073,Mapper-2-8,N/A,181.337756872,N/A,186.053941965,206.195590973,206.231826782
unit.000074,Mapper-2-9,N/A,176.748060942,N/A,179.804886818,197.36290884,197.401199818
unit.000075,Mapper-2-10,N/A,174.170726776,N/A,181.819152832,200.691285849,200.735409975
unit.000076,Mapper-2-11,N/A,171.303424835,N/A,174.974820852,196.253746986,196.290459871
unit.000077,Mapper-2-12,N/A,169.157748938,N/A,172.158774853,192.832705975,192.876150846
unit.000078,Mapper-2-13,N/A,172.451038837,N/A,175.981682777,193.874137878,193.910272837
unit.000079,Mapper-2-14,N/A,182.48484087,N/A,186.756664991,206.124397993,206.161513805
unit.000080,Mapper-2-15,N/A,183.203410864,N/A,186.858297825,199.512643814,199.549000978
unit.000081,Mapper-2-16,N/A,177.470566988,N/A,182.223395824,198.402469873,198.439564943
unit.000082,Mapper-2-17,N/A,176.319956779,N/A,181.822110891,200.697486877,200.735260963
unit.000083,Mapper-2-18,N/A,170.876696825,N/A,174.471660852,192.747461796,192.789866924
