CU,Name,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Mapper-0-1,N/A,6.41650009155,N/A,10.7499821186,47.8316600323,47.8680169582
unit.000001,Mapper-0-2,N/A,6.58366298676,N/A,16.3811161518,47.6936681271,47.729598999
unit.000002,Mapper-0-3,N/A,6.70590901375,N/A,16.5373620987,46.3771109581,46.4126300812
unit.000003,Mapper-0-4,N/A,6.75155901909,N/A,16.6393601894,46.516780138,46.5526220798
unit.000004,Mapper-0-5,N/A,6.33781909943,N/A,10.4990861416,46.3680391312,46.4053461552
unit.000005,Mapper-0-6,N/A,6.37917113304,N/A,10.7014491558,46.4468140602,46.482817173
unit.000006,Mapper-0-7,N/A,6.27078104019,N/A,9.69264602661,47.7603080273,47.7972640991
unit.000007,Mapper-0-8,N/A,6.87554216385,N/A,16.7403640747,47.7637879848,47.7994401455
unit.000008,Mapper-0-9,N/A,6.50268816948,N/A,16.7377400398,47.8336009979,47.8690910339
unit.000009,Mapper-0-10,N/A,6.6620490551,N/A,16.534209013,69.7939009666,69.8309850693
unit.000010,Mapper-0-11,N/A,6.4603600502,N/A,10.8033699989,46.5791840553,46.6198091507
unit.000011,Mapper-0-12,N/A,6.83312416077,N/A,16.5402979851,46.4393770695,46.4753661156
unit.000012,Mapper-0-13,N/A,6.30019116402,N/A,10.3976659775,47.6224081516,47.6593501568
unit.000013,Mapper-0-14,N/A,6.62250804901,N/A,16.6362910271,46.5091161728,46.5442521572
unit.000014,Mapper-0-15,N/A,6.54375696182,N/A,16.3328061104,47.6900551319,47.7260811329
unit.000015,Mapper-0-16,N/A,6.79200196266,N/A,16.6419911385,69.8651180267,69.9015100002
unit.000016,Reducer-0,N/A,73.5490620136,N/A,76.686218977,82.3659219742,83.5982980728
unit.000017,Mapper-1-1,N/A,89.9165329933,N/A,93.3333251476,127.255846977,127.292142153
unit.000018,Mapper-1-2,N/A,94.4942560196,N/A,101.778372049,129.530930996,129.568336964
unit.000019,Mapper-1-3,N/A,93.0601751804,N/A,101.071948051,135.832914114,135.868831158
unit.000020,Mapper-1-4,N/A,90.1973061562,N/A,94.4392089844,126.21104598,126.247356176
unit.000021,Mapper-1-5,N/A,91.9612960815,N/A,95.7507860661,135.762652159,135.798885107
unit.000022,Mapper-1-6,N/A,88.2003650665,N/A,91.7221281528,136.886553049,136.9226861
unit.000023,Mapper-1-7,N/A,87.8196940422,N/A,91.0173921585,127.317270041,127.353289127
unit.000024,Mapper-1-8,N/A,90.9229300022,N/A,94.7467591763,135.691950083,135.728604078
unit.000025,Mapper-1-9,N/A,91.3473730087,N/A,94.8461620808,125.113378048,125.149579048
unit.000026,Mapper-1-10,N/A,94.0631711483,N/A,101.774932146,137.992844105,138.029586077
unit.000027,Mapper-1-11,N/A,89.1995961666,N/A,92.7292020321,136.938709974,136.975351095
unit.000028,Mapper-1-12,N/A,87.0485460758,N/A,90.012294054,119.863285065,119.899952173
unit.000029,Mapper-1-13,N/A,92.3419661522,N/A,96.0529789925,127.32635498,127.362498045
unit.000030,Mapper-1-14,N/A,86.8081951141,N/A,89.7102501392,127.387546062,127.424297094
unit.000031,Mapper-1-15,N/A,88.7728860378,N/A,91.9647569656,119.916608095,119.952538967
unit.000032,Mapper-1-16,N/A,93.3428971767,N/A,100.970542192,118.757467985,118.79372406
unit.000033,Reducer-1,N/A,141.135128021,N/A,144.086830139,150.489729166,151.711837053
unit.000034,Mapper-2-1,N/A,156.872831106,N/A,160.13023901,191.389178038,191.426402092
unit.000035,Mapper-2-2,N/A,157.85176301,N/A,161.127859116,180.84289813,180.87904501
unit.000036,Mapper-2-3,N/A,155.695919037,N/A,158.814354181,188.24191308,188.279814959
unit.000037,Mapper-2-4,N/A,159.852282047,N/A,165.151170015,185.101792097,185.137951136
unit.000038,Mapper-2-5,N/A,160.996512175,N/A,165.353451967,193.57815814,193.614871979
unit.000039,Mapper-2-6,N/A,162.71867609,N/A,166.158714056,185.064368963,185.100926161
