CU,Name,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Mapper-0-1,N/A,6.54300999641,N/A,25.5986571312,64.218031168,64.2547740936
unit.000001,Mapper-0-2,N/A,6.57624316216,N/A,22.178178072,53.2323231697,53.2690701485
unit.000002,Mapper-0-3,N/A,7.51899909973,N/A,25.6477711201,54.6444311142,54.6831240654
unit.000003,Mapper-0-4,N/A,11.4762010574,N/A,22.8861601353,49.6672160625,49.7072510719
unit.000004,Mapper-0-5,N/A,13.928632021,N/A,26.2038822174,53.227889061,53.265073061
unit.000005,Mapper-0-6,N/A,6.38308620453,N/A,12.1966161728,49.8111522198,49.8488922119
unit.000006,Mapper-0-7,N/A,6.40928006172,N/A,14.4161081314,50.8569271564,50.8948850632
unit.000007,Mapper-0-8,N/A,6.42602705956,N/A,12.7952110767,53.3011031151,53.3384580612
unit.000008,Mapper-0-9,N/A,6.43426299095,N/A,13.8088080883,53.3038861752,53.340763092
unit.000009,Mapper-0-10,N/A,6.45065021515,N/A,22.0732350349,54.5729811192,54.6099081039
unit.000010,Mapper-0-11,N/A,6.45876502991,N/A,22.0763630867,53.1545910835,53.1927921772
unit.000011,Mapper-0-12,N/A,6.4756321907,N/A,12.8980391026,53.0877771378,53.1243841648
unit.000012,Mapper-0-13,N/A,6.48672509193,N/A,13.9121661186,53.0820281506,53.1196579933
unit.000013,Mapper-0-14,N/A,6.50038218498,N/A,26.5055742264,64.2145700455,64.2515602112
unit.000014,Mapper-0-15,N/A,6.51150822639,N/A,21.9709410667,54.4932491779,54.5372040272
unit.000015,Mapper-0-16,N/A,6.5281162262,N/A,22.0797030926,54.5721621513,54.6087961197
unit.000016,Mapper-0-17,N/A,6.5569050312,N/A,14.0106451511,53.3761570454,53.4185180664
unit.000017,Mapper-0-18,N/A,12.0506980419,N/A,26.6080460548,54.7177951336,54.7575361729
unit.000018,Mapper-0-19,N/A,9.88570713997,N/A,22.8829441071,55.8278720379,55.8654930592
unit.000019,Mapper-0-20,N/A,6.51695513725,N/A,14.4191720486,51.9624330997,52.0031030178
unit.000020,Mapper-0-21,N/A,6.36850118637,N/A,12.1882359982,49.7444241047,49.7818732262
unit.000021,Mapper-0-22,N/A,6.4007191658,N/A,21.7712180614,53.3778932095,53.4180400372
unit.000022,Mapper-0-23,N/A,6.89554405212,N/A,26.4054381847,54.6435770988,54.682831049
unit.000023,Mapper-0-24,N/A,6.41754722595,N/A,12.2025370598,27.2902162075,28.0779840946
unit.000024,Mapper-0-25,N/A,6.49213719368,N/A,14.1130151749,49.7380981445,49.7759280205
unit.000025,Mapper-0-26,N/A,6.37451004982,N/A,12.1913380623,44.4797801971,44.5177500248
unit.000026,Mapper-0-27,N/A,6.4452650547,N/A,22.1752040386,54.4941680431,54.5383520126
unit.000027,Mapper-0-28,N/A,6.56267905235,N/A,13.1007461548,53.1593151093,53.197715044
unit.000028,Mapper-0-29,N/A,6.39485120773,N/A,12.0872671604,27.3060700893,28.0775570869
unit.000029,Mapper-0-30,N/A,6.47020721436,N/A,13.9087090492,53.0076961517,53.0497860909
unit.000030,Mapper-0-31,N/A,9.29653120041,N/A,22.7805981636,54.7287352085,54.764644146
unit.000031,Mapper-0-32,N/A,6.53397417068,N/A,21.9740850925,55.8353040218,55.8711111546
unit.000032,Reducer-0,N/A,68.3369281292,N/A,71.1747221947,78.8119661808,80.0754961967
unit.000033,Mapper-1-1,N/A,90.898373127,N/A,95.1617870331,121.19739604,121.233601093
unit.000034,Mapper-1-2,N/A,89.8974711895,N/A,95.0575621128,107.167306185,107.210618019
unit.000035,Mapper-1-3,N/A,83.6973090172,N/A,87.0046300888,106.059131145,106.095861197
unit.000036,Mapper-1-4,N/A,92.0535240173,N/A,95.5627250671,121.428881168,121.471988201
unit.000037,Mapper-1-5,N/A,91.4729480743,N/A,95.361271143,121.269800186,121.309540033
unit.000038,Mapper-1-6,N/A,93.2315261364,N/A,96.1708621979,121.12609601,121.163702011
unit.000039,Mapper-1-7,N/A,99.4038300514,N/A,103.117580175,121.047909021,121.090499163
unit.000040,Mapper-1-8,N/A,85.559648037,N/A,89.2163100243,101.773625135,101.81076622
unit.000041,Mapper-1-9,N/A,92.6266841888,N/A,96.1677310467,108.298802137,108.336174011
unit.000042,Mapper-1-10,N/A,86.7064871788,N/A,93.3417370319,121.42821908,121.471502066
unit.000043,Mapper-1-11,N/A,95.9249050617,N/A,99.3936111927,130.851341009,130.887770176
unit.000044,Mapper-1-12,N/A,94.9256250858,N/A,99.2908511162,121.199804068,121.2353971
unit.000045,Mapper-1-13,N/A,87.7522530556,N/A,94.1518681049,111.485609055,111.522690058
unit.000046,Mapper-1-14,N/A,83.4147891998,N/A,86.4017491341,106.080386162,106.117616177
unit.000047,Mapper-1-15,N/A,93.7802231312,N/A,99.1872360706,120.973270178,121.012821198
unit.000048,Mapper-1-16,N/A,98.2611701488,N/A,102.412515163,121.345210075,121.3865242
unit.000049,Mapper-1-17,N/A,84.4134290218,N/A,88.0097441673,108.29730916,108.334617138
unit.000050,Mapper-1-18,N/A,94.4979510307,N/A,99.0854260921,121.048287153,121.089975119
unit.000051,Mapper-1-19,N/A,85.9870390892,N/A,89.4178981781,121.268465996,121.309156179
unit.000052,Mapper-1-20,N/A,99.9812400341,N/A,103.921651125,130.993129015,131.029998064
unit.000053,Mapper-1-21,N/A,88.7514691353,N/A,94.4547731876,120.891566038,120.937911034
unit.000054,Mapper-1-22,N/A,87.0329511166,N/A,94.1487390995,107.188928127,107.225105047
unit.000055,Mapper-1-23,N/A,97.836618185,N/A,101.809529066,121.507210016,121.544236183
unit.000056,Mapper-1-24,N/A,98.9834861755,N/A,103.018962145,130.919429064,130.958106995
unit.000057,Mapper-1-25,N/A,84.845179081,N/A,88.2112162113,100.655537128,100.695008039
unit.000058,Mapper-1-26,N/A,95.4976651669,N/A,99.3905320168,121.344629049,121.386924028
unit.000059,Mapper-1-27,N/A,88.1786141396,N/A,94.2763411999,121.125414133,121.162454128
unit.000060,Mapper-1-28,N/A,96.970495224,N/A,100.102812052,120.973872185,121.012264013
unit.000061,Mapper-1-29,N/A,96.643789053,N/A,100.098339081,130.921773195,130.959197044
unit.000062,Mapper-1-30,N/A,89.177904129,N/A,94.460586071,111.485074043,111.521632195
