CU,Name,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Mapper-0-1,N/A,48.6703691483,N/A,54.3271610737,73.0276031494,73.0707890987
unit.000001,Mapper-0-2,N/A,6.38063097,N/A,13.165872097,30.4979701042,30.5389931202
unit.000002,Mapper-0-3,N/A,6.39777517319,N/A,19.5299010277,31.8734140396,31.9138691425
unit.000003,Mapper-0-4,N/A,51.7017440796,N/A,56.6445519924,67.4447081089,67.4825000763
unit.000004,Mapper-0-5,N/A,7.60441613197,N/A,19.5491781235,52.5858430862,52.6229920387
unit.000005,Mapper-0-6,N/A,29.6465201378,N/A,33.2731089592,52.4555649757,52.4974081516
unit.000006,Mapper-0-7,N/A,7.58760714531,N/A,19.5458610058,34.2538859844,34.2958731651
unit.000007,Mapper-0-8,N/A,9.88871908188,N/A,19.9411370754,51.203263998,51.2433130741
unit.000008,Mapper-0-9,N/A,12.1500971317,N/A,20.5437710285,38.8977341652,38.9344451427
unit.000009,Mapper-0-10,N/A,16.6833369732,N/A,21.4539079666,38.9704101086,39.012294054
unit.000010,Mapper-0-11,N/A,21.0346291065,N/A,27.4985799789,39.218018055,39.256934166
unit.000011,Mapper-0-12,N/A,25.2861380577,N/A,28.5105650425,36.7472560406,36.7838411331
unit.000012,Mapper-0-13,N/A,29.6358971596,N/A,33.2699511051,52.322961092,52.3661899567
unit.000013,Mapper-0-14,N/A,33.9747121334,N/A,50.6875641346,75.1971690655,75.238173008
unit.000014,Mapper-0-15,N/A,43.0836980343,N/A,55.8381500244,72.792057991,72.8339760303
unit.000015,Mapper-0-16,N/A,46.6935591698,N/A,52.1121809483,67.3695089817,67.4096441269
unit.000016,Mapper-0-17,N/A,50.9854390621,N/A,56.3426539898,72.9469020367,72.9890899658
unit.000017,Mapper-0-18,N/A,7.49772715569,N/A,19.841823101,31.7196161747,31.755808115
unit.000018,Mapper-0-19,N/A,6.41454195976,N/A,13.177421093,31.7753500938,31.8404159546
