CU,Name,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Mapper-0-1,N/A,28.7078938484,N/A,55.9693658352,66.6064128876,66.6437349319
unit.000001,Mapper-0-2,N/A,32.9010159969,N/A,57.1911449432,67.7151858807,67.7513158321
unit.000002,Mapper-0-3,N/A,35.0654499531,N/A,56.8746459484,71.1210808754,71.157242775
unit.000003,Mapper-0-4,N/A,19.0737638474,N/A,52.3166368008,65.5609488487,65.597329855
unit.000004,Mapper-0-5,N/A,6.52621793747,N/A,22.5246999264,56.0656449795,56.1017518044
unit.000005,Mapper-0-6,N/A,6.46869182587,N/A,21.4561100006,48.3110618591,48.3470048904
unit.000006,Mapper-0-7,N/A,6.5853998661,N/A,22.5287218094,57.6667668819,57.7035729885
unit.000007,Mapper-0-8,N/A,6.681650877,N/A,27.8162829876,51.6304478645,51.6668498516
unit.000008,Mapper-0-9,N/A,6.74013781548,N/A,23.9609577656,56.2064318657,56.2425608635
unit.000009,Mapper-0-10,N/A,6.84159898758,N/A,24.5714118481,56.2226808071,56.2594149113
unit.000010,Mapper-0-11,N/A,6.92523193359,N/A,49.5695409775,58.9173219204,58.9532568455
unit.000011,Mapper-0-12,N/A,8.42786693573,N/A,30.6564078331,56.2932839394,56.3292298317
unit.000012,Mapper-0-13,N/A,12.1522378922,N/A,32.882794857,52.8780498505,52.9154479504
unit.000013,Mapper-0-14,N/A,16.3332607746,N/A,49.5811858177,63.9308109283,63.9674727917
unit.000014,Mapper-0-15,N/A,6.57066679001,N/A,22.9378018379,56.1360809803,56.1722669601
unit.000015,Mapper-0-16,N/A,25.244355917,N/A,57.2816939354,65.4903748035,65.5267059803
unit.000016,Mapper-0-17,N/A,30.8728988171,N/A,56.5676879883,67.9690699577,68.0298187733
unit.000017,Mapper-0-18,N/A,6.72286295891,N/A,28.6291918755,57.4698219299,57.5064878464
unit.000018,Mapper-0-19,N/A,37.7517249584,N/A,55.9725368023,71.1963458061,71.2331728935
unit.000019,Mapper-0-20,N/A,6.44063878059,N/A,21.452534914,50.445543766,50.4815337658
unit.000020,Mapper-0-21,N/A,6.90732288361,N/A,29.8468067646,51.5519318581,51.5886437893
unit.000021,Mapper-0-22,N/A,21.135037899,N/A,54.6401329041,65.4196989536,65.4560709
unit.000022,Mapper-0-23,N/A,10.6845598221,N/A,49.5753359795,64.0987157822,64.1356978416
unit.000023,Mapper-0-24,N/A,37.1335608959,N/A,57.0834958553,67.7036538124,67.7401599884
unit.000024,Mapper-0-25,N/A,27.3067479134,N/A,56.5647249222,67.8501279354,67.8880589008
unit.000025,Mapper-0-26,N/A,17.0517659187,N/A,51.9171037674,64.0081458092,64.0586447716
