CU,Name,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Mapper-0-1,N/A,31.9315729141,N/A,35.6161010265,47.2314538956,47.2722198963
unit.000001,Mapper-0-2,N/A,36.4426240921,N/A,39.9505689144,51.5244400501,51.5623290539
unit.000002,Mapper-0-3,N/A,38.7493190765,N/A,42.4722828865,61.9554760456,61.9946210384
unit.000003,Mapper-0-4,N/A,47.4592649937,N/A,62.3734030724,72.6364760399,72.6737830639
unit.000004,Mapper-0-5,N/A,5.41334199905,N/A,10.7666630745,35.5513110161,35.5908949375
unit.000005,Mapper-0-6,N/A,5.43784093857,N/A,11.5749230385,41.1237149239,41.1599140167
unit.000006,Mapper-0-7,N/A,5.48927593231,N/A,21.9998478889,41.2655870914,41.3017230034
unit.000007,Mapper-0-8,N/A,5.52153301239,N/A,27.7764620781,41.1943480968,41.2304198742
unit.000008,Mapper-0-9,N/A,5.55166387558,N/A,22.115459919,42.5208339691,42.5573589802
unit.000009,Mapper-0-10,N/A,5.57277297974,N/A,22.125590086,33.1473360062,33.1834340096
unit.000010,Mapper-0-11,N/A,5.62219786644,N/A,22.1407399178,35.4643929005,35.5149130821
unit.000011,Mapper-0-12,N/A,7.28713798523,N/A,32.1612040997,41.4081459045,41.4498009682
unit.000012,Mapper-0-13,N/A,12.221421957,N/A,23.9581239223,36.6753249168,36.7132880688
unit.000013,Mapper-0-14,N/A,15.4421770573,N/A,33.671587944,44.8119719028,44.8505840302
unit.000014,Mapper-0-15,N/A,22.0958459377,N/A,34.1976568699,47.1397719383,47.1807749271
unit.000015,Mapper-0-16,N/A,26.3905160427,N/A,34.8014249802,46.0162990093,46.0523099899
unit.000016,Mapper-0-17,N/A,34.0842270851,N/A,38.4281489849,61.9484438896,61.9884829521
unit.000017,Mapper-0-18,N/A,5.47455406189,N/A,11.0732638836,35.5509080887,35.5914170742
unit.000018,Mapper-0-19,N/A,45.6245520115,N/A,62.2717978954,73.746710062,73.7841920853
unit.000019,Mapper-0-20,N/A,51.0646278858,N/A,63.887460947,75.9600799084,75.9961690903
unit.000020,Mapper-0-21,N/A,5.52736401558,N/A,22.0070528984,41.2671658993,41.3027880192
unit.000021,Mapper-0-22,N/A,5.46290588379,N/A,22.1104459763,35.4637610912,35.5151870251
unit.000022,Mapper-0-23,N/A,53.2897500992,N/A,64.0860390663,74.8591849804,74.8950190544
unit.000023,Mapper-0-24,N/A,5.58823204041,N/A,22.1457800865,42.5925018787,42.6286048889
unit.000024,Mapper-0-25,N/A,28.9794778824,N/A,35.2083590031,47.1752500534,47.2328059673
unit.000025,Mapper-0-26,N/A,34.363421917,N/A,38.5323579311,62.0252029896,62.0616240501
unit.000026,Mapper-0-27,N/A,7.45469498634,N/A,22.2247869968,41.4074618816,41.4505279064
unit.000027,Mapper-0-28,N/A,41.0573890209,N/A,44.2937099934,63.1344928741,63.1728239059
unit.000028,Mapper-0-29,N/A,5.65614104271,N/A,27.8858020306,41.1969959736,41.2327919006
unit.000029,Mapper-0-30,N/A,17.6063189507,N/A,24.0389220715,42.5220680237,42.5592179298
unit.000030,Mapper-0-31,N/A,5.49788498878,N/A,22.0036509037,35.3697590828,35.4198470116
unit.000031,Mapper-0-32,N/A,47.884747982,N/A,62.4867999554,73.8183748722,73.8545179367
unit.000032,Mapper-0-33,N/A,12.5026979446,N/A,34.0998039246,45.9459359646,45.9820261002
unit.000033,Mapper-0-34,N/A,43.2197320461,N/A,46.3072910309,63.1434218884,63.1794359684
unit.000034,Mapper-0-35,N/A,23.9830620289,N/A,34.7032358646,45.9935419559,46.0298700333
unit.000035,Mapper-0-36,N/A,50.929074049,N/A,63.9855799675,72.635972023,72.6727859974
unit.000036,Mapper-0-37,N/A,5.6390209198,N/A,22.2205109596,40.0120770931,40.0476219654
unit.000037,Mapper-0-38,N/A,24.4061079025,N/A,34.7102320194,44.8858580589,44.9221448898
unit.000038,Mapper-0-39,N/A,5.44911909103,N/A,21.9964280128,35.3690390587,35.4190900326
unit.000039,Mapper-0-40,N/A,36.4481589794,N/A,39.9537730217,52.5989460945,52.637264967
unit.000040,Mapper-0-41,N/A,14.5771439075,N/A,24.0345430374,39.863754034,39.8991100788
unit.000041,Mapper-0-42,N/A,21.8607549667,N/A,34.6999540329,51.4878880978,51.5254240036
unit.000042,Mapper-0-43,N/A,5.48073387146,N/A,27.8806490898,41.3365159035,41.3740050793
unit.000043,Mapper-0-44,N/A,53.2846488953,N/A,64.0335230827,75.9655659199,76.0013549328
unit.000044,Mapper-0-45,N/A,40.6308469772,N/A,43.6796789169,63.2075769901,63.2437238693
unit.000045,Mapper-0-46,N/A,26.7769370079,N/A,34.7151150703,44.817499876,44.8582749367
unit.000046,Mapper-0-47,N/A,16.7924880981,N/A,34.1918408871,44.7419939041,44.7792129517
unit.000047,Mapper-0-48,N/A,5.45735406876,N/A,10.7699279785,41.1266880035,41.1630539894
unit.000048,Mapper-0-49,N/A,5.67965102196,N/A,22.3169739246,42.5931680202,42.6315720081
unit.000049,Mapper-0-50,N/A,38.6442549229,N/A,42.3721868992,63.066147089,63.1033439636
unit.000050,Mapper-0-51,N/A,5.50711202621,N/A,22.2155199051,40.0076420307,40.0466239452
unit.000051,Mapper-0-52,N/A,5.36470103264,N/A,11.0699870586,34.2575318813,34.298074007
unit.000052,Mapper-0-53,N/A,42.943682909,N/A,46.0022740364,63.2140209675,63.2529370785
unit.000053,Mapper-0-54,N/A,29.3947160244,N/A,34.9031400681,47.1031370163,47.1394870281
unit.000054,Mapper-0-55,N/A,19.0958800316,N/A,33.7753589153,43.6998488903,43.7410469055
unit.000055,Mapper-0-56,N/A,9.47950291634,N/A,27.8912770748,41.3359789848,41.3730778694
unit.000056,Mapper-0-57,N/A,5.6050260067,N/A,22.1356220245,39.9317910671,39.9720480442
unit.000057,Mapper-0-58,N/A,5.54118704796,N/A,22.011138916,35.6303009987,35.6757450104
unit.000058,Mapper-0-59,N/A,5.56234693527,N/A,22.1205530167,39.9338169098,39.9726970196
unit.000059,Mapper-0-60,N/A,5.39060091972,N/A,10.9690790176,39.8592739105,39.8951830864
unit.000060,Mapper-0-61,N/A,45.2513298988,N/A,62.779542923,72.7076320648,72.7449660301
unit.000061,Mapper-0-62,N/A,32.0265538692,N/A,38.2262480259,51.4527869225,51.489356041
unit.000062,Mapper-0-63,N/A,19.7699320316,N/A,34.1052548885,48.3071348667,48.3441860676
unit.000063,Mapper-0-64,N/A,9.90072202682,N/A,23.73042202,34.2541379929,34.2971909046
unit.000064,Reducer-0,N/A,81.2780570984,N/A,84.0522770882,92.629805088,93.8445930481
unit.000065,Mapper-1-1,N/A,122.670548916,N/A,140.42937398,154.15951395,154.201577902
unit.000066,Mapper-1-2,N/A,105.339085102,N/A,109.227891922,139.231558084,139.271092892
unit.000067,Mapper-1-3,N/A,130.190644979,N/A,140.944416046,155.326585054,155.362809896
unit.000068,Mapper-1-4,N/A,105.057004929,N/A,109.125962019,138.940181971,138.978662014
unit.000069,Mapper-1-5,N/A,123.673068047,N/A,140.934731007,154.216882944,154.253151894
unit.000070,Mapper-1-6,N/A,102.174463034,N/A,109.074780941,138.867578983,138.905600071
unit.000071,Mapper-1-7,N/A,126.734946012,N/A,141.040653944,154.079170942,154.124670029
unit.000072,Mapper-1-8,N/A,119.373095036,N/A,139.919404984,157.778726101,157.818625927
unit.000073,Mapper-1-9,N/A,116.071129084,N/A,120.123384953,145.504929066,145.541538
unit.000074,Mapper-1-10,N/A,103.90930295,N/A,108.421648979,139.984457016,140.028980017
unit.000075,Mapper-1-11,N/A,109.992861032,N/A,113.566160917,139.819535017,139.855684042
unit.000076,Mapper-1-12,N/A,114.250453949,N/A,118.205929995,145.471342087,145.508394957
unit.000077,Mapper-1-13,N/A,121.430032969,N/A,140.124722958,149.815689087,149.865474939
unit.000078,Mapper-1-14,N/A,117.358179092,N/A,121.136795998,147.687906981,147.733617067
unit.000079,Mapper-1-15,N/A,128.318104029,N/A,141.945875883,159.060534954,159.097548008
unit.000080,Mapper-1-16,N/A,115.21786499,N/A,119.619109869,158.916693926,158.95311594
unit.000081,Mapper-1-17,N/A,127.163249969,N/A,145.770794868,154.242347002,154.284036875
unit.000082,Mapper-1-18,N/A,123.436697006,N/A,140.531056881,159.131978989,159.168895006
unit.000083,Mapper-1-19,N/A,100.016434908,N/A,107.20670104,139.14664197,139.193022966
unit.000084,Mapper-1-20,N/A,118.503798008,N/A,138.397437096,146.613903046,146.652987957
unit.000085,Mapper-1-21,N/A,104.338062048,N/A,108.521224976,139.671879053,139.708498001
unit.000086,Mapper-1-22,N/A,97.8599209785,N/A,101.272269964,118.768670082,118.805936098
unit.000087,Mapper-1-23,N/A,124.818650007,N/A,141.037688017,155.431781054,155.471662045
unit.000088,Mapper-1-24,N/A,107.115175962,N/A,112.552958012,139.890997887,139.938015938
unit.000089,Mapper-1-25,N/A,132.354739904,N/A,141.949152946,155.397320032,155.440958977
unit.000090,Mapper-1-26,N/A,121.520092964,N/A,140.128304958,149.851207972,149.90884304
unit.000091,Mapper-1-27,N/A,130.916405916,N/A,142.050520897,159.131244898,159.167959929
unit.000092,Mapper-1-28,N/A,118.271719933,N/A,139.415343046,157.700438976,157.737103939
unit.000093,Mapper-1-29,N/A,114.256048918,N/A,118.104566097,140.14212203,140.178711891
unit.000094,Mapper-1-30,N/A,119.381146908,N/A,139.922386885,157.774705887,157.817938089
unit.000095,Mapper-1-31,N/A,100.741537094,N/A,107.408291101,138.689218044,138.726701021
unit.000096,Mapper-1-32,N/A,97.6199240685,N/A,100.97034502,112.4750669,112.686274052
unit.000097,Mapper-1-33,N/A,125.539258003,N/A,142.047178984,155.597821951,155.643784046
unit.000098,Mapper-1-34,N/A,112.192553043,N/A,116.891180038,158.989068985,159.025265932
unit.000099,Mapper-1-35,N/A,127.883590937,N/A,141.846927881,158.988121986,159.024468899
unit.000100,Mapper-1-36,N/A,107.544211864,N/A,112.451900959,139.746291876,139.783415079
unit.000101,Mapper-1-37,N/A,120.480894089,N/A,140.025163889,157.856240988,157.914340973
unit.000102,Mapper-1-38,N/A,108.12071991,N/A,113.212471008,139.074102879,139.111027002
unit.000103,Mapper-1-39,N/A,122.435008049,N/A,140.131438971,154.145719051,154.182615042
unit.000104,Mapper-1-40,N/A,98.6272640228,N/A,105.595602036,138.648503065,138.684792995
unit.000105,Mapper-1-41,N/A,129.038277864,N/A,145.671951056,159.204391003,159.242218971
unit.000106,Mapper-1-42,N/A,106.108224869,N/A,109.430794001,139.526805878,139.564903975
unit.000107,Mapper-1-43,N/A,115.304817915,N/A,119.622163057,140.076894999,140.113298893
unit.000108,Mapper-1-44,N/A,117.269841909,N/A,121.133281946,145.54224205,145.578543901
unit.000109,Mapper-1-45,N/A,120.523859978,N/A,140.028553963,159.058940887,159.096801043
unit.000110,Mapper-1-46,N/A,131.918663025,N/A,141.043636084,155.521977901,155.574389935
unit.000111,Mapper-1-47,N/A,101.170300961,N/A,107.509891033,139.599318027,139.637371063
unit.000112,Mapper-1-48,N/A,102.895292044,N/A,108.418371916,138.719111919,138.756072044
unit.000113,Mapper-1-49,N/A,125.967051983,N/A,140.941107988,155.490362883,155.538407087
unit.000114,Mapper-1-50,N/A,108.989732027,N/A,113.215491056,140.064024925,140.103707075
unit.000115,Mapper-1-51,N/A,98.8645870686,N/A,105.598736048,118.840260983,118.878226995
unit.000116,Mapper-1-52,N/A,99.7333459854,N/A,109.024816036,138.831608057,138.868881941
unit.000117,Mapper-1-53,N/A,111.426241875,N/A,115.228991985,138.977253914,139.024123907
unit.000118,Mapper-1-54,N/A,109.417582035,N/A,113.263607979,139.380614996,139.417718887
unit.000119,Mapper-1-55,N/A,116.359210014,N/A,120.225637913,142.286720991,142.322958946
unit.000120,Mapper-1-56,N/A,131.1983881,N/A,142.053498983,165.54995203,165.589302063
unit.000121,Mapper-1-57,N/A,124.475967884,N/A,140.938123941,155.354778051,155.3967309
unit.000122,Mapper-1-58,N/A,113.197930098,N/A,117.097553968,145.433845997,145.470208883
unit.000123,Mapper-1-59,N/A,101.889982939,N/A,107.411349058,139.454324961,139.492444992
unit.000124,Mapper-1-60,N/A,112.572414875,N/A,116.591873884,141.183624983,141.236494064
unit.000125,Mapper-1-61,N/A,103.334806919,N/A,108.317662954,139.306480885,139.34480691
unit.000126,Mapper-1-62,N/A,110.421022892,N/A,113.666759968,138.761298895,138.797286987
unit.000127,Mapper-1-63,N/A,110.997567892,N/A,114.06901598,138.905287027,138.94222188
unit.000128,Mapper-1-64,N/A,106.391539097,N/A,110.73841095,138.790575981,138.827087879
unit.000129,Reducer-1,N/A,169.722055912,N/A,175.387780905,186.31596899,187.620536089
unit.000130,Mapper-2-1,N/A,195.786448002,N/A,200.440494061,214.850248098,214.89213109
unit.000131,Mapper-2-2,N/A,197.709980011,N/A,207.391666889,222.450206995,222.542847872
unit.000132,Mapper-2-3,N/A,219.644984007,N/A,223.489801884,269.788214922,269.831804037
unit.000133,Mapper-2-4,N/A,217.478805065,N/A,244.792825937,261.233392,261.269610882
unit.000134,Mapper-2-5,N/A,192.531744003,N/A,195.308881998,214.775346994,214.814543962
unit.000135,Mapper-2-6,N/A,218.487046003,N/A,222.478874922,247.5830791,247.623497963
unit.000136,Mapper-2-7,N/A,195.650317907,N/A,200.437540054,214.698975086,214.737828016
unit.000137,Mapper-2-8,N/A,220.648884058,N/A,244.804694891,264.342184067,264.380338907
unit.000138,Mapper-2-9,N/A,222.530996084,N/A,246.169878006,263.962018013,263.99832201
unit.000139,Mapper-2-10,N/A,212.652828932,N/A,217.21647501,245.963850021,246.004426003
unit.000140,Mapper-2-11,N/A,215.407569885,N/A,219.241966009,247.428930998,247.476588011
unit.000141,Mapper-2-12,N/A,213.671876907,N/A,217.723434925,247.65854001,247.697073936
unit.000142,Mapper-2-13,N/A,192.624253035,N/A,195.711081028,214.704902887,214.740825891
unit.000143,Mapper-2-14,N/A,194.644370079,N/A,198.328366041,216.930545092,216.967073917
unit.000144,Mapper-2-15,N/A,199.96509099,N/A,208.808181047,220.217206001,220.272933006
unit.000145,Mapper-2-16,N/A,193.540019989,N/A,196.716096878,214.774889946,214.813266993
unit.000146,Mapper-2-17,N/A,217.047695875,N/A,244.741553068,261.162018061,261.199140072
unit.000147,Mapper-2-18,N/A,202.183353901,N/A,209.61687994,224.120310068,224.157075882
unit.000148,Mapper-2-19,N/A,226.418129921,N/A,247.284328938,264.271727085,264.30835104
unit.000149,Mapper-2-20,N/A,196.686362982,N/A,201.545356989,222.527618885,222.569761992
unit.000150,Mapper-2-21,N/A,223.111526012,N/A,246.382859945,264.19966507,264.237459898
unit.000151,Mapper-2-22,N/A,205.179866076,N/A,212.038789034,222.922586918,222.963371992
unit.000152,Mapper-2-23,N/A,203.162162066,N/A,209.52064991,220.188035011,220.232079029
unit.000153,Mapper-2-24,N/A,207.26761198,N/A,213.778321028,245.96312809,246.001575947
unit.000154,Mapper-2-25,N/A,213.095387936,N/A,217.520647049,255.106477022,255.618159056
unit.000155,Mapper-2-26,N/A,209.443566084,N/A,214.187541962,247.275620937,247.315829039
unit.000156,Mapper-2-27,N/A,196.793210983,N/A,202.048494101,218.038058043,218.075090885
unit.000157,Mapper-2-28,N/A,206.332259893,N/A,216.410279989,261.375479937,261.419951916
unit.000158,Mapper-2-29,N/A,201.074388981,N/A,209.514591932,221.400120974,221.448994875
unit.000159,Mapper-2-30,N/A,209.726161957,N/A,215.195945978,225.583349943,225.626985073
unit.000160,Mapper-2-31,N/A,210.461786985,N/A,216.416416883,247.510449886,247.549218893
unit.000161,Mapper-2-32,N/A,225.267143011,N/A,247.280910969,264.114347935,264.164990902
unit.000162,Mapper-2-33,N/A,199.246746063,N/A,208.300797939,222.66606307,222.707840919
unit.000163,Mapper-2-34,N/A,226.036355019,N/A,247.482901096,264.418813944,264.459788084
unit.000164,Mapper-2-35,N/A,206.186434031,N/A,213.483984947,247.511306047,247.547975063
unit.000165,Mapper-2-36,N/A,205.317512035,N/A,211.534650087,222.839618921,222.887923002
