Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,48,0.11637
100,1000,3,5000,120,48,0.69082
100,10000,3,5000,120,48,5.97149
100,100000,3,5000,120,48,64.71363
100,1000000,3,5000,120,48,719.95694
