#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1481672794        0.105038          0.105038          0.003006          0.003006          0.000000          27.634000         0.003006         
1481672795        0.105042          0.105042          0.003048          0.003048          0.000000          27.633800         0.003048         
1481672796        0.105042          0.105042          0.003048          0.003048          0.000000          27.632700         0.003048         
1481672797        0.105042          0.105042          0.003048          0.003048          0.000000          27.633200         0.003048         
1481672798        0.105042          0.105042          0.003048          0.003048          0.000000          27.632300         0.003048         
1481672800        0.105042          0.105042          0.003048          0.003048          0.000000          27.633100         0.003048         
1481672801        0.105042          0.105042          0.003048          0.003048          0.000000          27.632500         0.003048         
1481672802        0.105042          0.105042          0.003048          0.003048          0.000000          27.632800         0.003048         
1481672803        0.105042          0.105042          0.003048          0.003048          0.000000          27.633100         0.003048         
1481672804        0.105042          0.105042          0.003048          0.003048          0.000000          27.633100         0.003048         
1481672805        0.105042          0.105042          0.003048          0.003048          0.000000          27.632900         0.003048         
1481672806        0.105042          0.105042          0.003048          0.003048          0.000000          27.632500         0.003048         
1481672807        0.105042          0.105042          0.003048          0.003048          0.000000          27.633000         0.003048         
1481672808        0.105042          0.105042          0.003048          0.003048          0.000000          27.632700         0.003048         
1481672810        0.105042          0.105042          0.003048          0.003048          0.000000          27.632900         0.003048         
1481672811        0.105042          0.105042          0.003048          0.003048          0.000000          27.633300         0.003048         
1481672812        0.105042          0.105042          0.003048          0.003048          0.000000          27.633300         0.003048         
1481672813        0.105042          0.105042          0.003048          0.003048          0.000000          27.632600         0.003048         
1481672814        0.105042          0.105042          0.003048          0.003048          0.000000          27.633500         0.003048         
1481672815        0.105042          0.105042          0.003048          0.003048          0.000000          27.632700         0.003048         
1481672816        0.105042          0.105042          0.003048          0.003048          0.000000          27.632500         0.003048         
1481672817        0.105042          0.105042          0.003048          0.003048          0.000000          27.632400         0.003048         
1481672819        0.105042          0.105042          0.003048          0.003048          0.000000          27.633100         0.003048         
1481672820        0.105042          0.105042          0.003048          0.003048          0.000000          27.633000         0.003048         
1481672821        0.105042          0.105042          0.003048          0.003048          0.000000          27.632900         0.003048         
1481672822        0.105042          0.105042          0.003048          0.003048          0.000000          27.632700         0.003048         
1481672823        0.105042          0.105042          0.003048          0.003048          0.000000          27.632700         0.003048         
1481672824        0.105042          0.105042          0.003048          0.003048          0.000000          27.633100         0.003048         
1481672825        0.105042          0.105042          0.003048          0.003048          0.000000          27.632800         0.003048         
1481672826        0.105042          0.105042          0.003048          0.003048          0.000000          27.631900         0.003048         
1481672827        0.105042          0.105042          0.003048          0.003048          0.000000          27.632800         0.003048         
1481672829        0.105042          0.105042          0.003048          0.003048          0.000000          27.633000         0.003048         
1481672830        0.105042          0.105042          0.003048          0.003048          0.000000          27.633100         0.003048         
1481672831        0.105042          0.105042          0.003048          0.003048          0.000000          27.633000         0.003048         
1481672832        0.105042          0.105042          0.003048          0.003048          0.000000          27.632800         0.003048         
1481672833        0.105042          0.105042          0.003048          0.003048          0.000000          27.633000         0.003048         
1481672834        0.105042          0.105042          0.003048          0.003048          0.000000          27.632900         0.003048         
1481672835        0.105042          0.105042          0.003048          0.003048          0.000000          27.632400         0.003048         
1481672836        0.105042          0.105042          0.003048          0.003048          0.000000          27.631900         0.003048         
1481672837        0.105042          0.105042          0.003048          0.003048          0.000000          27.631700         0.003048         
1481672839        0.105042          0.105042          0.003048          0.003048          0.000000          27.632200         0.003048         
1481672840        0.105042          0.105042          0.003048          0.003048          0.000000          27.632100         0.003048         
1481672841        0.105042          0.105042          0.003048          0.003048          0.000000          27.632300         0.003048         
1481672842        0.105042          0.105042          0.003048          0.003048          0.000000          27.632300         0.003048         
1481672843        0.105042          0.105042          0.003048          0.003048          0.000000          27.632200         0.003048         
1481672844        0.105042          0.105042          0.003048          0.003048          0.000000          27.631700         0.003048         
1481672845        0.105042          0.105042          0.003048          0.003048          0.000000          27.633100         0.003048         
