#TIME Node0_NumHit Node1_NumHit Node0_NumMiss Node1_NumMiss Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1481756243 93144643 96568317 99527 1 93141696 96555958 102474 12361 14626.54 13666.98 1707.71 2716.62
1481756245 93144672 96568347 99527 1 93141725 96555988 102474 12361 14626.52 13666.92 1708.45 2717.11
1481756246 93144703 96568378 99527 1 93141755 96556019 102474 12361 14625.74 13666.54 1708.42 2717.48
1481756247 93144733 96568410 99527 1 93141785 96556051 102474 12361 14625.60 13666.49 1708.56 2717.53
1481756248 93144764 96568441 99527 1 93141816 96556081 102474 12361 14625.19 13666.94 1708.63 2717.43
1481756249 93144796 96568471 99527 1 93141848 96556112 102474 12361 14625.59 13666.70 1708.50 2717.14
1481756250 93144827 96568501 99527 1 93141880 96556142 102474 12361 14625.27 13666.91 1708.16 2717.42
1481756251 93144859 96568533 99527 1 93141911 96556173 102475 12361 14625.61 13666.38 1708.21 2717.64
1481756252 93144890 96568563 99527 1 93141942 96556204 102475 12361 14625.73 13666.96 1708.45 2717.39
1481756255 93144921 96568594 99527 1 93141974 96556235 102475 12361 14625.95 13667.04 1708.24 2717.34
1481756256 93144953 96568624 99527 1 93142005 96556265 102475 12361 14625.83 13666.60 1707.99 2717.01
1481756257 93144984 96568655 99527 1 93142037 96556295 102475 12361 14626.48 13666.20 1708.50 2717.43
1481756258 93145016 96568685 99527 1 93142068 96556326 102475 12361 14625.55 13666.09 1709.04 2717.12
1481756259 93145047 96568716 99527 1 93142099 96556357 102475 12361 14626.07 13666.87 1708.54 2716.37
1481756260 93145079 96568746 99527 1 93142131 96556386 102475 12361 14625.60 13666.91 1709.05 2716.73
1481756261 93145130 96568789 99527 1 93142183 96556430 102475 12361 14620.10 13664.01 1714.47 2720.01
1481756262 93145183 96568843 99527 1 93142235 96556484 102475 12361 14601.12 13658.20 1733.12 2725.82
1481756264 93145215 96568876 99527 1 93142267 96556517 102475 12361 14599.89 13657.60 1734.75 2726.81
1481756265 93145250 96569233 99527 1 93142302 96556874 102475 12361 14599.31 13518.63 1735.63 2864.95
1481756266 93145281 96569365 99527 1 93142333 96557006 102475 12361 14599.40 13418.57 1735.21 2966.90
1481756267 93145313 96569539 99527 1 93142365 96557180 102475 12361 14599.29 13279.51 1735.70 3104.85
1481756268 93145344 96569661 99527 1 93142396 96557302 102475 12361 14598.00 13190.18 1735.71 3193.35
1481756269 93145374 96569829 99527 1 93142427 96557469 102475 12361 14599.17 13055.87 1735.06 3327.75
1481756270 93145408 96569968 99527 1 93142461 96557609 102475 12361 14598.23 12948.53 1736.42 3435.47
1481756271 93145440 96570122 99527 1 93142492 96557763 102475 12361 14597.61 12826.68 1736.61 3557.32
1481756273 93145475 96570256 99527 1 93142528 96557897 102475 12361 14598.75 12721.99 1735.50 3662.01
1481756274 93145505 96570408 99527 1 93142557 96558048 102475 12361 14597.93 12601.02 1735.58 3782.59
1481756275 93145540 96570545 99527 1 93142592 96558186 102475 12361 14598.03 12498.34 1735.84 3886.04
1481756276 93145572 96570695 99527 1 93142624 96558336 102475 12361 14598.76 12379.44 1735.89 4004.20
1481756277 93145604 96570827 99527 1 93142656 96558468 102475 12361 14598.82 12282.09 1735.80 4102.32
1481756278 93145636 96570946 99527 1 93142689 96558587 102475 12361 14598.86 12194.66 1735.30 4189.37
1481756279 93145668 96571115 99527 1 93142720 96558756 102475 12361 14598.09 12056.93 1736.06 4326.33
1481756280 93145698 96571259 99527 1 93142750 96558900 102475 12361 14599.79 11949.49 1735.24 4434.53
1481756282 93145730 96571411 99527 1 93142782 96559052 102475 12361 14598.96 11829.47 1735.63 4554.14
1481756283 93145761 96571509 99527 1 93142813 96559150 102475 12361 14599.17 11765.80 1735.45 4618.19
1481756284 93145792 96571600 99527 1 93142845 96559240 102475 12361 14598.91 11708.97 1734.98 4678.64
1481756285 93145827 96571737 99527 1 93142879 96559377 102475 12361 14599.71 11602.05 1734.89 4781.97
1481756286 93145859 96571937 99527 1 93142911 96559578 102475 12361 14599.09 11435.11 1735.52 4948.93
1481756287 93145890 96572082 99527 1 93142942 96559723 102475 12361 14598.95 11325.00 1735.27 5059.02
1481756288 93145923 96572274 99527 1 93142975 96559915 102475 12361 14598.83 11164.15 1736.19 5219.48
1481756289 93145954 96572445 99527 1 93143007 96560086 102475 12361 14599.02 11025.07 1735.22 5359.28
1481756291 93145987 96572646 99527 1 93143039 96560286 102475 12361 14599.16 10858.75 1736.21 5525.28
1481756292 93146020 96572820 99527 1 93143072 96560460 102475 12361 14598.83 10715.35 1735.82 5668.66
1481756293 93146049 96572982 99527 1 93143101 96560622 102475 12361 14599.48 10590.25 1735.13 5793.78
1481756294 93146081 96573168 99527 1 93143133 96560808 102475 12361 14598.81 10438.68 1735.50 5945.29
1481756296 93146112 96573358 99527 1 93143164 96560999 102475 12361 14599.68 10281.21 1735.28 6102.02
1481756297 93146143 96573438 99527 1 93143195 96561079 102475 12361 14599.27 10236.34 1734.89 6148.04
1481756298 93146175 96573529 99527 1 93143227 96561170 102475 12361 14599.29 10178.20 1734.96 6205.81
1481756299 93146205 96573645 99527 1 93143257 96561285 102475 12361 14599.72 10087.66 1735.28 6296.64
1481756300 93146240 96573790 99527 1 93143292 96561431 102475 12361 14597.68 9981.13 1736.57 6403.25
1481756302 93146272 96573926 99527 1 93143324 96561567 102475 12361 14598.68 9879.19 1735.14 6504.42
1481756303 93146306 96574045 99527 1 93143358 96561685 102475 12361 14598.93 9784.29 1735.69 6604.02
1481756304 93146337 96574193 99527 1 93143389 96561834 102475 12361 14598.62 9675.42 1735.63 6708.58
1481756305 93146370 96574318 99527 1 93143422 96561959 102475 12361 14598.41 9575.57 1735.50 6810.25
1481756306 93146402 96574453 99527 1 93143454 96562094 102475 12361 14598.32 9479.94 1735.93 6903.94
1481756307 93146432 96574572 99527 1 93143484 96562213 102475 12361 14598.75 9395.36 1735.11 6988.62
1481756308 93146465 96574723 99527 1 93143517 96562364 102475 12361 14599.23 9277.05 1735.35 7107.34
1481756309 93146498 96574884 99527 1 93143550 96562525 102475 12361 14599.47 9148.34 1735.54 7235.64
1481756311 93146531 96575039 99527 1 93143583 96562680 102475 12361 14599.20 9026.86 1735.78 7357.89
1481756312 93146566 96575202 99527 1 93143618 96562843 102475 12361 14598.57 8893.64 1735.68 7490.77
1481756313 93146600 96575345 99527 1 93143652 96562986 102475 12361 14598.66 8780.73 1735.93 7603.99
1481756314 93146632 96575460 99527 1 93143684 96563101 102475 12361 14599.14 8697.50 1735.11 7687.24
1481756315 93146664 96575578 99527 1 93143716 96563218 102475 12361 14599.05 8611.44 1734.96 7772.28
1481756316 93146695 96575730 99527 1 93143747 96563370 102475 12361 14598.79 8494.85 1735.84 7888.77
1481756317 93146727 96575844 99527 1 93143779 96563484 102475 12361 14598.38 8413.96 1736.22 7970.05
1481756318 93146759 96575910 99527 1 93143811 96563550 102475 12361 14598.89 8380.94 1736.12 8002.64
1481756320 93146792 96575984 99527 1 93143845 96563624 102475 12361 14598.66 8339.51 1735.94 8044.50
1481756321 93146824 96576100 99527 1 93143876 96563741 102475 12361 14599.24 8251.76 1735.72 8131.89
1481756322 93146855 96576272 99527 1 93143907 96563913 102475 12361 14598.64 8116.35 1735.95 8267.24
1481756323 93146888 96576509 99527 1 93143940 96564150 102475 12361 14598.70 7912.64 1736.27 8475.71
1481756324 93146921 96576698 99527 1 93143973 96564338 102475 12361 14598.34 7756.28 1736.26 8628.46
1481756325 93146952 96576903 99527 1 93144004 96564544 102475 12361 14598.97 7578.82 1736.77 8805.16
1481756326 93146984 96577065 99527 1 93144036 96564706 102475 12361 14599.09 7454.66 1735.89 8934.79
1481756328 93147016 96577176 99527 1 93144068 96564817 102475 12361 14598.56 7376.25 1736.08 9007.38
1481756329 93147049 96577335 99527 1 93144101 96564975 102475 12361 14599.78 7245.38 1735.20 9138.61
1481756330 93147084 96577518 99527 1 93144136 96565158 102475 12361 14598.60 7086.89 1736.00 9300.06
1481756331 93147115 96577691 99527 1 93144167 96565332 102475 12361 14597.72 6952.88 1736.51 9431.50
1481756332 93147153 96577873 99527 1 93144205 96565514 102475 12361 14598.02 6804.30 1736.25 9589.16
1481756333 93147183 96578055 99527 1 93144235 96565695 102475 12361 14598.67 6652.77 1736.30 9730.84
1481756334 93147216 96578222 99527 1 93144268 96565863 102475 12361 14598.90 6521.25 1735.70 9862.77
1481756335 93147249 96578376 99527 1 93144301 96566017 102475 12361 14598.55 6399.54 1735.70 9984.45
