CU,Name,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,-1757.09888196,86.9213690758,87.1538920403,2954.04135394,3082.7768259,1368.66967201
unit.000001,Euclidean_dist_1_5399,-1757.08522296,133.77590704,133.979311943,4202.86231899,4466.21787786,2752.45798302
unit.000002,Euclidean_dist_1_10797,-1757.07971597,134.816102982,135.019650936,4254.35917592,4509.69331288,2796.012043
unit.000003,Euclidean_dist_1_16195,-1757.0701201,96.7211809158,96.9246549606,3082.47147489,3332.49503398,1618.26591587
unit.000004,Euclidean_dist_1_21593,-1757.04857397,137.810878992,138.015058994,4339.10795999,4592.432019,2878.93188095
unit.000005,Euclidean_dist_1_26991,-1757.02314591,139.80795908,140.013442039,4369.86139607,4621.38076901,2910.78141093
unit.000006,Euclidean_dist_1_32389,-1757.01369214,121.318383932,121.521904945,3861.15774703,4120.33227301,2406.72051501
unit.000007,Euclidean_dist_1_37787,-1757.00839591,67.7396650314,67.942939043,2544.09961605,2796.15408587,1082.12398291
unit.000008,Euclidean_dist_1_43185,-1757.00385714,32.3701689243,32.5736348629,1527.48206902,1783.13818097,69.5879130363
unit.000009,Euclidean_dist_1_48583,-1756.99877691,146.574850082,146.778275013,4621.38905907,4877.64099789,3163.48051095
unit.000010,Euclidean_dist_1_53981,-1756.98626804,146.291543007,146.495115995,4618.28269792,4872.47095609,3158.3276329
unit.000011,Euclidean_dist_1_59379,-1756.98153901,165.187922955,165.39153409,5123.58272505,5374.12746596,3660.10467601
unit.000012,Euclidean_dist_1_64777,-1756.97518706,147.259625912,147.506444931,4621.99143505,4880.64800596,3166.73905587
unit.000013,Euclidean_dist_1_70175,-1756.96827912,144.740580082,144.944072008,4581.04275107,4833.66016293,3120.07399702
unit.000014,Euclidean_dist_1_75573,-1756.96186304,150.379936934,150.5834589,4718.06814599,4968.20709205,3254.86848307
unit.000015,Euclidean_dist_1_80971,-1756.9563601,88.5298368931,88.7330739498,3044.70162392,3302.03428602,1587.73320508
unit.000016,Euclidean_dist_1_86369,-1756.95111895,87.6009478569,87.804530859,2976.68382692,3228.50840807,1514.52412796
unit.000017,Euclidean_dist_1_91767,-1756.94107509,152.953183889,153.156761885,4841.78636789,5095.9305079,3381.11625695
unit.000018,Euclidean_dist_1_97165,-1756.93557,177.766570091,177.970129967,5526.60641599,5776.22729993,4062.2438519
unit.000019,Euclidean_dist_1_102563,-1756.93026614,154.30824399,154.511869907,4877.64819789,5131.29641294,3417.30171895
