CU,Name,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,-1771.80042005,31.1301290989,31.3365929127,1768.15807605,1893.38368607,180.03335309
unit.000001,Euclidean_dist_1_5399,-1771.79772806,32.371338129,32.5728480816,1837.68810201,2093.84392309,379.83594203
unit.000002,Euclidean_dist_1_10797,-1771.79517603,32.7768230438,33.0728280544,1838.79239392,2092.33989692,378.8032341
unit.000003,Euclidean_dist_1_16195,-1771.79282498,27.6714470387,27.9266059399,1516.30053496,1768.15067506,54.4248321056
unit.000004,Euclidean_dist_1_21593,-1771.78726697,112.942800045,113.146377087,3263.97082996,3512.90234995,1799.16111207
unit.000005,Euclidean_dist_1_26991,-1771.78476906,149.696350098,149.899903059,4334.56572509,4590.21899009,2875.87970996
unit.000006,Euclidean_dist_1_32389,-1771.7823801,114.646965981,114.850564003,3326.3920629,3582.52965808,1868.34220695
unit.000007,Euclidean_dist_1_37787,-1771.78005409,115.798566103,116.001949072,3339.40644503,3591.44384098,1877.71457005
unit.000008,Euclidean_dist_1_43185,-1771.777318,162.305046082,162.508656025,4742.18929195,5002.44795394,3288.812747
unit.000009,Euclidean_dist_1_48583,-1771.77502298,117.675478935,117.878818035,3419.04288507,3675.29651999,1961.33475304
unit.000010,Euclidean_dist_1_53981,-1771.77204609,118.589905024,118.793246031,3448.49576402,3700.34676194,1987.18257093
unit.000011,Euclidean_dist_1_59379,-1771.76961398,119.492810011,119.636328936,3464.42796111,3714.77284598,2000.68202901
unit.000012,Euclidean_dist_1_64777,-1771.76657391,120.187443018,120.399305105,3466.23224902,3727.39735508,2013.27144408
unit.000013,Euclidean_dist_1_70175,-1771.7631979,120.396326065,120.60781002,3512.90956998,3767.17026091,2053.53732991
unit.000014,Euclidean_dist_1_75573,-1771.7601161,7.27644491196,7.47671794891,7.67756891251,264.845901966,-1449.28109193
unit.000015,Euclidean_dist_1_80971,-1771.75219488,123.162292004,123.365859032,3592.95493507,3847.02578092,2133.66409898
unit.000016,Euclidean_dist_1_86369,-1771.7493279,22.9826140404,23.1868560314,1083.12776113,1331.06241798,-383.069433928
unit.000017,Euclidean_dist_1_91767,-1771.74680495,38.4804670811,38.6846499443,2313.14341402,2575.81729007,861.565356016
unit.000018,Euclidean_dist_1_97165,-1771.74425697,16.0613760948,16.2678229809,577.709610939,827.659547091,-885.700006962
unit.000019,Euclidean_dist_1_102563,-1771.7412281,18.7143900394,18.9131290913,805.542783022,1059.77269912,-653.911072016
unit.000020,Euclidean_dist_1_107961,-1771.73780107,9.1101360321,9.31205606461,9.5118830204,301.305925131,-1412.11498404
unit.000021,Euclidean_dist_1_113359,-1771.73520589,124.017446995,124.221108913,3621.30798197,3875.86452007,2161.76900291
unit.000022,Euclidean_dist_1_118757,-1771.73127604,124.819204092,125.022876024,3675.30490613,3927.75285292,2213.61995196
unit.000023,Euclidean_dist_1_124155,-1771.726789,125.936016083,126.135160923,3699.85240102,3955.60306907,2241.92673397
unit.000024,Euclidean_dist_1_129553,-1771.72406101,128.707515001,128.911170959,3813.68478513,4068.69279194,2355.14441299
unit.000025,Euclidean_dist_1_134951,-1771.72132397,24.6143579483,24.8178739548,1276.66866493,1532.13304305,-181.772206068
unit.000026,Euclidean_dist_1_140349,-1771.71901202,7.06784510612,7.27355694771,7.47374296188,307.032015085,-1406.92818403
unit.000027,Euclidean_dist_5399_5399,-1771.71511102,10.1419539452,10.3462500572,259.071792126,385.97084403,-1328.03149104
