CU,Name,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,-81.0199718475,162.700285196,162.903711081,5540.06784105,5665.47018814,5666.4892292
unit.000001,Euclidean_dist_1_5399,-81.019122839,96.8425559998,97.0460782051,3374.5926702,3616.00862217,3617.68590522
unit.000002,Euclidean_dist_1_10797,-81.0183429718,96.2763381004,96.4808251858,3368.96585703,3617.91335702,3619.74143314
unit.000003,Euclidean_dist_1_16195,-81.0175738335,108.660086155,108.863564014,3677.63886213,3930.67541313,3932.540977
unit.000004,Euclidean_dist_1_21593,-81.0167558193,97.2420930862,97.4454960823,3378.58631015,3624.32617807,3625.907794
unit.000005,Euclidean_dist_1_26991,-81.0159769058,88.1730520725,88.3767402172,3017.18536115,3260.97864723,3261.99687409
unit.000006,Euclidean_dist_1_32389,-81.0151128769,88.4208710194,88.6241650581,3019.0654881,3274.10306716,3275.43960714
unit.000007,Euclidean_dist_1_37787,-81.0143389702,88.9786021709,89.182169199,3119.72599101,3366.45259309,3367.64839506
unit.000008,Euclidean_dist_1_43185,-81.0134449005,89.431812048,89.6151931286,3123.23949814,3374.56904507,3375.77936721
unit.000009,Euclidean_dist_1_48583,-81.0125489235,90.2337491512,90.4865880013,3127.44536805,3378.5774982,3379.89334106
unit.000010,Euclidean_dist_1_53981,-81.0116407871,91.8704140186,92.0739490986,3171.44540215,3419.45572615,3420.953269
unit.000011,Euclidean_dist_1_59379,-81.0103609562,92.1661140919,92.3694250584,3172.39288521,3419.72776318,3420.97853518
unit.000012,Euclidean_dist_1_64777,-81.0094199181,92.6421990395,92.8456101418,3183.14386415,3432.57420611,3434.27938318
unit.000013,Euclidean_dist_1_70175,-81.008617878,92.9035260677,93.1069691181,3195.86550117,3443.50191116,3444.52616119
unit.000014,Euclidean_dist_1_75573,-81.007889986,93.4809551239,93.6844410896,3223.91477919,3470.94654107,3472.06600404
unit.000015,Euclidean_dist_1_80971,-81.007147789,94.3297591209,94.53323102,3250.52346706,3500.70312715,3501.91016912
unit.000016,Euclidean_dist_1_86369,-81.0064239502,95.0764350891,95.2798700333,3260.98721719,3505.81476307,3507.17266321
unit.000017,Euclidean_dist_1_91767,-81.0056898594,95.3307211399,95.534194231,3274.11042905,3524.04564214,3525.78116918
unit.000018,Euclidean_dist_1_97165,-81.0049009323,96.0068461895,96.2102911472,3366.46172118,3608.38718224,3609.4314332
unit.000019,Euclidean_dist_1_102563,-81.0041148663,61.9014191628,62.1047151089,2240.27478504,2482.59044814,2483.61051512
unit.000020,Euclidean_dist_1_107961,-81.0033710003,68.1014840603,68.3050031662,2381.52678323,2637.96161509,2640.14731622
unit.000021,Euclidean_dist_1_113359,-81.0026087761,98.1424422264,98.3458600044,3410.34180713,3658.99646115,3660.88081002
unit.000022,Euclidean_dist_1_118757,-81.0018498898,98.7954370975,98.9989490509,3419.46050501,3668.61580205,3669.70823216
unit.000023,Euclidean_dist_1_124155,-81.0011069775,99.0883431435,99.2917060852,3419.59038711,3668.08746719,3669.70909023
unit.000024,Euclidean_dist_1_129553,-81.000387907,99.5139181614,99.7174232006,3432.58215714,3677.67978406,3678.89861202
unit.000025,Euclidean_dist_1_134951,-80.9991259575,99.9176921844,100.121151209,3443.51053309,3690.75756311,3692.19643211
unit.000026,Euclidean_dist_1_140349,-80.9981369972,100.706565142,100.919095039,3483.57810116,3730.22457409,3731.1632762
