CU,Name,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,-44.1990590096,79.5583298206,79.7624049187,277.360958815,403.446280956,404.169986963
unit.000001,Euclidean_dist_1_5399,-44.1933419704,83.1647729874,83.3683359623,278.534325838,555.843008995,557.249913931
unit.000002,Euclidean_dist_1_10797,-44.1893441677,83.5643048286,83.7677979469,279.160341024,539.320997953,540.798547029
unit.000003,Euclidean_dist_1_16195,-44.1849310398,151.650452852,151.854007959,526.676946878,786.653313875,788.015812874
unit.000004,Euclidean_dist_1_21593,-44.1808450222,88.661468029,88.8650159836,280.632027864,546.383388042,547.346153021
unit.000005,Euclidean_dist_1_26991,-44.1769549847,89.6114628315,89.8149490356,280.920819044,543.701357841,545.160881996
unit.000006,Euclidean_dist_1_32389,-44.1729571819,170.798493862,171.002056837,537.060609818,794.798667908,796.081833839
unit.000007,Euclidean_dist_1_37787,-44.16832304,91.7600538731,91.9637708664,281.7341609,552.065048933,552.807459831
unit.000008,Euclidean_dist_1_43185,-44.1657471657,92.7056348324,92.915143013,282.156044006,536.481462002,537.35816288
unit.000009,Euclidean_dist_1_48583,-44.1633050442,102.494652987,102.698873043,287.347010851,549.312830925,550.590781927
unit.000010,Euclidean_dist_1_53981,-44.1608359814,99.2549288273,99.4585700035,285.786779881,540.796993971,542.940826893
unit.000011,Euclidean_dist_1_59379,-44.1543450356,98.0580508709,98.2617268562,285.12862587,548.990355968,549.525540829
unit.000012,Euclidean_dist_1_64777,-44.1503491402,96.9635329247,97.167001009,284.874660969,535.754438877,537.098451853
unit.000013,Euclidean_dist_1_70175,-44.1464290619,98.3052618504,98.5088469982,285.285816908,557.178047895,558.336026907
unit.000014,Euclidean_dist_1_75573,-44.1333999634,97.3625710011,97.5660178661,285.004653931,540.065510988,541.881578922
unit.000015,Euclidean_dist_1_80971,-44.1288561821,95.1536159515,95.3570890427,283.130123854,540.386648893,541.872543812
unit.000016,Euclidean_dist_1_86369,-44.1249101162,96.3663048744,96.569742918,284.745797873,542.245616913,544.119150877
unit.000017,Euclidean_dist_1_91767,-44.1179230213,102.742656946,102.945991993,288.297673941,549.69186902,550.59997797
unit.000018,Euclidean_dist_1_97165,-44.11282897,15.6968169212,15.9005599022,16.1034460068,280.557078838,281.985421896
unit.000019,Euclidean_dist_1_102563,-44.1079621315,19.3702819347,19.622084856,19.7715549469,284.274835825,285.744617939
unit.000020,Euclidean_dist_1_107961,-44.101927042,104.499855042,104.703341961,291.531949043,544.773327827,546.26452589
unit.000021,Euclidean_dist_1_113359,-44.0967681408,114.434468031,114.708596945,293.252777815,550.984719992,551.652763844
unit.000022,Euclidean_dist_1_118757,-44.0937869549,117.395371914,117.602490902,293.587421894,551.732811928,552.856801033
unit.000023,Euclidean_dist_1_124155,-44.0895211697,7.52478003502,7.72541689873,7.92593598366,289.746809006,290.996074915
unit.000024,Euclidean_dist_1_129553,-44.081964016,118.489112854,118.692765951,295.779356956,556.494225979,557.263976812
unit.000025,Euclidean_dist_1_134951,-44.0751571655,48.4855840206,48.6895179749,48.8926990032,295.936655045,296.691246033
unit.000026,Euclidean_dist_1_140349,-44.0694551468,50.9320099354,51.1358840466,51.3381099701,303.049762964,304.352602959
unit.000027,Euclidean_dist_5399_5399,-44.064852953,124.927803993,125.131814003,298.71731782,420.786579847,424.621872902
unit.000028,Euclidean_dist_5399_10797,-44.0602560043,125.881919861,126.085463047,301.443141937,553.794687033,555.020063877
unit.000029,Euclidean_dist_5399_16195,-44.0537340641,127.136409044,127.339962959,306.082849979,558.797883987,560.590605974
unit.000030,Euclidean_dist_5399_21593,-44.0471789837,128.236174822,128.439776897,308.404736996,561.590201855,563.052937031
unit.000031,Euclidean_dist_5399_26991,-44.0412659645,79.7594089508,79.9627308846,277.492956877,547.503868818,548.396832943
unit.000032,Euclidean_dist_5399_32389,-44.0371391773,137.824326038,138.041146994,428.669423819,682.76766181,683.928544998
unit.000033,Euclidean_dist_5399_37787,-44.032307148,100.199328899,100.402806997,286.051779985,544.076386929,546.224898815
unit.000034,Euclidean_dist_5399_43185,-44.0278480053,82.4725878239,82.6616239548,278.401044846,530.211859941,531.732003927
unit.000035,Euclidean_dist_5399_48583,-44.0253300667,91.3535740376,91.5570468903,281.606925964,545.574534893,547.318652868
unit.000036,Euclidean_dist_5399_53981,-44.0219900608,90.8135709763,91.0089080334,281.314662933,554.464915037,556.061334848
unit.000037,Euclidean_dist_5399_59379,-44.0181720257,163.990880966,164.197775841,533.084106922,788.252887011,789.335767984
unit.000038,Euclidean_dist_5399_64777,-44.015663147,77.6621878147,77.8662648201,276.11758399,531.923673868,533.915987015
unit.000039,Euclidean_dist_5399_70175,-44.0128650665,85.2131240368,85.4166018963,279.972349882,528.199071884,530.513402939
unit.000040,Euclidean_dist_5399_75573,-44.0106520653,93.2534809113,93.4570999146,282.23354888,535.355865955,536.636869907
