CU,Name,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,-71.6668508053,31.6760911942,31.9300780296,271.963216066,420.459260225,421.94206214
unit.000001,Euclidean_dist_1_5399,-71.6624288559,29.0299150944,29.2363312244,268.557324171,515.543440104,516.919267178
unit.000002,Euclidean_dist_1_10797,-71.654807806,86.6999540329,86.9037241936,1134.33664203,1383.70335412,1388.94680214
unit.000003,Euclidean_dist_1_16195,-71.652381897,12.7059030533,12.8991110325,13.1000030041,267.125394106,268.119765043
unit.000004,Euclidean_dist_1_21593,-71.649851799,14.7406971455,14.942002058,15.1419250965,272.62237215,274.435119152
unit.000005,Euclidean_dist_1_26991,-71.6438288689,14.9448981285,15.1512241364,15.3508360386,271.476370096,272.341555119
unit.000006,Euclidean_dist_1_32389,-71.6375818253,15.148225069,15.3538470268,15.5543940067,262.301050186,263.973772049
unit.000007,Euclidean_dist_1_37787,-71.6328179836,15.3582661152,15.561286211,15.7637400627,266.807024002,268.120109081
unit.000008,Euclidean_dist_1_43185,-71.6224257946,49.9713540077,50.2279620171,762.053289175,1014.91480517,1015.60769916
unit.000009,Euclidean_dist_1_48583,-71.6198358536,15.9770810604,16.1802551746,16.3825671673,276.35038805,277.618257046
unit.000010,Euclidean_dist_1_53981,-71.614661932,56.0698881149,56.3265860081,776.05136919,1029.77589202,1031.54676819
unit.000011,Euclidean_dist_1_59379,-71.609030962,16.59217906,16.8008701801,16.9981470108,273.425363064,274.438553095
unit.000012,Euclidean_dist_1_64777,-71.604257822,17.6258511543,17.8314220905,18.0315990448,265.687342167,267.08991313
unit.000013,Euclidean_dist_1_70175,-71.5949440002,17.0056681633,17.2077720165,17.4102671146,266.056813002,267.089337111
unit.000014,Euclidean_dist_1_75573,-71.585682869,71.4353401661,71.638906002,1014.39584422,1270.89319515,1272.12415004
unit.000015,Euclidean_dist_1_80971,-71.5711507797,18.0377411842,18.2427821159,18.4440941811,270.013522148,271.311617136
unit.000016,Euclidean_dist_1_86369,-71.5574789047,18.2462220192,18.4476540089,18.6500940323,273.738800049,275.487903118
unit.000017,Euclidean_dist_1_91767,-71.5482738018,18.6530241966,18.8615541458,19.0612120628,266.427033186,268.137936115
unit.000018,Euclidean_dist_1_97165,-71.5400929451,19.0641841888,19.2707080841,142.853659153,395.448683023,396.558274031
unit.000019,Euclidean_dist_1_102563,-71.537416935,19.2677111626,19.4744250774,144.360593081,396.577791214,397.597441196
unit.000020,Euclidean_dist_1_107961,-71.535025835,93.6944952011,93.8979971409,1249.16679311,1508.32231402,1509.93511701
unit.000021,Euclidean_dist_1_113359,-71.5327019691,20.6933619976,20.8997280598,256.860279083,509.882404089,510.282980204
unit.000022,Euclidean_dist_1_118757,-71.524315834,20.0833661556,20.2898471355,256.355663061,512.795162201,513.544641018
unit.000023,Euclidean_dist_1_124155,-71.5163419247,104.697036028,104.900511026,1272.19005013,1524.96946001,1525.64078522
unit.000024,Euclidean_dist_1_129553,-71.5110189915,108.059250116,108.262776136,1276.01624107,1531.32074809,1532.98035812
unit.000025,Euclidean_dist_1_134951,-71.496516943,21.3057591915,21.5119431019,257.736805201,508.086131096,509.115460157
unit.000026,Euclidean_dist_1_140349,-71.4933078289,6.1079890728,6.31633114815,6.5142121315,256.891499043,257.675270081
unit.000027,Euclidean_dist_5399_5399,-71.4898819923,21.9157431126,22.1221241951,259.448144197,383.427164078,384.393903017
unit.000028,Euclidean_dist_5399_10797,-71.4841668606,6.7242770195,6.92660117149,7.12740111351,262.907932997,263.956127167
unit.000029,Euclidean_dist_5399_16195,-71.4790508747,22.729085207,22.9353101254,261.060290098,506.870321035,508.04491806
unit.000030,Euclidean_dist_5399_21593,-71.4766907692,8.37139415741,8.57381010056,8.77559304237,257.14915204,258.766581059
unit.000031,Euclidean_dist_5399_26991,-71.4735479355,25.1682171822,25.3743669987,265.095708132,517.698289156,519.08584404
unit.000032,Euclidean_dist_5399_32389,-71.4712259769,25.3714001179,25.577589035,265.239411116,535.948818207,536.815029144
unit.000033,Euclidean_dist_5399_37787,-71.468888998,11.2489480972,11.4587960243,11.6933531761,267.489624023,269.169714212
unit.000034,Euclidean_dist_5399_43185,-71.4659748077,78.5267021656,78.7303972244,1022.74824119,1276.03270817,1278.19708014
unit.000035,Euclidean_dist_5399_48583,-71.4636697769,80.2728140354,80.4762191772,1027.9719131,1277.79363823,1278.24612212
unit.000036,Euclidean_dist_5399_53981,-71.4604299068,25.5746221542,25.832255125,265.398819208,520.505616188,522.305651188
unit.000037,Euclidean_dist_5399_59379,-71.4581408501,17.4161422253,17.6288461685,17.8284361362,270.386149168,271.294512033
unit.000038,Euclidean_dist_5399_64777,-71.4557859898,20.4900901318,20.7474610806,256.742660046,509.588289022,510.278467178
unit.000039,Euclidean_dist_5399_70175,-71.4533519745,21.5089561939,21.7679030895,258.641869068,513.461708069,514.730805159
