t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1507843955,2,3.078771,1.541594,0.004417,1.537177,3.078771,3.078771,3.078771,3.078771,3.078771,3.078771,0.192939,0.368018,0.393389,0.397784,calls/second,milliseconds
1507843965,2,3.078771,1.541594,0.004417,1.537177,3.078771,3.078771,3.078771,3.078771,3.078771,3.078771,0.098426,0.311520,0.380492,0.393389,calls/second,milliseconds
1507843975,2,3.078771,1.541594,0.004417,1.537177,3.078771,3.078771,3.078771,3.078771,3.078771,3.078771,0.065962,0.263696,0.368018,0.389042,calls/second,milliseconds
1507843985,444,115.300893,0.592332,0.002661,5.569496,0.018018,0.281942,0.569440,4.597724,7.269062,115.300893,11.006795,6.427767,1.638568,0.814659,calls/second,milliseconds
1507843995,588,115.300893,0.493058,0.002661,4.836582,0.126021,0.264518,0.502685,3.944939,7.269062,115.300893,11.685049,8.354070,2.228561,1.023832,calls/second,milliseconds
1507844005,588,115.300893,0.493058,0.002661,4.836582,0.126021,0.264518,0.502685,3.944939,7.269062,115.300893,9.748648,7.071568,2.155500,1.012519,calls/second,milliseconds
1507844015,588,115.300893,0.493058,0.002661,4.836582,0.126021,0.264518,0.502685,3.944939,7.269062,115.300893,8.362177,5.985953,2.084835,1.001331,calls/second,milliseconds
1507844025,588,115.300893,0.493058,0.002661,4.836582,0.126021,0.264518,0.502685,3.944939,7.269062,115.300893,7.321075,5.067000,2.016486,0.990267,calls/second,milliseconds
1507844035,588,115.300893,0.493058,0.002661,4.836582,0.126021,0.264518,0.502685,3.944939,7.269062,115.300893,6.510341,4.289123,1.950377,0.979324,calls/second,milliseconds
1507844045,637,115.300893,0.429904,0.001777,4.436490,0.014607,0.235424,0.470977,3.944939,5.974060,115.300893,6.349842,4.414229,2.048416,1.022797,calls/second,milliseconds
1507844055,637,115.300893,0.429904,0.001777,4.436490,0.014607,0.235424,0.470977,3.944939,5.974060,115.300893,5.774488,3.736564,1.981261,1.011495,calls/second,milliseconds
1507844065,638,115.300893,0.429572,0.001777,4.426119,0.014875,0.238471,0.470977,3.944939,5.974060,115.300893,5.302709,3.178924,1.919613,1.001427,calls/second,milliseconds
1507844075,654,115.300893,0.416863,0.001777,4.249685,0.021671,0.260711,0.457747,1.005827,5.974060,115.300893,5.018559,2.877680,1.896131,1.003633,calls/second,milliseconds
1507844085,677,115.300893,0.398719,0.001777,4.001852,0.149803,0.261270,0.428792,0.803718,5.837818,115.300893,4.824806,2.835051,1.919206,1.021272,calls/second,milliseconds
1507844095,684,115.300893,0.393969,0.001777,3.926577,0.159484,0.262518,0.427155,0.787070,4.935180,115.300893,4.550432,2.520077,1.882405,1.018815,calls/second,milliseconds
