Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec,TimeStamp
120000,125000,46,5000,14303.0,7736.08544583,20171108-153142
125000,130000,47,5000,14620.0,7680.27350068,20171108-153142
130000,135000,48,5000,14936.0,7654.16110874,20171108-153142
135000,140000,49,5000,15243.0,7624.27937011,20171108-153142
140000,145000,50,5000,15549.0,7594.29875879,20171108-153142
145000,150000,51,5000,15859.0,7566.3384689,20171108-153142
150000,155000,52,5000,16168.0,7541.10496684,20171108-153143
155000,160000,53,5000,16478.0,7515.48783184,20171108-153143
160000,165000,54,5000,16787.0,7491.37374815,20171108-153143
165000,170000,55,5000,17090.0,7546.26708593,20171108-153143
170000,175000,56,5000,17393.0,7600.80962523,20171108-153143
175000,180000,57,5000,17706.0,7630.74244998,20171108-153143
180000,185000,58,5000,18018.0,7703.80953775,20171108-153143
185000,190000,59,5000,18326.0,7730.04028742,20171108-153143
190000,195000,60,5000,18634.0,7602.13650328,20171108-153143
195000,200000,61,5000,18948.0,7486.10910921,20171108-153143
200000,205000,62,5000,19261.0,7468.17561468,20171108-153143
205000,210000,63,5000,19574.0,7361.02091283,20171108-153143
210000,215000,64,5000,19887.0,7421.32568745,20171108-153143
215000,220000,65,5000,20202.0,7472.03009788,20171108-153143
220000,225000,66,5000,20517.0,7480.56829573,20171108-153143
225000,230000,67,5000,20826.0,7504.89233313,20171108-153143
230000,235000,68,5000,21135.0,7529.59503247,20171108-153143
235000,240000,69,5000,21449.0,7554.96265676,20171108-153143
240000,245000,70,5000,21764.0,7581.04048392,20171108-153143
245000,250000,71,5000,22065.0,7603.209704,20171108-153143
250000,255000,72,5000,22367.0,7645.12030654,20171108-153143
255000,260000,73,5000,22676.0,7666.98869758,20171108-153143
260000,265000,74,5000,22985.0,7708.16222452,20171108-153143
265000,270000,75,5000,23298.0,7731.74058562,20171108-153143
270000,275000,76,5000,23611.0,7755.0113237,20171108-153143
275000,280000,77,5000,23907.0,7790.79068566,20171108-153143
280000,285000,78,5000,24202.0,7827.98252421,20171108-153143
285000,290000,79,5000,24507.0,7845.30038062,20171108-153143
290000,295000,80,5000,24812.0,7862.73751792,20171108-153144
295000,300000,81,5000,25125.0,7880.8002825,20171108-153144
300000,305000,82,5000,25438.0,7898.32735565,20171108-153144
305000,310000,83,5000,25753.0,7946.51714348,20171108-153144
310000,315000,84,5000,26067.0,7964.6933313,20171108-153144
315000,320000,85,5000,26380.0,7990.32224011,20171108-153144
320000,325000,86,5000,26693.0,8008.56408601,20171108-153144
325000,330000,87,5000,27002.0,8024.37814182,20171108-153144
330000,335000,88,5000,27311.0,8039.28204691,20171108-153144
335000,340000,89,5000,27624.0,8055.49978631,20171108-153144
340000,345000,90,5000,27936.0,8070.96068864,20171108-153144
345000,350000,91,5000,28236.0,8083.31596235,20171108-153144
350000,355000,92,5000,28535.0,8094.92738205,20171108-153144
355000,360000,93,5000,28850.0,8137.86965802,20171108-153144
360000,365000,94,5000,29164.0,8153.09417244,20171108-153144
365000,370000,95,5000,29478.0,8168.81213998,20171108-153144
370000,375000,96,5000,29792.0,8202.15543101,20171108-153144
375000,380000,97,5000,30101.0,8214.5248057,20171108-153144
380000,385000,98,5000,30409.0,8225.70925557,20171108-153144
385000,390000,99,5000,30727.0,8240.64277617,20171108-153144
390000,395000,100,5000,31045.0,8254.91009867,20171108-153144
395000,400000,101,5000,31361.0,8285.96674616,20171108-153144
400000,405000,102,5000,31676.0,8316.62388676,20171108-153144
405000,410000,103,5000,31993.0,8329.30236741,20171108-153144
410000,415000,104,5000,32309.0,8326.4353584,20171108-153144
415000,420000,105,5000,32613.0,8301.83847637,20171108-153144
420000,425000,106,5000,32917.0,8277.90134863,20171108-153144
425000,430000,107,5000,33231.0,8315.51871683,20171108-153144
430000,435000,108,5000,33546.0,8328.53953206,20171108-153144
435000,440000,109,5000,33848.0,8337.80865434,20171108-153144
440000,445000,110,5000,34151.0,8346.91862313,20171108-153144
445000,450000,111,5000,34466.0,8358.02189816,20171108-153144
450000,455000,112,5000,34780.0,8395.89007073,20171108-153145
455000,460000,113,5000,35096.0,8425.59746762,20171108-153145
460000,465000,114,5000,35411.0,8437.85834781,20171108-153145
465000,470000,115,5000,35717.0,8415.04836138,20171108-153145
470000,475000,116,5000,36024.0,8392.75032458,20171108-153145
475000,480000,117,5000,36333.0,8428.02787175,20171108-153145
480000,485000,118,5000,36642.0,8453.1078753,20171108-153145
485000,490000,119,5000,36955.0,8463.33312821,20171108-153145
490000,495000,120,5000,37269.0,8443.00807554,20171108-153145
495000,500000,121,5000,37581.0,8452.39013495,20171108-153145
500000,505000,122,5000,37893.0,8430.99011764,20171108-153145
505000,510000,123,5000,38205.0,8397.74803819,20171108-153145
510000,515000,124,5000,38518.0,8407.15446475,20171108-153145
515000,520000,125,5000,38827.0,8386.68774724,20171108-153145
520000,525000,126,5000,39136.0,8394.9363783,20171108-153145
525000,530000,127,5000,39439.0,8374.24826315,20171108-153145
530000,535000,128,5000,39742.0,8353.47514417,20171108-153145
535000,540000,129,5000,40059.0,8383.14856318,20171108-153145
540000,545000,130,5000,40377.0,8393.86505376,20171108-153145
545000,550000,131,5000,40682.0,8401.31012337,20171108-153145
550000,555000,132,5000,40988.0,8408.79542773,20171108-153145
555000,560000,133,5000,41289.0,8415.69009798,20171108-153145
560000,565000,134,5000,41590.0,8422.53711441,20171108-153145
565000,570000,135,5000,41905.0,8452.03425953,20171108-153145
570000,575000,136,5000,42220.0,8460.3793498,20171108-153145
575000,580000,137,5000,42529.0,8467.8673499,20171108-153145
580000,585000,138,5000,42837.0,8475.22197097,20171108-153145
585000,590000,139,5000,43137.0,8502.38108185,20171108-153145
590000,595000,140,5000,43437.0,8522.03173997,20171108-153145
595000,600000,141,5000,43738.0,8501.92514478,20171108-153146
600000,605000,142,5000,44039.0,8494.06330324,20171108-153146
605000,610000,143,5000,44348.0,8474.69761221,20171108-153146
610000,615000,144,5000,44656.0,8481.58290823,20171108-153146
615000,620000,145,5000,44958.0,8487.61239841,20171108-153146
620000,625000,146,5000,45260.0,8468.04862389,20171108-153146
625000,630000,147,5000,45567.0,8474.67259923,20171108-153146
630000,635000,148,5000,45874.0,8455.94329172,20171108-153146
635000,640000,149,5000,46189.0,8439.44713159,20171108-153146
640000,645000,150,5000,46504.0,8422.95476065,20171108-153146
645000,650000,151,5000,46818.0,8431.37356625,20171108-153146
650000,655000,152,5000,47131.0,8438.83600346,20171108-153146
655000,660000,153,5000,47453.0,8423.54120805,20171108-153146
660000,665000,154,5000,47774.0,8408.27153517,20171108-153146
665000,670000,155,5000,48092.0,8392.18879752,20171108-153146
670000,675000,156,5000,48410.0,8376.84407998,20171108-153146
675000,680000,157,5000,48727.0,8384.99945774,20171108-153146
680000,685000,158,5000,49044.0,8409.48527938,20171108-153146
685000,690000,159,5000,49359.0,8417.1843742,20171108-153146
690000,695000,160,5000,49675.0,8435.82552739,20171108-153146
695000,700000,161,5000,49989.0,8434.06546846,20171108-153146
700000,705000,162,5000,50304.0,8442.11129,20171108-153146
705000,710000,163,5000,50618.0,8450.09446516,20171108-153146
710000,715000,164,5000,50933.0,8475.05445397,20171108-153146
715000,720000,165,5000,51243.0,8492.89175428,20171108-153146
720000,725000,166,5000,51552.0,8510.1326011,20171108-153146
725000,730000,167,5000,51865.0,8527.73880257,20171108-153146
730000,735000,168,5000,52178.0,8534.44198253,20171108-153146
735000,740000,169,5000,52481.0,8539.45141068,20171108-153147
740000,745000,170,5000,52785.0,8544.55284774,20171108-153147
745000,750000,171,5000,53081.0,8549.03072831,20171108-153147
750000,755000,172,5000,53377.0,8553.50049058,20171108-153147
755000,760000,173,5000,53696.0,8560.75773382,20171108-153147
760000,765000,174,5000,54014.0,8578.3513357,20171108-153147
765000,770000,175,5000,54327.0,8584.17331366,20171108-153147
770000,775000,176,5000,54639.0,8589.74534752,20171108-153147
775000,780000,177,5000,54946.0,8594.98717929,20171108-153147
780000,785000,178,5000,55254.0,8610.96552772,20171108-153147
785000,790000,179,5000,55559.0,8626.184157,20171108-153147
790000,795000,180,5000,55865.0,8621.32148751,20171108-153147
795000,800000,181,5000,56178.0,8627.84051863,20171108-153147
800000,805000,182,5000,56492.0,8634.59207862,20171108-153147
805000,810000,183,5000,56804.0,8640.01973691,20171108-153147
810000,815000,184,5000,57115.0,8645.19508951,20171108-153147
815000,820000,185,5000,57430.0,8651.67775626,20171108-153147
820000,825000,186,5000,57744.0,8667.93298092,20171108-153147
825000,830000,187,5000,58049.0,8672.07423227,20171108-153147
830000,835000,188,5000,58355.0,8676.19190714,20171108-153147
835000,840000,189,5000,58655.0,8697.33361323,20171108-153147
840000,845000,190,5000,58955.0,8701.2337117,20171108-153147
845000,850000,191,5000,59271.0,8646.42104875,20171108-153147
850000,855000,192,5000,59587.0,8592.73635675,20171108-153147
855000,860000,193,5000,59903.0,8578.37389457,20171108-153147
860000,865000,194,5000,60220.0,8525.7286732,20171108-153147
865000,870000,195,5000,60532.0,8511.26658321,20171108-153147
870000,875000,196,5000,60844.0,8459.4449371,20171108-153148
875000,880000,197,5000,61157.0,8409.76324989,20171108-153148
880000,885000,198,5000,61470.0,8359.61792755,20171108-153148
885000,890000,199,5000,61790.0,8338.6548824,20171108-153148
890000,895000,200,5000,62111.0,8359.27818631,20171108-153148
895000,900000,201,5000,62428.0,8366.11618952,20171108-153148
900000,905000,202,5000,62745.0,8381.69398745,20171108-153148
905000,910000,203,5000,63055.0,8387.3379611,20171108-153148
910000,915000,204,5000,63365.0,8393.01981573,20171108-153148
915000,920000,205,5000,63683.0,8399.06571585,20171108-153148
920000,925000,206,5000,64003.0,8418.79876497,20171108-153148
925000,930000,207,5000,64315.0,8424.21749415,20171108-153148
930000,935000,208,5000,64628.0,8429.85858454,20171108-153148
935000,940000,209,5000,64941.0,8435.15364045,20171108-153148
940000,945000,210,5000,65253.0,8440.49141734,20171108-153148
945000,950000,211,5000,65568.0,8455.61040749,20171108-153148
950000,955000,212,5000,65884.0,8461.62088176,20171108-153148
955000,960000,213,5000,66183.0,8465.77945808,20171108-153148
960000,965000,214,5000,66482.0,8478.24643541,20171108-153148
965000,970000,215,5000,66804.0,8484.53876445,20171108-153148
970000,975000,216,5000,67125.0,8503.80648523,20171108-153148
975000,980000,217,5000,67432.0,8522.4508716,20171108-153148
980000,985000,218,5000,67738.0,8528.2280534,20171108-153148
985000,990000,219,5000,68037.0,8514.7939499,20171108-153148
990000,995000,220,5000,68336.0,8518.47637068,20171108-153148
995000,1000000,221,5000,68646.0,8536.98205643,20171108-153148
0,5000,222,5000,68956.0,7083.19930808,20171108-153150
5000,10000,223,5000,69264.0,7020.04113025,20171108-153150
10000,15000,224,5000,69572.0,6994.0122848,20171108-153150
15000,20000,225,5000,69880.0,7007.97411904,20171108-153150
20000,25000,226,5000,70187.0,7005.04165986,20171108-153150
25000,30000,227,5000,70495.0,7022.97837361,20171108-153150
30000,35000,228,5000,70803.0,7031.30304771,20171108-153150
35000,40000,229,5000,71111.0,7047.606741,20171108-153150
40000,45000,230,5000,71419.0,7061.13548843,20171108-153150
45000,50000,231,5000,71726.0,7074.26772184,20171108-153151
50000,55000,232,5000,72034.0,7087.94234052,20171108-153151
55000,60000,233,5000,72342.0,7095.94401268,20171108-153151
60000,65000,234,5000,72650.0,7103.92699705,20171108-153151
65000,70000,235,5000,72958.0,7111.90330854,20171108-153151
70000,75000,236,5000,73265.0,7119.57176136,20171108-153151
75000,80000,237,5000,73573.0,7128.14307145,20171108-153151
80000,85000,238,5000,73881.0,7135.65971226,20171108-153151
85000,90000,239,5000,74189.0,7148.83557869,20171108-153151
90000,95000,240,5000,74497.0,7165.79960382,20171108-153151
95000,100000,241,5000,74805.0,7173.48839806,20171108-153151
100000,105000,242,5000,75112.0,7169.85338875,20171108-153151
105000,110000,243,5000,75433.0,7145.97122593,20171108-153151
110000,115000,244,5000,75754.0,7144.12153182,20171108-153151
115000,120000,245,5000,76075.0,7142.13491858,20171108-153151
120000,125000,246,5000,76395.0,7118.58481872,20171108-153151
125000,130000,247,5000,76716.0,7095.60703935,20171108-153151
130000,135000,248,5000,77037.0,7072.04288935,20171108-153151
135000,140000,249,5000,77357.0,7088.44031567,20171108-153151
140000,145000,250,5000,77678.0,7097.20039934,20171108-153151
145000,150000,251,5000,77999.0,7105.83539825,20171108-153151
150000,155000,252,5000,78319.0,7119.62762259,20171108-153151
155000,160000,253,5000,78640.0,7128.33196201,20171108-153151
160000,165000,254,5000,78961.0,7136.90460557,20171108-153151
165000,170000,255,5000,79281.0,7145.03364428,20171108-153151
170000,175000,256,5000,79602.0,7152.95739012,20171108-153151
175000,180000,257,5000,79922.0,7166.38200615,20171108-153152
180000,185000,258,5000,80243.0,7174.53394365,20171108-153152
185000,190000,259,5000,80564.0,7182.69682432,20171108-153152
190000,195000,260,5000,80885.0,7191.1073104,20171108-153152
195000,200000,261,5000,81205.0,7204.46400258,20171108-153152
200000,205000,262,5000,81526.0,7217.69231011,20171108-153152
205000,210000,263,5000,81829.0,7224.23982806,20171108-153152
210000,215000,264,5000,82132.0,7239.25582442,20171108-153152
215000,220000,265,5000,82435.0,7245.79400393,20171108-153152
220000,225000,266,5000,82738.0,7241.76707716,20171108-153152
225000,230000,267,5000,83041.0,7237.82449788,20171108-153152
230000,235000,268,5000,83343.0,7213.98098406,20171108-153152
235000,240000,269,5000,83646.0,7210.27216366,20171108-153152
240000,245000,270,5000,83949.0,7186.56526535,20171108-153152
245000,250000,271,5000,84252.0,7163.29280741,20171108-153152
250000,255000,272,5000,84555.0,7177.85544245,20171108-153152
255000,260000,273,5000,84858.0,7184.17175859,20171108-153152
260000,265000,274,5000,85161.0,7161.17312201,20171108-153152
265000,270000,275,5000,85464.0,7134.3752481,20171108-153152
270000,275000,276,5000,85767.0,7112.13981683,20171108-153152
275000,280000,277,5000,86070.0,7108.96421201,20171108-153152
280000,285000,278,5000,86373.0,7105.69801167,20171108-153153
285000,290000,279,5000,86676.0,7102.48384107,20171108-153153
290000,295000,280,5000,86978.0,7099.01756635,20171108-153153
295000,300000,281,5000,87281.0,7077.44466131,20171108-153153
300000,305000,282,5000,87584.0,7074.58685193,20171108-153153
305000,310000,283,5000,87899.0,7054.28324902,20171108-153153
310000,315000,284,5000,88214.0,7034.53638069,20171108-153153
315000,320000,285,5000,88529.0,7014.72728095,20171108-153153
320000,325000,286,5000,88844.0,7028.73072352,20171108-153153
325000,330000,287,5000,89159.0,7040.5223636,20171108-153153
330000,335000,288,5000,89474.0,7047.67466601,20171108-153153
335000,340000,289,5000,89789.0,7059.38154537,20171108-153153
340000,345000,290,5000,90104.0,7070.97063565,20171108-153153
345000,350000,291,5000,90418.0,7078.11112356,20171108-153153
350000,355000,292,5000,90733.0,7085.25195659,20171108-153153
355000,360000,293,5000,91048.0,7096.66908867,20171108-153153
360000,365000,294,5000,91363.0,7099.88805667,20171108-153153
365000,370000,295,5000,91678.0,7113.51333419,20171108-153153
370000,375000,296,5000,91993.0,7120.4101162,20171108-153153
375000,380000,297,5000,92308.0,7127.354556,20171108-153153
380000,385000,298,5000,92623.0,7134.32885576,20171108-153153
385000,390000,299,5000,92938.0,7145.56245544,20171108-153153
390000,395000,300,5000,93253.0,7152.2295446,20171108-153153
395000,400000,301,5000,93567.0,7158.25585505,20171108-153153
400000,405000,302,5000,93882.0,7161.50649496,20171108-153153
405000,410000,303,5000,94181.0,7167.02051218,20171108-153154
410000,415000,304,5000,94479.0,7176.91029921,20171108-153154
415000,420000,305,5000,94777.0,7186.63361375,20171108-153154
420000,425000,306,5000,95075.0,7196.3536673,20171108-153154
425000,430000,307,5000,95373.0,7201.50817046,20171108-153154
430000,435000,308,5000,95672.0,7206.95913277,20171108-153154
435000,440000,309,5000,95970.0,7216.49971056,20171108-153154
440000,445000,310,5000,96268.0,7226.1935362,20171108-153154
445000,450000,311,5000,96566.0,7231.45933194,20171108-153154
450000,455000,312,5000,96864.0,7240.82186767,20171108-153154
455000,460000,313,5000,97163.0,7246.73683589,20171108-153154
460000,465000,314,5000,97461.0,7251.77344311,20171108-153154
465000,470000,315,5000,97759.0,7261.33741638,20171108-153154
470000,475000,316,5000,98058.0,7266.50948255,20171108-153154
475000,480000,317,5000,98356.0,7271.65410194,20171108-153154
480000,485000,318,5000,98654.0,7276.71894312,20171108-153154
485000,490000,319,5000,98953.0,7281.66394774,20171108-153154
490000,495000,320,5000,99251.0,7291.04785483,20171108-153154
495000,500000,321,5000,99549.0,7295.99498767,20171108-153154
500000,505000,322,5000,99847.0,7307.39794402,20171108-153154
505000,510000,323,5000,100156.0,7312.88175096,20171108-153154
510000,515000,324,5000,100464.0,7318.36678895,20171108-153154
515000,520000,325,5000,100772.0,7323.7934619,20171108-153154
520000,525000,326,5000,101081.0,7329.05824324,20171108-153154
525000,530000,327,5000,101389.0,7334.35487194,20171108-153154
530000,535000,328,5000,101697.0,7339.64456431,20171108-153154
535000,540000,329,5000,102005.0,7349.10360943,20171108-153154
540000,545000,330,5000,102313.0,7358.63046327,20171108-153154
545000,550000,331,5000,102622.0,7363.81019605,20171108-153154
550000,555000,332,5000,102930.0,7372.12610299,20171108-153154
555000,560000,333,5000,103238.0,7377.29188669,20171108-153154
560000,565000,334,5000,103546.0,7373.9262385,20171108-153154
565000,570000,335,5000,103855.0,7370.70220834,20171108-153154
570000,575000,336,5000,104163.0,7367.46216865,20171108-153155
575000,580000,337,5000,104471.0,7347.71124127,20171108-153155
580000,585000,338,5000,104779.0,7344.54410464,20171108-153155
585000,590000,339,5000,105088.0,7341.59123583,20171108-153155
590000,595000,340,5000,105396.0,7322.06850928,20171108-153155
595000,600000,341,5000,105704.0,7302.68101189,20171108-153155
600000,605000,342,5000,106013.0,7299.60376429,20171108-153155
605000,610000,343,5000,106327.0,7280.88342452,20171108-153155
610000,615000,344,5000,106641.0,7262.32769511,20171108-153155
615000,620000,345,5000,106955.0,7259.68987654,20171108-153155
620000,625000,346,5000,107269.0,7241.5798065,20171108-153155
625000,630000,347,5000,107583.0,7239.13650552,20171108-153155
630000,635000,348,5000,107897.0,7250.49440499,20171108-153155
635000,640000,349,5000,108211.0,7255.91495726,20171108-153155
640000,645000,350,5000,108525.0,7261.18001766,20171108-153155
645000,650000,351,5000,108839.0,7267.02863841,20171108-153155
650000,655000,352,5000,109153.0,7276.17888572,20171108-153155
655000,660000,353,5000,109467.0,7273.73851513,20171108-153155
660000,665000,354,5000,109781.0,7284.8467197,20171108-153155
665000,670000,355,5000,110095.0,7294.04491677,20171108-153155
670000,675000,356,5000,110409.0,7303.21719446,20171108-153155
675000,680000,357,5000,110723.0,7312.3266146,20171108-153156
680000,685000,358,5000,111037.0,7317.57119771,20171108-153156
685000,690000,359,5000,111351.0,7326.64866563,20171108-153156
690000,695000,360,5000,111665.0,7331.93766623,20171108-153156
695000,700000,361,5000,111979.0,7343.68995821,20171108-153156
700000,705000,362,5000,112293.0,7348.93176428,20171108-153156
705000,710000,363,5000,112613.0,7331.42524283,20171108-153156
710000,715000,364,5000,112933.0,7313.81042271,20171108-153156
715000,720000,365,5000,113253.0,7311.65668016,20171108-153156
720000,725000,366,5000,113573.0,7294.34389216,20171108-153156
725000,730000,367,5000,113893.0,7277.42944877,20171108-153156
730000,735000,368,5000,114213.0,7275.5173549,20171108-153156
735000,740000,369,5000,114533.0,7258.85951965,20171108-153156
740000,745000,370,5000,114853.0,7253.86465463,20171108-153156
745000,750000,371,5000,115173.0,7237.4999495,20171108-153156
750000,755000,372,5000,115493.0,7235.62740905,20171108-153156
755000,760000,373,5000,115812.0,7247.01935503,20171108-153156
760000,765000,374,5000,116132.0,7252.70030967,20171108-153156
765000,770000,375,5000,116452.0,7236.36324509,20171108-153156
770000,775000,376,5000,116772.0,7247.85071848,20171108-153156
775000,780000,377,5000,117092.0,7253.43426351,20171108-153157
780000,785000,378,5000,117412.0,7251.68528308,20171108-153157
785000,790000,379,5000,117732.0,7235.67901597,20171108-153157
790000,795000,380,5000,118052.0,7219.61923096,20171108-153157
795000,800000,381,5000,118371.0,7217.94638013,20171108-153157
800000,805000,382,5000,118691.0,7202.32790026,20171108-153157
805000,810000,383,5000,119012.0,7200.44845524,20171108-153157
810000,815000,384,5000,119332.0,7184.70447462,20171108-153157
815000,820000,385,5000,119652.0,7182.90083646,20171108-153157
820000,825000,386,5000,119973.0,7167.53309827,20171108-153157
825000,830000,387,5000,120293.0,7165.90665759,20171108-153157
830000,835000,388,5000,120614.0,7150.68839471,20171108-153157
835000,840000,389,5000,120934.0,7132.55058929,20171108-153157
840000,845000,390,5000,121255.0,7117.6305239,20171108-153157
845000,850000,391,5000,121575.0,7102.8960108,20171108-153157
850000,855000,392,5000,121896.0,7113.68364485,20171108-153158
855000,860000,393,5000,122216.0,7122.07561517,20171108-153158
860000,865000,394,5000,122536.0,7127.19360997,20171108-153158
865000,870000,395,5000,122857.0,7132.3381584,20171108-153158
870000,875000,396,5000,123177.0,7130.92646912,20171108-153158
875000,880000,397,5000,123498.0,7136.16911972,20171108-153158
880000,885000,398,5000,123818.0,7141.27476193,20171108-153158
885000,890000,399,5000,124138.0,7146.44245397,20171108-153158
890000,895000,400,5000,124459.0,7151.60035431,20171108-153158
895000,900000,401,5000,124779.0,7156.76014518,20171108-153158
900000,905000,402,5000,125100.0,7155.31991866,20171108-153158
905000,910000,403,5000,125419.0,7153.91764384,20171108-153158
910000,915000,404,5000,125738.0,7152.39566487,20171108-153158
915000,920000,405,5000,126057.0,7157.54336089,20171108-153158
920000,925000,406,5000,126377.0,7156.11267879,20171108-153158
925000,930000,407,5000,126696.0,7161.10894105,20171108-153158
930000,935000,408,5000,127015.0,7163.36821945,20171108-153158
935000,940000,409,5000,127334.0,7161.90131689,20171108-153158
940000,945000,410,5000,127654.0,7160.59122933,20171108-153158
945000,950000,411,5000,127973.0,7159.09758849,20171108-153158
950000,955000,412,5000,128292.0,7164.10072938,20171108-153158
955000,960000,413,5000,128612.0,7162.64290702,20171108-153158
960000,965000,414,5000,128931.0,7172.94724258,20171108-153158
965000,970000,415,5000,129251.0,7178.03900526,20171108-153158
970000,975000,416,5000,129570.0,7163.86875193,20171108-153158
975000,980000,417,5000,129889.0,7149.87354185,20171108-153159
980000,985000,418,5000,130209.0,7135.90884495,20171108-153159
985000,990000,419,5000,130528.0,7145.6659234,20171108-153159
990000,995000,420,5000,130847.0,7150.71420859,20171108-153159
995000,1000000,421,5000,131167.0,7158.83407862,20171108-153159
1000000,1005000,422,5000,131486.0,7163.82792257,20171108-153159
1005000,1010000,423,5000,131797.0,7168.4726747,20171108-153159
1010000,1015000,424,5000,132108.0,7173.23739803,20171108-153159
1015000,1020000,425,5000,132419.0,7177.91803626,20171108-153159
1020000,1025000,426,5000,132731.0,7182.55991642,20171108-153159
1025000,1030000,427,5000,133042.0,7184.70620105,20171108-153159
1030000,1035000,428,5000,133353.0,7189.28858487,20171108-153159
1035000,1040000,429,5000,133664.0,7193.98090452,20171108-153159
1040000,1045000,430,5000,133976.0,7192.40703497,20171108-153159
1045000,1050000,431,5000,134287.0,7197.03346692,20171108-153159
1050000,1055000,432,5000,134598.0,7201.61705713,20171108-153159
1055000,1060000,433,5000,134909.0,7199.93473972,20171108-153159
1060000,1065000,434,5000,135221.0,7204.51108447,20171108-153159
1065000,1070000,435,5000,135532.0,7208.90165759,20171108-153159
1070000,1075000,436,5000,135843.0,7218.08830856,20171108-153159
1075000,1080000,437,5000,136154.0,7225.69566435,20171108-153159
1080000,1085000,438,5000,136466.0,7230.28056008,20171108-153159
1085000,1090000,439,5000,136777.0,7237.84179608,20171108-153159
1090000,1095000,440,5000,137088.0,7245.33660851,20171108-153159
1095000,1100000,441,5000,137399.0,7249.83946247,20171108-153159
1100000,1105000,442,5000,137711.0,7257.39269686,20171108-153159
1105000,1110000,443,5000,138023.0,7264.82112902,20171108-153159
1110000,1115000,444,5000,138335.0,7269.15461592,20171108-153159
1115000,1120000,445,5000,138648.0,7276.53612953,20171108-153159
1120000,1125000,446,5000,138960.0,7277.99143087,20171108-153159
1125000,1130000,447,5000,139272.0,7285.27517097,20171108-153159
1130000,1135000,448,5000,139585.0,7292.67348237,20171108-153200
1135000,1140000,449,5000,139897.0,7296.8905825,20171108-153200
1140000,1145000,450,5000,140209.0,7304.17959732,20171108-153200
1145000,1150000,451,5000,140522.0,7308.48676131,20171108-153200
1150000,1155000,452,5000,140834.0,7312.62171487,20171108-153200
1155000,1160000,453,5000,141146.0,7316.8226168,20171108-153200
1160000,1165000,454,5000,141459.0,7321.01266802,20171108-153200
1165000,1170000,455,5000,141771.0,7328.29101255,20171108-153200
1170000,1175000,456,5000,142083.0,7335.44839667,20171108-153200
1175000,1180000,457,5000,142395.0,7344.07780576,20171108-153200
1180000,1185000,458,5000,142708.0,7348.29024026,20171108-153200
1185000,1190000,459,5000,143020.0,7352.33598158,20171108-153200
1190000,1195000,460,5000,143333.0,7356.51582183,20171108-153200
