Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec,TimeStamp
0,5000,0,5000,0.0,0.0,20171108-105724
5000,10000,1,5000,310.0,5975.56086621,20171108-105724
0,5000,2,5000,621.0,6597.60728896,20171108-105725
5000,10000,3,5000,931.0,5346.52271613,20171108-105725
10000,15000,4,5000,1242.0,4881.73205661,20171108-105725
15000,20000,5,5000,1553.0,5665.58735676,20171108-105725
20000,25000,6,5000,1864.0,6263.92698185,20171108-105725
25000,30000,7,5000,2175.0,6755.35308462,20171108-105725
30000,35000,8,5000,2484.0,7187.93866142,20171108-105725
35000,40000,9,5000,2790.0,7412.50584976,20171108-105725
40000,45000,10,5000,3102.0,7839.80638875,20171108-105725
45000,50000,11,5000,3416.0,8142.9882053,20171108-105725
50000,55000,12,5000,3722.0,8254.60484737,20171108-105725
55000,60000,13,5000,4039.0,8363.2387499,20171108-105725
60000,65000,14,5000,4346.0,8439.34504726,20171108-105725
65000,70000,15,5000,4659.0,8277.54779128,20171108-105725
70000,75000,16,5000,4976.0,8360.90410393,20171108-105725
75000,80000,17,5000,5285.0,8219.11842527,20171108-105725
80000,85000,18,5000,5595.0,8293.30099952,20171108-105725
85000,90000,19,5000,5905.0,8176.57642644,20171108-105725
90000,95000,20,5000,6215.0,8243.37342189,20171108-105725
95000,100000,21,5000,6526.0,8308.44411824,20171108-105725
0,5000,22,5000,6831.0,6828.93876732,20171108-105725
5000,10000,23,5000,7154.0,6323.29077268,20171108-105726
10000,15000,24,5000,7477.0,6172.2228044,20171108-105726
15000,20000,25,5000,7785.0,6301.26606354,20171108-105726
20000,25000,26,5000,8093.0,6425.08636412,20171108-105726
25000,30000,27,5000,8410.0,6550.5330887,20171108-105726
30000,35000,28,5000,8727.0,6634.39900907,20171108-105726
35000,40000,29,5000,9037.0,6771.74926684,20171108-105726
40000,45000,30,5000,9347.0,6910.8194301,20171108-105726
45000,50000,31,5000,9663.0,7021.06959648,20171108-105726
50000,55000,32,5000,9980.0,7007.39439354,20171108-105726
55000,60000,33,5000,10297.0,6992.5518483,20171108-105726
60000,65000,34,5000,10615.0,6986.05331819,20171108-105726
65000,70000,35,5000,10932.0,7096.11646561,20171108-105726
70000,75000,36,5000,11248.0,7188.77751352,20171108-105726
75000,80000,37,5000,11555.0,7273.97994992,20171108-105726
80000,85000,38,5000,11862.0,7355.70939048,20171108-105726
85000,90000,39,5000,12177.0,7440.52057789,20171108-105726
90000,95000,40,5000,12492.0,7485.97296661,20171108-105726
95000,100000,41,5000,12797.0,7454.3797209,20171108-105726
100000,105000,42,5000,13102.0,7542.41697467,20171108-105726
105000,110000,43,5000,13411.0,7612.40802915,20171108-105726
110000,115000,44,5000,13720.0,7699.62511696,20171108-105726
115000,120000,45,5000,14029.0,7784.53496717,20171108-105726
120000,125000,46,5000,14337.0,7816.52576408,20171108-105726
125000,130000,47,5000,14646.0,7841.86919592,20171108-105726
130000,135000,48,5000,14954.0,7904.41625354,20171108-105726
135000,140000,49,5000,15279.0,7940.07164316,20171108-105726
140000,145000,50,5000,15604.0,7974.63918527,20171108-105726
145000,150000,51,5000,15910.0,8031.98677741,20171108-105726
150000,155000,52,5000,16216.0,8088.58802437,20171108-105726
155000,160000,53,5000,16525.0,8144.94859734,20171108-105726
160000,165000,54,5000,16834.0,8199.60786672,20171108-105726
165000,170000,55,5000,17147.0,8276.89811356,20171108-105727
170000,175000,56,5000,17460.0,8330.77732788,20171108-105727
175000,180000,57,5000,17776.0,8291.52495238,20171108-105727
180000,185000,58,5000,18093.0,8254.93849518,20171108-105727
185000,190000,59,5000,18414.0,8279.24055415,20171108-105727
190000,195000,60,5000,18735.0,8304.95557584,20171108-105727
195000,200000,61,5000,19045.0,8372.88219291,20171108-105727
200000,205000,62,5000,19356.0,8419.41568419,20171108-105727
205000,210000,63,5000,19679.0,8272.6869686,20171108-105727
210000,215000,64,5000,20002.0,8134.74001615,20171108-105727
215000,220000,65,5000,20316.0,7846.68754758,20171108-105727
220000,225000,66,5000,20629.0,7704.01741314,20171108-105727
225000,230000,67,5000,20937.0,7592.24309179,20171108-105727
230000,235000,68,5000,21245.0,7486.65763475,20171108-105727
235000,240000,69,5000,21564.0,7266.31190617,20171108-105727
240000,245000,70,5000,21884.0,7181.01993945,20171108-105727
245000,250000,71,5000,22191.0,7094.81071093,20171108-105728
250000,255000,72,5000,22498.0,6904.2177544,20171108-105728
255000,260000,73,5000,22813.0,6833.58259212,20171108-105728
260000,265000,74,5000,23128.0,6763.3740191,20171108-105728
265000,270000,75,5000,23436.0,6812.96104524,20171108-105728
270000,275000,76,5000,23744.0,6854.09023751,20171108-105728
275000,280000,77,5000,24043.0,6893.33490955,20171108-105728
280000,285000,78,5000,24342.0,6931.34403002,20171108-105728
285000,290000,79,5000,24657.0,6972.65626695,20171108-105728
290000,295000,80,5000,24971.0,7020.84193716,20171108-105728
295000,300000,81,5000,25283.0,7045.15213203,20171108-105728
300000,305000,82,5000,25595.0,7069.344799,20171108-105728
305000,310000,83,5000,25917.0,7094.94612421,20171108-105728
310000,315000,84,5000,26238.0,7120.49546625,20171108-105728
315000,320000,85,5000,26552.0,7125.07547405,20171108-105728
320000,325000,86,5000,26866.0,7173.1922028,20171108-105728
325000,330000,87,5000,27173.0,7220.01051798,20171108-105728
330000,335000,88,5000,27480.0,7240.79405853,20171108-105728
335000,340000,89,5000,27797.0,7173.75259838,20171108-105728
340000,345000,90,5000,28113.0,7218.33231144,20171108-105728
345000,350000,91,5000,28422.0,7253.58590592,20171108-105728
350000,355000,92,5000,28732.0,7288.78794197,20171108-105728
355000,360000,93,5000,29044.0,7309.89071866,20171108-105728
360000,365000,94,5000,29356.0,7345.18665413,20171108-105728
365000,370000,95,5000,29672.0,7381.16066454,20171108-105728
370000,375000,96,5000,29988.0,7403.06824479,20171108-105728
375000,380000,97,5000,30298.0,7435.85502265,20171108-105729
380000,385000,98,5000,30607.0,7453.5928087,20171108-105729
385000,390000,99,5000,30908.0,7484.12180575,20171108-105729
390000,395000,100,5000,31209.0,7522.39469403,20171108-105729
395000,400000,101,5000,31514.0,7552.89116225,20171108-105729
400000,405000,102,5000,31820.0,7589.09213506,20171108-105729
405000,410000,103,5000,32127.0,7604.78513699,20171108-105729
410000,415000,104,5000,32434.0,7621.24877189,20171108-105729
415000,420000,105,5000,32755.0,7654.15880592,20171108-105729
