Number_Clusters,Number_Points_per_Cluster,        Number_Dim,Number_Points_per_Message,Interval,        Number_Partitions, Time
100,100,3,5000,120,192,0.13139
100,1000,3,5000,120,192,0.59961
100,10000,3,5000,120,192,7.54901
100,100000,3,5000,120,192,82.26292
100,1000000,3,5000,120,192,849.67210
