CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,7.01186800003,7.01418685913,12.2400689125,450.634856939,451.687375784
unit.000001,Euclidean_dist_1_8193,6.57347989082,6.5779979229,9.61564493179,450.708395004,451.124531984
unit.000002,Euclidean_dist_1_16385,6.61150979996,6.61576199532,9.75377488136,452.100564003,453.936094999
unit.000003,Euclidean_dist_1_24577,6.52454686165,6.53475284576,9.30235886574,444.620682001,445.064498901
unit.000004,Euclidean_dist_1_32769,6.99378991127,6.99609088898,12.0346019268,401.07918191,402.424963951
unit.000005,Euclidean_dist_1_40961,6.96600484848,6.96831679344,11.8049709797,451.538833857,454.676811934
unit.000006,Euclidean_dist_1_49153,5.98597788811,5.98929190636,6.05245995522,452.127053976,452.921202898
unit.000007,Euclidean_dist_1_57345,7.04867482185,7.05093598366,12.5660967827,404.854810953,407.011890888
unit.000008,Euclidean_dist_1_65537,6.9962618351,6.99852180481,12.0641739368,452.091615915,454.790445805
unit.000009,Euclidean_dist_1_73729,6.98279380798,6.99140000343,11.9752140045,442.809182882,445.424752951
unit.000010,Euclidean_dist_1_81921,7.02562880516,7.02767181396,12.3729629517,442.798660994,445.485928774
unit.000011,Euclidean_dist_1_90113,6.42663383484,6.42936897278,8.829818964,451.444743872,453.770395994
unit.000012,Euclidean_dist_1_98305,6.89664077759,6.898873806,11.0911200047,451.529809952,454.411857843
unit.000013,Euclidean_dist_1_106497,6.92083477974,6.92510700226,11.3891019821,451.532474995,454.518915892
unit.000014,Euclidean_dist_1_114689,6.88518881798,6.89406991005,11.033618927,446.596216917,449.195846796
unit.000015,Euclidean_dist_1_122881,6.97063493729,6.97318887711,11.8610789776,448.757509947,451.683167934
unit.000016,Euclidean_dist_8193_1,6.78363180161,6.78880286217,10.3691837788,451.447341919,454.253471851
unit.000017,Euclidean_dist_8193_8193,6.65308594704,6.67136693001,9.90875387192,446.447182894,447.909305811
unit.000018,Euclidean_dist_8193_16385,6.68676400185,6.70184493065,9.96007394791,450.749332905,451.272732973
unit.000019,Euclidean_dist_8193_24577,6.55859589577,6.56182289124,9.50746583939,446.484462976,447.856896877
unit.000020,Euclidean_dist_8193_32769,6.56234788895,6.56553292274,9.53178477287,444.875108957,446.671309948
unit.000021,Euclidean_dist_8193_40961,7.037088871,7.04641294479,12.5071280003,446.462221861,448.061819792
unit.000022,Euclidean_dist_8193_49153,6.7072019577,6.71722078323,10.0157539845,450.7598629,451.327167988
unit.000023,Euclidean_dist_8193_57345,6.75093388557,6.75316286087,10.1656208038,454.066971779,455.055016994
unit.000024,Euclidean_dist_8193_65537,7.06217598915,7.06446099281,12.7325677872,451.384976864,455.002667904
unit.000025,Euclidean_dist_8193_73729,7.09024596214,7.09251189232,12.9850838184,448.947235823,451.839001894
unit.000026,Euclidean_dist_8193_81921,6.63850498199,6.65308594704,9.87496685982,450.738925934,451.275024891
unit.000027,Euclidean_dist_8193_90113,6.11323595047,6.11575293541,7.05563092232,407.346409798,409.118899822
unit.000028,Euclidean_dist_8193_98305,6.40382790565,6.41521787643,8.74417591095,434.126470804,437.501344919
unit.000029,Euclidean_dist_8193_106497,6.05916500092,6.06185793877,6.56624889374,448.96672678,450.43428278
unit.000030,Euclidean_dist_8193_114689,6.35737085342,6.36054682732,8.51950097084,444.614168882,445.012056828
unit.000031,Euclidean_dist_8193_122881,6.38467478752,6.39034295082,8.59673190117,451.441991806,453.717417002
unit.000032,Euclidean_dist_16385_1,6.88253188133,6.88516592979,10.9961547852,409.528576851,411.545400858
unit.000033,Euclidean_dist_16385_8193,6.41835284233,6.42663598061,8.79580688477,446.435951948,447.804256916
unit.000034,Euclidean_dist_16385_16385,6.25862884521,6.26103997231,8.09444284439,409.420455933,411.439418793
unit.000035,Euclidean_dist_16385_24577,5.96954798698,5.97608780861,5.97911477089,448.960289955,450.226555824
unit.000036,Euclidean_dist_16385_32769,6.00082683563,6.00370287895,6.12181186676,452.097212791,452.971866846
unit.000037,Euclidean_dist_16385_40961,7.06448292732,7.06660985947,12.7563018799,409.543828964,411.646650791
unit.000038,Euclidean_dist_16385_49153,7.07117199898,7.0735077858,12.8365387917,448.957086802,451.789668798
unit.000039,Euclidean_dist_16385_57345,7.00079894066,7.00303792953,12.1199738979,451.541592836,454.843133926
unit.000040,Euclidean_dist_16385_65537,7.00647783279,7.0096077919,12.1791648865,444.789834976,445.433110952
unit.000041,Euclidean_dist_16385_73729,6.01198387146,6.0146009922,6.18735098839,451.483663797,452.973930836
unit.000042,Euclidean_dist_16385_81921,7.05321288109,7.05563783646,12.6252830029,409.352883816,411.600174904
unit.000043,Euclidean_dist_16385_90113,6.95887494087,6.96127295494,11.7199988365,448.992537975,451.635867834
unit.000044,Euclidean_dist_16385_98305,6.15663385391,6.16073489189,7.39298295975,452.157191992,453.39780283
unit.000045,Euclidean_dist_16385_106497,6.75314188004,6.75576090813,10.1890277863,451.523534775,454.096976995
unit.000046,Euclidean_dist_16385_114689,6.8746919632,6.87708687782,10.9080049992,450.827555895,454.358880997
unit.000047,Euclidean_dist_16385_122881,6.4685549736,6.47390985489,9.06862187386,448.979588985,451.076763868
unit.000048,Euclidean_dist_24577_1,6.47910499573,6.48387598991,9.13104200363,444.617756844,445.051178932
unit.000049,Euclidean_dist_24577_8193,6.14961981773,6.15657377243,7.3670668602,466.998409986,467.750115871
unit.000050,Euclidean_dist_24577_16385,6.11842489243,6.12121486664,7.11832690239,448.762928963,450.436191797
unit.000051,Euclidean_dist_24577_24577,6.13625192642,6.13872480392,7.27189493179,452.070467949,453.344527006
unit.000052,Euclidean_dist_24577_32769,6.03841876984,6.04095387459,6.3830499649,470.005533934,471.9123528
unit.000053,Euclidean_dist_24577_40961,6.94238591194,6.94480395317,11.5510687828,451.535055876,454.569756985
unit.000054,Euclidean_dist_24577_49153,7.00962281227,7.01184892654,12.2098968029,451.459562778,454.894596815
unit.000055,Euclidean_dist_24577_57345,6.08519291878,6.08836579323,6.81008696556,459.377775908,461.374746799
unit.000056,Euclidean_dist_24577_65537,6.0976588726,6.10028886795,6.92647194862,452.082304955,453.288077831
unit.000057,Euclidean_dist_24577_73729,6.11012482643,6.11312389374,7.03146481514,451.430227995,453.290565968
unit.000058,Euclidean_dist_24577_81921,6.56553983688,6.56910300255,9.56166887283,451.520914793,453.880347967
unit.000059,Euclidean_dist_24577_90113,6.43447399139,6.43674492836,8.90700078011,448.773742914,451.018190861
unit.000060,Euclidean_dist_24577_98305,6.29007577896,6.29300284386,8.22262477875,448.770994902,450.645383835
unit.000061,Euclidean_dist_24577_106497,6.28509092331,6.28998994827,8.1949839592,451.40354085,453.56157589
