CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,5.52395796776,5.52647709846,5.70244598389,6354.97908616,6355.5536902
unit.000001,Euclidean_dist_1_32769,5.51523113251,5.5181350708,5.65341901779,6133.66742516,6135.02048516
unit.000002,Euclidean_dist_1_65537,5.52126717567,5.52395009995,5.67894005775,6245.68052697,6247.08484507
unit.000003,Euclidean_dist_1_98305,5.48277616501,5.48617911339,5.51698303223,6191.68045115,6192.61626506
unit.000004,Euclidean_dist_32769_1,5.49577498436,5.49868202209,5.56856918335,6256.90211797,6258.38351917
unit.000005,Euclidean_dist_32769_32769,5.50853610039,5.51187896729,5.62479400635,6293.06821513,6293.89664412
unit.000006,Euclidean_dist_32769_65537,5.49886703491,5.50194001198,5.58138298988,6752.40623403,6752.70749807
unit.000007,Euclidean_dist_32769_98305,5.50552105904,5.50850105286,5.61118197441,6262.41151905,6263.56609201
unit.000008,Euclidean_dist_65537_1,5.4793651104,5.48281097412,5.50300717354,6426.70320201,6427.72738409
unit.000009,Euclidean_dist_65537_32769,5.49251198769,5.49562096596,5.55518603325,6136.57208204,6138.1472652
unit.000010,Euclidean_dist_65537_65537,5.51823115349,5.52123117447,5.66577601433,6201.7992661,6202.89181709
unit.000011,Euclidean_dist_65537_98305,5.48920106888,5.4922940731,5.54286408424,6498.02691197,6498.67148399
unit.000012,Euclidean_dist_98305_1,5.5021250248,5.50553917885,5.59356999397,6186.36831117,6187.43801117
unit.000013,Euclidean_dist_98305_32769,5.51203608513,5.51506018639,5.63972902298,6889.22305012,6891.07100916
unit.000014,Euclidean_dist_98305_65537,5.47442698479,5.4806330204,5.4838681221,6465.26767397,6466.79197001
unit.000015,Euclidean_dist_98305_98305,5.48619413376,5.4891140461,5.53012704849,6114.7278142,6115.93362212
unit.000016,ConnComp,6896.45740008,6896.48624897,6896.48915815,6954.66166806,6957.17265415
