CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,5.636480093,5.63969802856,5.67180514336,1593.00462914,1594.64993405
unit.000001,Euclidean_dist_1_16385,5.78599214554,5.78853011131,6.38158106804,1622.87385702,1624.90279722
unit.000002,Euclidean_dist_1_32769,5.63964700699,5.6425640583,5.68535804749,1777.76110315,1778.8222332
unit.000003,Euclidean_dist_1_49153,5.77620410919,5.77873516083,6.3304131031,1781.06786013,1781.90693903
unit.000004,Euclidean_dist_1_65537,5.76893401146,5.77130818367,6.29391407967,1599.4322772,1600.8960011
unit.000005,Euclidean_dist_1_81921,5.6614420414,5.66428518295,5.77549409866,1599.42954206,1600.86396122
unit.000006,Euclidean_dist_1_98305,5.73923206329,5.74208402634,6.13401007652,1728.75191021,1729.42509723
unit.000007,Euclidean_dist_1_114689,5.73137617111,5.73412823677,6.09450817108,1884.80093217,1886.120332
unit.000008,Euclidean_dist_16385_1,5.72363400459,5.72616505623,6.0560901165,1589.38783002,1590.52200818
unit.000009,Euclidean_dist_16385_16385,5.64871120453,5.65194010735,5.72500419617,1622.87680817,1624.829494
unit.000010,Euclidean_dist_16385_32769,5.66424107552,5.66705107689,5.78768420219,1558.08305407,1559.37412405
unit.000011,Euclidean_dist_16385_49153,5.67926216125,5.68241214752,5.84991502762,1803.11556911,1803.52165008
unit.000012,Euclidean_dist_16385_65537,5.69424104691,5.69717502594,5.91412115097,1642.33794808,1643.70444107
unit.000013,Euclidean_dist_16385_81921,5.70791316032,5.71044206619,5.97875118256,1694.16679001,1694.35135102
unit.000014,Euclidean_dist_16385_98305,5.72109007835,5.72362208366,6.04292917252,1697.07452512,1697.48461223
unit.000015,Euclidean_dist_16385_114689,5.72875404358,5.73137617111,6.08144402504,1664.4845531,1666.50539017
unit.000016,Euclidean_dist_32769_1,5.73671507835,5.73923611641,6.12152314186,1775.15583014,1775.69288921
unit.000017,Euclidean_dist_32769_16385,5.74446320534,5.74701118469,6.159689188,1603.34755111,1605.10864711
