Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
0,5000,0,5000,0.0,0.0
5000,10000,1,5000,310.0,3638.74916744
0,5000,2,5000,621.0,3820.01062408
5000,10000,3,5000,930.0,3693.06739202
10000,15000,4,5000,1241.0,4045.1768129
15000,20000,5,5000,1554.0,4283.00689177
20000,25000,6,5000,1861.0,4369.98882197
25000,30000,7,5000,2173.0,4471.96508086
30000,35000,8,5000,2480.0,4291.94930801
35000,40000,9,5000,2794.0,4546.71863145
40000,45000,10,5000,3101.0,4709.02929934
45000,50000,11,5000,3408.0,4902.70788628
50000,55000,12,5000,3719.0,5025.05714931
55000,60000,13,5000,4027.0,5195.15028245
60000,65000,14,5000,4333.0,5344.45297543
65000,70000,15,5000,4644.0,5507.90337391
70000,75000,16,5000,4956.0,5586.92512644
75000,80000,17,5000,5266.0,5691.57521303
80000,85000,18,5000,5578.0,5738.64158613
85000,90000,19,5000,5884.0,5850.96411795
90000,95000,20,5000,6196.0,6037.82028615
95000,100000,21,5000,6508.0,6142.42618689
0,5000,22,5000,6815.0,5344.96770676
5000,10000,23,5000,7129.0,5482.2768575
10000,15000,24,5000,7444.0,5611.54368248
15000,20000,25,5000,7743.0,5682.05106944
20000,25000,26,5000,8042.0,5763.80777962
25000,30000,27,5000,8357.0,5904.79640751
30000,35000,28,5000,8672.0,5942.66436277
35000,40000,29,5000,8976.0,6047.46931439
40000,45000,30,5000,9280.0,6112.08635373
45000,50000,31,5000,9581.0,6210.30556576
50000,55000,32,5000,9882.0,6311.84398421
55000,60000,33,5000,10198.0,6379.49116393
60000,65000,34,5000,10514.0,6423.30886288
65000,70000,35,5000,10816.0,6510.22695217
70000,75000,36,5000,11118.0,6594.73180732
75000,80000,37,5000,11429.0,6675.20556021
80000,85000,38,5000,11741.0,6740.72402169
85000,90000,39,5000,12047.0,6792.66314017
90000,95000,40,5000,12354.0,6839.99340718
95000,100000,41,5000,12655.0,6834.49951657
100000,105000,42,5000,12956.0,6878.76653051
105000,110000,43,5000,13268.0,6926.05040968
110000,115000,44,5000,13580.0,6983.2465928
115000,120000,45,5000,13896.0,7018.44711676
120000,125000,46,5000,14213.0,7087.78059161
125000,130000,47,5000,14519.0,7126.46279675
130000,135000,48,5000,14825.0,7197.69509133
135000,140000,49,5000,15140.0,7254.88012072
140000,145000,50,5000,15455.0,7301.64262766
145000,150000,51,5000,15767.0,7334.40548249
150000,155000,52,5000,16079.0,7341.38154217
155000,160000,53,5000,16384.0,7319.49060729
160000,165000,54,5000,16689.0,7296.22850698
165000,170000,55,5000,16998.0,7238.30733768
170000,175000,56,5000,17308.0,7284.60045406
175000,180000,57,5000,17627.0,7303.89703948
180000,185000,58,5000,17946.0,7320.88189306
185000,190000,59,5000,18251.0,7335.76653573
190000,195000,60,5000,18557.0,7385.49416011
195000,200000,61,5000,18874.0,7400.19880392
200000,205000,62,5000,19190.0,7447.60280362
205000,210000,63,5000,19504.0,7469.27381681
210000,215000,64,5000,19818.0,7511.11374212
215000,220000,65,5000,20118.0,7544.53712672
220000,225000,66,5000,20417.0,7539.0002936
225000,230000,67,5000,20734.0,7585.61302031
230000,235000,68,5000,21051.0,7640.77202089
235000,240000,69,5000,21359.0,7682.89988722
240000,245000,70,5000,21667.0,7708.29502084
245000,250000,71,5000,21980.0,7738.21296092
250000,255000,72,5000,22293.0,7776.57258642
255000,260000,73,5000,22598.0,7785.1867786
260000,265000,74,5000,22902.0,7808.55211657
265000,270000,75,5000,23202.0,7819.21908503
270000,275000,76,5000,23503.0,7815.14965571
275000,280000,77,5000,23818.0,7833.37626445
280000,285000,78,5000,24134.0,7873.76907752
285000,290000,79,5000,24450.0,7890.08682111
290000,295000,80,5000,24765.0,7896.70738155
295000,300000,81,5000,25066.0,7904.68166059
300000,305000,82,5000,25367.0,7889.86595648
305000,310000,83,5000,25675.0,7873.89709694
310000,315000,84,5000,25984.0,7881.28543447
315000,320000,85,5000,26292.0,7893.98041091
320000,325000,86,5000,26600.0,7902.43980249
325000,330000,87,5000,26912.0,7911.05007778
330000,335000,88,5000,27225.0,7930.40672269
335000,340000,89,5000,27540.0,7949.69205035
340000,345000,90,5000,27855.0,7956.03667235
345000,350000,91,5000,28169.0,7944.69769879
350000,355000,92,5000,28483.0,7949.46792651
355000,360000,93,5000,28807.0,7966.72895159
360000,365000,94,5000,29130.0,7980.4760967
365000,370000,95,5000,29445.0,7998.42865084
370000,375000,96,5000,29760.0,8029.57742505
375000,380000,97,5000,30075.0,8042.23489294
380000,385000,98,5000,30388.0,8048.19590398
385000,390000,99,5000,30690.0,8052.81430252
390000,395000,100,5000,30991.0,8077.82382214
395000,400000,101,5000,31288.0,8071.77484248
400000,405000,102,5000,31584.0,8081.68266238
405000,410000,103,5000,31892.0,8084.00340077
410000,415000,104,5000,32200.0,8097.73193624
415000,420000,105,5000,32519.0,8110.35394934
420000,425000,106,5000,32838.0,8101.63238141
425000,430000,107,5000,33147.0,8093.86313799
430000,435000,108,5000,33455.0,8049.1700134
435000,440000,109,5000,33768.0,8059.48652367
440000,445000,110,5000,34080.0,8066.82181503
445000,450000,111,5000,34384.0,8073.9141406
450000,455000,112,5000,34688.0,8063.28441369
455000,460000,113,5000,34999.0,8066.53612058
460000,465000,114,5000,35310.0,8079.62360633
465000,470000,115,5000,35631.0,8109.33868055
470000,475000,116,5000,35952.0,8118.25642232
475000,480000,117,5000,36254.0,8135.29501039
480000,485000,118,5000,36557.0,8147.88250347
485000,490000,119,5000,36874.0,8156.24848263
490000,495000,120,5000,37192.0,8181.18058074
495000,500000,121,5000,37500.0,8199.06144167
500000,505000,122,5000,37808.0,8214.69962798
505000,510000,123,5000,38107.0,8172.2153214
510000,515000,124,5000,38407.0,8191.91168372
515000,520000,125,5000,38721.0,8203.18976848
520000,525000,126,5000,39035.0,8207.68237874
525000,530000,127,5000,39348.0,8175.35644099
530000,535000,128,5000,39660.0,8173.78180596
535000,540000,129,5000,39955.0,8173.52612473
540000,545000,130,5000,40251.0,8152.59138084
545000,550000,131,5000,40561.0,8139.1846616
550000,555000,132,5000,40872.0,8133.24882136
555000,560000,133,5000,41189.0,8141.0949172
560000,565000,134,5000,41506.0,8140.01455216
565000,570000,135,5000,41821.0,8130.84612137
570000,575000,136,5000,42136.0,8139.68801085
575000,580000,137,5000,42447.0,8142.18597953
580000,585000,138,5000,42759.0,8150.38660412
585000,590000,139,5000,43060.0,8151.55450986
590000,595000,140,5000,43361.0,8160.15490246
595000,600000,141,5000,43672.0,8157.3674048
600000,605000,142,5000,43983.0,8083.28538647
605000,610000,143,5000,44296.0,8088.50433017
610000,615000,144,5000,44608.0,8102.66500993
615000,620000,145,5000,44910.0,8115.83428559
620000,625000,146,5000,45213.0,8115.57689562
625000,630000,147,5000,45525.0,8114.27302886
630000,635000,148,5000,45838.0,8124.14147796
635000,640000,149,5000,46154.0,8149.04232862
640000,645000,150,5000,46470.0,8152.29392799
645000,650000,151,5000,46782.0,8152.98224703
650000,655000,152,5000,47093.0,8159.32697889
655000,660000,153,5000,47404.0,8158.83668103
660000,665000,154,5000,47716.0,8165.80221438
665000,670000,155,5000,48022.0,8171.32845923
670000,675000,156,5000,48329.0,8172.2161574
675000,680000,157,5000,48635.0,8162.9095512
680000,685000,158,5000,48940.0,8163.90120668
685000,690000,159,5000,49256.0,8179.91002436
690000,695000,160,5000,49571.0,8174.66659747
695000,700000,161,5000,49884.0,8170.17489222
700000,705000,162,5000,50197.0,8186.31054618
705000,710000,163,5000,50493.0,8200.74812752
710000,715000,164,5000,50789.0,8199.44585266
715000,720000,165,5000,51099.0,8211.3272776
720000,725000,166,5000,51409.0,8222.90202468
725000,730000,167,5000,51716.0,8225.83271048
730000,735000,168,5000,52023.0,8236.89323928
735000,740000,169,5000,52324.0,8240.13625363
740000,745000,170,5000,52625.0,8251.16005816
745000,750000,171,5000,52924.0,8267.13497626
750000,755000,172,5000,53223.0,8266.84250302
755000,760000,173,5000,53544.0,8283.11187145
760000,765000,174,5000,53864.0,8299.32523231
765000,770000,175,5000,54172.0,8302.47783865
770000,775000,176,5000,54480.0,8307.52092325
775000,780000,177,5000,54790.0,8320.20404757
780000,785000,178,5000,55101.0,8334.24310047
785000,790000,179,5000,55411.0,8333.65141084
790000,795000,180,5000,55721.0,8316.99269409
795000,800000,181,5000,56034.0,8335.3884917
800000,805000,182,5000,56347.0,8356.01262536
805000,810000,183,5000,56663.0,8369.43730188
810000,815000,184,5000,56979.0,8358.95241614
815000,820000,185,5000,57287.0,8361.49833716
820000,825000,186,5000,57594.0,8356.32022562
825000,830000,187,5000,57915.0,8357.19941802
830000,835000,188,5000,58235.0,8367.33326313
835000,840000,189,5000,58535.0,8368.88553849
840000,845000,190,5000,58835.0,8376.52564303
845000,850000,191,5000,59137.0,8375.65863718
850000,855000,192,5000,59439.0,8363.46792674
855000,860000,193,5000,59757.0,8357.92019322
860000,865000,194,5000,60074.0,8352.6108805
865000,870000,195,5000,60382.0,8341.54132759
870000,875000,196,5000,60690.0,8343.75546813
875000,880000,197,5000,61005.0,8361.67027714
880000,885000,198,5000,61320.0,8358.23511139
885000,890000,199,5000,61635.0,8352.13963271
890000,895000,200,5000,61951.0,8344.24427522
895000,900000,201,5000,62279.0,8353.61747708
900000,905000,202,5000,62607.0,8351.2699917
905000,910000,203,5000,62916.0,8348.97201309
910000,915000,204,5000,63224.0,8352.93153338
915000,920000,205,5000,63539.0,8344.51271555
920000,925000,206,5000,63853.0,8351.4643675
925000,930000,207,5000,64166.0,8356.32092415
930000,935000,208,5000,64479.0,8352.18243796
935000,940000,209,5000,64796.0,8340.67473596
940000,945000,210,5000,65114.0,8314.57844835
945000,950000,211,5000,65418.0,8322.1647667
950000,955000,212,5000,65721.0,8325.19233172
955000,960000,213,5000,66029.0,8339.63040111
960000,965000,214,5000,66337.0,8343.1054572
965000,970000,215,5000,66657.0,8357.00366441
970000,975000,216,5000,66978.0,8356.51244454
975000,980000,217,5000,67295.0,8356.21823273
980000,985000,218,5000,67613.0,8340.80267829
985000,990000,219,5000,67923.0,8344.43995046
990000,995000,220,5000,68234.0,8338.912073
995000,1000000,221,5000,68549.0,8331.74492567
0,5000,222,5000,68865.0,6777.0358597
5000,10000,223,5000,69181.0,6784.77428965
10000,15000,224,5000,69498.0,6791.26666668
15000,20000,225,5000,69815.0,6797.6519153
20000,25000,226,5000,70132.0,6798.99419859
25000,30000,227,5000,70448.0,6797.9506551
30000,35000,228,5000,70765.0,6802.67331907
35000,40000,229,5000,71082.0,6803.45612955
40000,45000,230,5000,71399.0,6802.64001677
45000,50000,231,5000,71715.0,6808.18838474
50000,55000,232,5000,72032.0,6804.82181085
