t,value
1504881352,732
1504881362,732
1504881372,732
1504881382,732
1504881392,732
1504881402,732
1504881412,732
1504881422,732
1504881432,732
1504881442,732
1504881452,732
1504881462,732
1504881472,732
1504881482,732
1504881492,732
1504881502,732
1504881512,732
1504881522,732
1504881532,732
1504881542,732
1504881552,732
1504881562,732
1504881572,732
1504881582,732
1504881592,732
1504881602,732
1504881612,732
1504881622,732
1504881632,732
1504881642,732
1504881652,732
1504881662,732
1504881672,732
1504881682,732
1504881692,732
1504881702,732
1504881712,732
1504881722,732
1504881732,732
1504881742,732
1504881752,732
1504881762,732
1504881772,732
1504881782,732
1504881792,732
1504881802,732
1504881812,732
1504881822,732
1504881832,732
1504881842,732
1504881852,732
1504881862,732
1504881872,732
1504881882,732
1504881892,732
1504881902,732
1504881912,732
1504881922,732
1504881932,732
1504881942,732
1504881952,732
1504881962,732
1504881972,732
1504881982,732
1504881992,732
1504882002,732
1504882012,732
1504882022,732
1504882032,732
1504882042,732
1504882052,732
1504882062,732
1504882072,732
1504882082,732
1504882092,732
1504882102,732
1504882112,732
1504882122,732
1504882132,732
1504882142,732
1504882152,732
1504882162,732
1504882172,732
1504882182,732
1504882192,732
1504882202,732
1504882212,732
1504882222,732
1504882232,732
1504882242,732
1504882252,732
1504882262,732
1504882272,732
1504882282,732
1504882292,732
1504882302,732
1504882312,732
1504882322,732
1504882332,732
1504882342,732
1504882352,732
1504882362,732
1504882372,732
1504882382,732
1504882392,732
1504882402,732
1504882412,732
1504882422,732
1504882432,732
1504882442,732
1504882452,732
1504882462,732
1504882472,732
1504882482,732
1504882492,732
1504882502,732
1504882512,732
1504882522,732
1504882532,732
1504882542,732
1504882552,732
1504882562,732
1504882572,732
1504882582,732
1504882592,732
1504882602,732
1504882612,732
1504882622,732
1504882632,732
1504882642,732
1504882652,732
1504882662,732
1504882672,732
1504882682,732
1504882692,732
1504882702,732
1504882712,732
1504882722,732
1504882732,732
1504882742,732
1504882752,732
1504882762,732
1504882772,732
1504882782,732
1504882792,732
1504882802,732
1504882812,732
1504882822,732
1504882832,732
1504882842,732
1504882852,732
1504882862,732
1504882872,732
1504882882,732
1504882892,732
1504882902,732
1504882912,732
1504882922,732
1504882924,732
