CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,cpptraj_tr1,5.42004108429,5.42795300484,5.43180918694,45.1216850281,46.8517961502
unit.000001,cpptraj_tr2,5.44715023041,5.45099401474,5.49358201027,44.5158910751,45.5282020569
unit.000002,cpptraj_tr3,5.45102214813,5.45520615578,5.50313210487,44.5298042297,45.6273131371
unit.000003,cpptraj_tr4,5.43913507462,5.44314622879,5.47266411781,44.6173601151,45.6777842045
unit.000004,cpptraj_tr5,5.48083400726,5.48483109474,5.57315921783,44.5242340565,45.5776832104
unit.000005,cpptraj_tr6,5.44311714172,5.44711112976,5.48331022263,45.0209820271,45.7769360542
unit.000006,cpptraj_tr7,5.43016219139,5.43485021591,5.45295906067,44.5268821716,45.6264791489
unit.000007,cpptraj_tr8,5.45953321457,5.46349716187,5.52231001854,44.5212070942,45.5769062042
unit.000008,cpptraj_tr9,5.48485517502,5.4888241291,5.58385801315,44.6205170155,45.7267131805
unit.000009,cpptraj_tr10,5.47697305679,5.48083519936,5.56307506561,44.823015213,45.7761931419
unit.000010,cpptraj_tr11,5.43486309052,5.43914413452,5.46287202835,44.8192532063,45.727599144
unit.000011,cpptraj_tr12,5.46753406525,5.47298812866,5.54332900047,45.1245701313,46.8526091576
unit.000012,cpptraj_tr13,5.42562413216,5.4300301075,5.44332718849,44.5126891136,45.5274322033
unit.000013,cpptraj_tr14,5.45523905754,5.45950722694,5.51268911362,44.5325260162,45.6767630577
unit.000014,cpptraj_tr15,5.47298812866,5.47696304321,5.55306005478,44.4112710953,45.478785038
unit.000015,cpptraj_tr16,5.46352005005,5.46751213074,5.5329451561,44.1123051643,45.4779551029
