CU,Name,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Mapper-0-1,N/A,6.65248417854,N/A,21.2585401535,48.056592226,48.0932321548
unit.000001,Mapper-0-2,N/A,6.82259011269,N/A,22.2703812122,48.0894892216,48.1256291866
unit.000002,Mapper-0-3,N/A,6.69936919212,N/A,22.8777630329,46.9084880352,46.9466350079
unit.000003,Mapper-0-4,N/A,6.45162200928,N/A,17.1180050373,47.9830961227,48.0209391117
unit.000004,Mapper-0-5,N/A,6.95060610771,N/A,26.0009641647,51.2695782185,51.3069112301
unit.000005,Mapper-0-6,N/A,6.44003415108,N/A,16.8131110668,46.5742330551,46.6114652157
unit.000006,Mapper-0-7,N/A,6.53329014778,N/A,21.9664430618,46.6752920151,46.7112631798
unit.000007,Mapper-0-8,N/A,6.47477412224,N/A,21.0565800667,46.8362472057,46.8738741875
unit.000008,Mapper-0-9,N/A,6.4866771698,N/A,22.5751681328,56.6371121407,56.6762502193
unit.000009,Mapper-0-10,N/A,6.50932717323,N/A,18.0300371647,46.6455910206,46.6813910007
unit.000010,Mapper-0-11,N/A,6.52087402344,N/A,23.2807900906,60.1796162128,60.2156910896
unit.000011,Mapper-0-12,N/A,6.55136013031,N/A,17.8276290894,46.8726050854,46.9097650051
unit.000012,Mapper-0-13,N/A,6.56779718399,N/A,18.3348481655,56.5658152103,56.60176301
unit.000013,Mapper-0-14,N/A,6.61325621605,N/A,18.1320950985,48.017386198,48.0539281368
unit.000014,Mapper-0-15,N/A,6.67530202866,N/A,22.9784941673,46.7528672218,46.800383091
unit.000015,Mapper-0-16,N/A,6.74672222137,N/A,24.291601181,61.2665171623,61.3030471802
unit.000016,Mapper-0-17,N/A,6.79257011414,N/A,23.6879501343,51.2371711731,51.2745091915
unit.000017,Mapper-0-18,N/A,7.52814507484,N/A,26.9073262215,58.7891180515,58.8885061741
unit.000018,Mapper-0-19,N/A,9.58910703659,N/A,27.1097941399,59.0048542023,59.0406310558
unit.000019,Mapper-0-20,N/A,11.7797970772,N/A,27.4267351627,59.0746459961,59.1104590893
unit.000020,Mapper-0-21,N/A,6.41338801384,N/A,16.1023130417,46.5158982277,46.554582119
unit.000021,Mapper-0-22,N/A,6.42838215828,N/A,17.4227061272,46.7996110916,46.8369760513
unit.000022,Mapper-0-23,N/A,6.72341322899,N/A,21.3611600399,56.5963690281,56.6338500977
unit.000023,Mapper-0-24,N/A,6.46318221092,N/A,16.6090490818,46.5944871902,46.6394121647
unit.000024,Mapper-0-25,N/A,6.58128499985,N/A,22.3751451969,46.7159512043,46.754098177
unit.000025,Mapper-0-26,N/A,11.3486111164,N/A,27.3108041286,61.2870850563,61.3247661591
unit.000026,Mapper-0-27,N/A,6.49778819084,N/A,16.6120181084,56.6724410057,56.7141280174
unit.000027,Mapper-0-28,N/A,6.60071015358,N/A,23.6845571995,58.8247311115,59.1610171795
unit.000028,Mapper-0-29,N/A,6.41940116882,N/A,17.0160341263,46.5034871101,46.5401630402
unit.000029,Mapper-0-30,N/A,9.30728411674,N/A,27.0081450939,51.3098452091,51.3457181454
unit.000030,Mapper-0-31,N/A,6.76947808266,N/A,24.088558197,58.9323351383,58.9696340561
