CU,Name,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Mapper-0-1,N/A,5.50272798538,N/A,11.3165237904,28.3200309277,28.3564128876
unit.000001,Mapper-0-2,N/A,5.3926949501,N/A,10.7123019695,44.9788548946,45.0185167789
unit.000002,Mapper-0-3,N/A,5.42549085617,N/A,21.9604427814,50.544962883,50.5812017918
unit.000003,Mapper-0-4,N/A,5.48892593384,N/A,19.4984478951,49.4893198013,49.5448818207
unit.000004,Mapper-0-5,N/A,5.44468283653,N/A,10.4081687927,28.2494008541,28.2856059074
unit.000005,Mapper-0-6,N/A,5.40094280243,N/A,19.450524807,45.1338210106,45.1696329117
unit.000006,Mapper-0-7,N/A,5.36511778831,N/A,9.45437884331,27.2106199265,27.2497589588
unit.000007,Mapper-0-8,N/A,5.47794985771,N/A,11.7189338207,45.2737209797,45.3101909161
unit.000008,Mapper-0-9,N/A,5.45838594437,N/A,10.4571418762,45.0568759441,45.0958719254
unit.000009,Mapper-0-10,N/A,5.35669898987,N/A,9.60184383392,41.7944748402,41.8308899403
unit.000010,Mapper-0-11,N/A,5.43643283844,N/A,9.70665884018,44.9915988445,45.0278658867
unit.000011,Mapper-0-12,N/A,5.37871193886,N/A,10.6103618145,45.2003288269,45.2367107868
unit.000012,Mapper-0-13,N/A,5.46974492073,N/A,11.4169089794,45.0643138885,45.0998628139
unit.000013,Mapper-0-14,N/A,5.30996990204,N/A,9.70316386223,45.2727279663,45.3089768887
unit.000014,Mapper-0-15,N/A,5.41187500954,N/A,10.6138708591,45.2037169933,45.2389478683
unit.000015,Mapper-0-16,N/A,5.34564590454,N/A,9.39920091629,45.1310110092,45.1663730145
unit.000016,Reducer-0,N/A,54.0095148087,N/A,56.6552629471,63.0636348724,64.2932138443
unit.000017,Mapper-1-1,N/A,72.275316,N/A,78.328840971,109.250693798,109.297859907
unit.000018,Mapper-1-2,N/A,73.7013318539,N/A,79.033728838,109.476001978,109.515162945
unit.000019,Mapper-1-3,N/A,69.129434824,N/A,72.294039011,101.721378803,101.757259846
unit.000020,Mapper-1-4,N/A,71.2757899761,N/A,77.8246738911,109.333365917,109.370411873
unit.000021,Mapper-1-5,N/A,74.4199450016,N/A,79.0367438793,109.172142982,109.209178925
unit.000022,Mapper-1-6,N/A,69.4125638008,N/A,72.6969668865,92.2293999195,92.2655878067
unit.000023,Mapper-1-7,N/A,72.7024857998,N/A,78.6306438446,101.702867985,101.738929987
unit.000024,Mapper-1-8,N/A,74.8523669243,N/A,79.3358609676,101.646797895,101.683287859
unit.000025,Mapper-1-9,N/A,67.9832878113,N/A,70.9849779606,103.985236883,104.024055004
unit.000026,Mapper-1-10,N/A,71.7013409138,N/A,78.0266988277,109.405645847,109.44174695
unit.000027,Mapper-1-11,N/A,67.4118559361,N/A,70.6845018864,92.1571409702,92.194508791
unit.000028,Mapper-1-12,N/A,70.5563759804,N/A,77.3205628395,109.248950005,109.298052788
unit.000029,Mapper-1-13,N/A,68.4106509686,N/A,71.6908648014,93.3385589123,93.3768668175
unit.000030,Mapper-1-14,N/A,67.0289039612,N/A,69.8785309792,102.809376955,102.845918894
unit.000031,Mapper-1-15,N/A,70.1763348579,N/A,75.813256979,102.835553885,102.872298956
unit.000032,Mapper-1-16,N/A,73.4204788208,N/A,78.8325538635,109.334161997,109.37151885
unit.000033,Reducer-1,N/A,112.767841816,N/A,115.536135912,120.949063778,122.187005997
unit.000034,Mapper-2-1,N/A,131.005056858,N/A,138.262005806,168.122317791,168.15860486
unit.000035,Mapper-2-2,N/A,128.859084845,N/A,132.08391881,160.679391861,160.715814829
unit.000036,Mapper-2-3,N/A,131.578637838,N/A,138.416027784,157.107289791,157.144562006
unit.000037,Mapper-2-4,N/A,127.714713812,N/A,131.278909922,157.340362787,157.381328821
unit.000038,Mapper-2-5,N/A,126.713840008,N/A,130.875553846,157.26697588,157.303047895
unit.000039,Mapper-2-6,N/A,125.671261787,N/A,129.566745996,149.240092993,149.277026892
unit.000040,Mapper-2-7,N/A,129.576956987,N/A,132.687917948,157.195001841,157.231516838
unit.000041,Mapper-2-8,N/A,133.008378983,N/A,141.428156853,168.145765781,168.18145895
unit.000042,Mapper-2-9,N/A,129.857591867,N/A,138.214042902,169.22911191,169.265627861
unit.000043,Mapper-2-10,N/A,132.727259874,N/A,141.226953983,171.330686808,171.370691776
unit.000044,Mapper-2-11,N/A,127.286911964,N/A,131.177794933,160.608038902,160.644488811
unit.000045,Mapper-2-12,N/A,126.333406925,N/A,130.673297882,151.460397005,151.497466803
