CU,Name,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Mapper-0-1,N/A,8.55808806419,N/A,25.833990097,52.5504620075,52.588146925
unit.000001,Mapper-0-2,N/A,7.49873590469,N/A,12.3987240791,38.1759550571,38.2119390965
unit.000002,Mapper-0-3,N/A,8.52530789375,N/A,24.4111199379,60.0264558792,60.0664870739
unit.000003,Mapper-0-4,N/A,7.53005409241,N/A,25.7239511013,45.8380990028,45.8801460266
unit.000004,Mapper-0-5,N/A,7.60689210892,N/A,24.0092849731,60.0327780247,60.0717248917
unit.000005,Mapper-0-6,N/A,7.4484128952,N/A,13.7165009975,40.4097869396,40.4484930038
unit.000006,Mapper-0-7,N/A,7.42540097237,N/A,13.1071419716,50.4367280006,50.4731628895
unit.000007,Mapper-0-8,N/A,7.47189307213,N/A,13.4618959427,40.323579073,40.3638858795
unit.000008,Mapper-0-9,N/A,7.48410201073,N/A,13.8192489147,50.2629458904,50.2986500263
unit.000009,Mapper-0-10,N/A,7.50736403465,N/A,14.3276998997,40.3331949711,40.371776104
unit.000010,Mapper-0-11,N/A,7.51891589165,N/A,14.1245748997,38.1049249172,38.1416931152
unit.000011,Mapper-0-12,N/A,7.55292892456,N/A,25.8255689144,50.2925870419,50.3315830231
unit.000012,Mapper-0-13,N/A,7.58428502083,N/A,23.9043560028,40.4838318825,40.5234899521
unit.000013,Mapper-0-14,N/A,7.5414481163,N/A,24.0057868958,50.3660988808,50.4022669792
unit.000014,Mapper-0-15,N/A,8.31222009659,N/A,24.107970953,40.5590178967,40.5990788937
unit.000015,Mapper-0-16,N/A,8.33529400826,N/A,24.1108779907,39.2169530392,39.2592139244
unit.000016,Mapper-0-17,N/A,8.36822605133,N/A,25.8312649727,50.3334069252,50.3701250553
unit.000017,Mapper-0-18,N/A,8.50288510323,N/A,25.3204638958,50.2138590813,50.2555530071
unit.000018,Mapper-0-19,N/A,8.49157500267,N/A,25.0174798965,61.1420080662,61.1800949574
unit.000019,Mapper-0-20,N/A,8.57531404495,N/A,29.4450509548,49.0844099522,49.1213099957
unit.000020,Mapper-0-21,N/A,6.37229609489,N/A,22.6936330795,40.474419117,40.5132598877
unit.000021,Mapper-0-22,N/A,7.43948197365,N/A,13.2090320587,49.0095069408,49.0491249561
unit.000022,Mapper-0-23,N/A,7.46003103256,N/A,14.0242099762,49.1558859348,49.1926460266
unit.000023,Mapper-0-24,N/A,7.41518998146,N/A,13.4118390083,38.1098270416,38.1459479332
