CU,Name,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Mapper-0-1,N/A,26.825731039,N/A,33.3059358597,75.8223829269,75.859940052
unit.000001,Mapper-0-2,N/A,83.6736149788,N/A,87.051254034,112.88270402,112.921223879
unit.000002,Mapper-0-3,N/A,31.3230440617,N/A,37.0380270481,77.2584319115,77.2997429371
unit.000003,Mapper-0-4,N/A,31.7710020542,N/A,37.0411419868,84.7923419476,84.8292050362
unit.000004,Mapper-0-5,N/A,35.8194520473,N/A,39.3544340134,84.8640129566,84.90052104
unit.000005,Mapper-0-6,N/A,38.1885969639,N/A,41.2661259174,85.9804339409,86.0170259476
unit.000006,Mapper-0-7,N/A,38.6186048985,N/A,42.2758948803,86.0517940521,86.0941209793
unit.000007,Mapper-0-8,N/A,29.1484479904,N/A,33.8092699051,77.0848648548,77.1283400059
unit.000008,Mapper-0-9,N/A,42.8287448883,N/A,46.0012919903,86.6478669643,86.689729929
unit.000009,Mapper-0-10,N/A,44.854747057,N/A,51.3387539387,86.2009570599,86.2376420498
unit.000010,Mapper-0-11,N/A,60.3596429825,N/A,76.1584079266,104.854389906,104.891674042
unit.000011,Mapper-0-12,N/A,47.4049339294,N/A,52.0470519066,86.6883919239,86.7263989449
unit.000012,Mapper-0-13,N/A,49.1030709743,N/A,52.3502829075,86.3700790405,86.40899086
unit.000013,Mapper-0-14,N/A,51.4241549969,N/A,55.5728008747,94.1162240505,94.1527500153
unit.000014,Mapper-0-15,N/A,51.8542540073,N/A,56.0776360035,94.0747189522,94.1124310493
unit.000015,Mapper-0-16,N/A,7.24938082695,N/A,23.2024149895,77.0167109966,77.0529119968
unit.000016,Mapper-0-17,N/A,11.4753229618,N/A,29.3717689514,75.1434760094,75.1804938316
unit.000017,Mapper-0-18,N/A,22.3216619492,N/A,31.8933889866,75.4392418861,75.4791970253
unit.000018,Mapper-0-19,N/A,58.8593149185,N/A,71.0965259075,94.1881599426,94.2288429737
unit.000019,Mapper-0-20,N/A,42.9659879208,N/A,46.8078508377,86.4651830196,86.5572350025
unit.000020,Mapper-0-21,N/A,63.2095789909,N/A,86.0384368896,107.170040846,107.218874931
unit.000021,Mapper-0-22,N/A,75.3740160465,N/A,86.2404508591,106.049047947,106.086499929
unit.000022,Mapper-0-23,N/A,85.836140871,N/A,90.9706449509,111.535768986,111.571758032
unit.000023,Mapper-0-24,N/A,79.2399499416,N/A,86.6439368725,111.682468891,111.720239878
unit.000024,Mapper-0-25,N/A,79.6696069241,N/A,86.9469509125,105.90169096,105.938585043
unit.000025,Mapper-0-26,N/A,81.718916893,N/A,86.7961039543,108.276730061,108.313427925
unit.000026,Mapper-0-27,N/A,84.0643188953,N/A,87.2505500317,111.431172848,111.481873035
unit.000027,Mapper-0-28,N/A,86.2613198757,N/A,91.1724598408,111.463191986,111.500920057
unit.000028,Mapper-0-29,N/A,88.0934998989,N/A,91.977823019,112.798140049,112.845872879
