CU,Name,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Mapper-0-1,N/A,45.8816158772,N/A,71.6854579449,107.752670765,107.78880477
unit.000001,Mapper-0-2,N/A,50.2846579552,N/A,76.7118098736,108.035964966,108.072004795
unit.000002,Mapper-0-3,N/A,52.9685919285,N/A,76.7253708839,107.824691772,107.863083839
unit.000003,Mapper-0-4,N/A,14.725468874,N/A,28.1817059517,81.4422178268,81.4791607857
unit.000004,Mapper-0-5,N/A,5.46080899239,N/A,10.0256698132,30.4148058891,30.4505968094
unit.000005,Mapper-0-6,N/A,5.75979995728,N/A,22.2221238613,81.7244648933,81.7605428696
unit.000006,Mapper-0-7,N/A,5.98449277878,N/A,22.1448848248,87.0642969608,87.100771904
unit.000007,Mapper-0-8,N/A,8.49131584167,N/A,23.237762928,81.5829269886,81.6190738678
unit.000008,Mapper-0-9,N/A,11.8032579422,N/A,24.0459468365,78.2059328556,78.2417647839
unit.000009,Mapper-0-10,N/A,16.7851829529,N/A,29.2904138565,81.6005299091,81.6366639137
unit.000010,Mapper-0-11,N/A,22.1318399906,N/A,29.5925529003,95.9324498177,95.9686768055
unit.000011,Mapper-0-12,N/A,28.1916718483,N/A,31.3063848019,81.653044939,81.6909079552
unit.000012,Mapper-0-13,N/A,37.8915688992,N/A,78.8691020012,107.631636858,107.670615911
unit.000013,Mapper-0-14,N/A,44.3930659294,N/A,70.6762099266,107.920785904,107.958291769
unit.000014,Mapper-0-15,N/A,48.0911579132,N/A,71.6887657642,95.8621118069,95.898416996
unit.000015,Mapper-0-16,N/A,52.2465789318,N/A,76.7218258381,107.96694994,108.002600908
unit.000016,Mapper-0-17,N/A,5.3118288517,N/A,9.12096786499,30.3449718952,30.3811748028
unit.000017,Mapper-0-18,N/A,5.41846084595,N/A,22.1351158619,80.3484318256,80.3853068352
unit.000018,Mapper-0-19,N/A,5.55146193504,N/A,10.7331588268,25.0162408352,25.0531179905
unit.000019,Mapper-0-20,N/A,30.4892988205,N/A,34.9306998253,86.9936079979,87.0302147865
unit.000020,Mapper-0-21,N/A,35.5755488873,N/A,78.810988903,107.605872869,107.645098925
unit.000021,Mapper-0-22,N/A,33.3692479134,N/A,62.8152399063,107.559100866,107.595453978
unit.000022,Mapper-0-23,N/A,26.1648647785,N/A,29.7028858662,96.0734448433,96.1098427773
unit.000023,Mapper-0-24,N/A,50.9507329464,N/A,76.7185578346,107.774998903,107.816509962
unit.000024,Mapper-0-25,N/A,31.3513088226,N/A,37.651570797,90.5328028202,90.5700109005
unit.000025,Mapper-0-26,N/A,12.6647548676,N/A,24.1959378719,81.9356129169,81.9714539051
unit.000026,Mapper-0-27,N/A,54.2644808292,N/A,76.7285177708,108.105965853,108.165541887
unit.000027,Mapper-0-28,N/A,10.5538208485,N/A,23.6434249878,81.7943768501,81.8302609921
unit.000028,Mapper-0-29,N/A,41.7062039375,N/A,67.7511188984,108.063027859,108.098726988
unit.000029,Mapper-0-30,N/A,5.50625276566,N/A,10.0288009644,23.8493888378,23.8857409954
unit.000030,Mapper-0-31,N/A,19.9641368389,N/A,29.4906699657,95.9171719551,95.9537899494
unit.000031,Mapper-0-32,N/A,24.9650027752,N/A,29.5993199348,95.9877347946,96.024353981
unit.000032,Mapper-0-33,N/A,20.6369040012,N/A,29.493929863,96.0584058762,96.0942599773
