CU,Name,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Mapper-0-1,N/A,41.2425899506,N/A,49.8603060246,63.3896548748,63.4283130169
unit.000001,Mapper-0-2,N/A,45.5783410072,N/A,50.1607868671,62.2311029434,62.2719969749
unit.000002,Mapper-0-3,N/A,5.51349186897,N/A,25.1859090328,56.4159519672,56.4556889534
unit.000003,Mapper-0-4,N/A,52.3881189823,N/A,56.9170849323,66.8903338909,66.9267418385
unit.000004,Mapper-0-5,N/A,5.41196084023,N/A,15.5891618729,45.8126008511,45.8562660217
unit.000005,Mapper-0-6,N/A,5.38724303246,N/A,16.504352808,46.1879119873,46.2334899902
unit.000006,Mapper-0-7,N/A,5.44562792778,N/A,16.8076939583,46.2717568874,46.3184859753
unit.000007,Mapper-0-8,N/A,5.48755383492,N/A,15.5968940258,45.8864510059,45.9246799946
unit.000008,Mapper-0-9,N/A,5.52312397957,N/A,15.9266090393,46.3603739738,46.4023609161
unit.000009,Mapper-0-10,N/A,7.34988188744,N/A,22.0568199158,56.3765788078,56.418817997
unit.000010,Mapper-0-11,N/A,36.0043828487,N/A,49.8560988903,58.797631979,58.8389008045
unit.000011,Mapper-0-12,N/A,15.317358017,N/A,23.8753960133,48.7728488445,48.824587822
unit.000012,Mapper-0-13,N/A,9.83202385902,N/A,22.4604628086,48.6769578457,48.7157459259
unit.000013,Mapper-0-14,N/A,29.264827013,N/A,47.2240378857,64.664798975,64.7034988403
unit.000014,Mapper-0-15,N/A,33.5997068882,N/A,49.3520429134,58.8347728252,58.8750898838
unit.000015,Mapper-0-16,N/A,39.1695590019,N/A,47.6459138393,60.002794981,60.0427010059
unit.000016,Mapper-0-17,N/A,43.5572249889,N/A,49.6565868855,61.1559100151,61.195114851
unit.000017,Mapper-0-18,N/A,47.7335178852,N/A,51.1663880348,59.9518818855,60.0038518906
unit.000018,Mapper-0-19,N/A,31.5213389397,N/A,45.2782378197,55.0701889992,55.1093719006
unit.000019,Mapper-0-20,N/A,5.36827492714,N/A,15.4868040085,46.1109018326,46.1537809372
unit.000020,Mapper-0-21,N/A,10.9337229729,N/A,22.6630699635,48.7523009777,48.7911398411
unit.000021,Mapper-0-22,N/A,25.0351569653,N/A,45.487071991,56.5515208244,56.5991158485
unit.000022,Mapper-0-23,N/A,19.267884016,N/A,25.6905519962,56.258523941,56.2969739437
unit.000023,Mapper-0-24,N/A,52.377614975,N/A,56.338228941,64.7000608444,64.7383699417
unit.000024,Mapper-0-25,N/A,49.5249738693,N/A,54.1839859486,63.307268858,63.3488059044
unit.000025,Mapper-0-26,N/A,40.1409869194,N/A,48.7418220043,60.0419828892,60.0792770386
unit.000026,Mapper-0-27,N/A,30.41979599,N/A,47.327701807,57.7164559364,57.7614908218
unit.000027,Mapper-0-28,N/A,42.450827837,N/A,49.1460669041,63.5003709793,63.5413749218
unit.000028,Mapper-0-29,N/A,8.59326601028,N/A,44.9707138538,63.4249818325,63.4639289379
unit.000029,Mapper-0-30,N/A,5.54091596603,N/A,17.1172609329,46.1093008518,46.1515858173
unit.000030,Mapper-0-31,N/A,16.7646448612,N/A,24.4991328716,55.1148488522,55.1558289528
unit.000031,Mapper-0-32,N/A,5.43743991852,N/A,15.5936498642,46.1898310184,46.2323069572
unit.000032,Mapper-0-33,N/A,5.37910103798,N/A,15.7932980061,46.0360949039,46.0738580227
unit.000033,Mapper-0-34,N/A,45.0857098103,N/A,50.0634818077,63.4653480053,63.5038149357
unit.000034,Mapper-0-35,N/A,5.42847180367,N/A,17.4157738686,47.4846599102,47.5277519226
unit.000035,Mapper-0-36,N/A,5.46384501457,N/A,15.9234499931,46.0382390022,46.0750918388
unit.000036,Mapper-0-37,N/A,5.4935259819,N/A,15.6001029015,45.807669878,45.851845026
unit.000037,Mapper-0-38,N/A,5.40378284454,N/A,15.4900949001,48.6021459103,48.6409769058
unit.000038,Mapper-0-39,N/A,14.454130888,N/A,23.6748418808,48.6931049824,48.73137784
unit.000039,Mapper-0-40,N/A,13.0041120052,N/A,23.0673868656,56.4565570354,56.4963839054
unit.000040,Mapper-0-41,N/A,17.8666360378,N/A,25.4885280132,56.1843998432,56.2228899002
unit.000041,Mapper-0-42,N/A,27.245361805,N/A,45.9131848812,56.2296979427,56.2662978172
unit.000042,Mapper-0-43,N/A,56.7526168823,N/A,60.0376439095,74.1965048313,74.2360818386
unit.000043,Mapper-0-44,N/A,5.55386686325,N/A,16.6074240208,48.6111359596,48.6557760239
unit.000044,Mapper-0-45,N/A,37.008564949,N/A,49.2501909733,59.9147729874,59.9556570053
unit.000045,Mapper-0-46,N/A,5.50705695152,N/A,16.5101969242,44.6940319538,44.7409408092
unit.000046,Mapper-0-47,N/A,50.0480079651,N/A,54.2342448235,63.3466048241,63.3881728649
unit.000047,Mapper-0-48,N/A,54.6781439781,N/A,58.3287768364,66.8511288166,66.8895249367
unit.000048,Mapper-0-49,N/A,5.47478985786,N/A,21.4515328407,48.5279238224,48.5663199425
unit.000049,Mapper-0-50,N/A,5.3955218792,N/A,21.0481898785,56.3389968872,56.3761529922
unit.000050,Mapper-0-51,N/A,32.7344198227,N/A,47.3335080147,56.4918339252,56.5574429035
unit.000051,Mapper-0-52,N/A,20.0883579254,N/A,44.8874268532,56.304874897,56.34075284
unit.000052,Mapper-0-53,N/A,5.32359194756,N/A,9.73594284058,45.9618809223,46.0013079643
unit.000053,Mapper-0-54,N/A,6.1786608696,N/A,21.8551180363,46.3574388027,46.4058349133
unit.000054,Mapper-0-55,N/A,38.0657398701,N/A,49.3643209934,63.542527914,63.5815589428
unit.000055,Mapper-0-56,N/A,47.1628329754,N/A,50.5926558971,63.5777590275,63.6214900017
unit.000056,Mapper-0-57,N/A,54.5735030174,N/A,58.3255069256,66.8169739246,66.8552868366
unit.000057,Mapper-0-58,N/A,28.3479859829,N/A,44.9767179489,57.6743638515,57.7209339142
unit.000058,Mapper-0-59,N/A,34.9464459419,N/A,49.3581829071,61.1162018776,61.1552989483
unit.000059,Mapper-0-60,N/A,26.1378598213,N/A,46.0125768185,57.6338999271,57.6793270111
unit.000060,Mapper-0-61,N/A,12.1394820213,N/A,22.7644298077,46.2700300217,46.323294878
unit.000061,Mapper-0-62,N/A,5.53185892105,N/A,17.6180369854,45.9659469128,46.0031228065
unit.000062,Mapper-0-63,N/A,5.45382189751,N/A,16.6044809818,45.8906929493,45.9288859367
unit.000063,Mapper-0-64,N/A,5.42030382156,N/A,15.4941368103,44.6935548782,44.7356288433
unit.000064,Reducer-0,N/A,78.7993090153,N/A,82.0152478218,93.9824008942,95.261813879
unit.000065,Mapper-1-1,N/A,100.555691957,N/A,103.546042919,118.128187895,118.181684017
unit.000066,Mapper-1-2,N/A,122.444837809,N/A,128.079666853,138.863482952,138.903699875
unit.000067,Mapper-1-3,N/A,113.515313864,N/A,122.209232807,132.742930889,132.802177906
unit.000068,Mapper-1-4,N/A,103.747277975,N/A,107.569382906,123.485920906,123.530005932
unit.000069,Mapper-1-5,N/A,102.600934982,N/A,106.361822844,123.502092838,123.542508841
unit.000070,Mapper-1-6,N/A,130.755147934,N/A,134.159063816,159.702522039,159.740796804
unit.000071,Mapper-1-7,N/A,119.528505802,N/A,124.144281864,137.564174891,137.606055021
unit.000072,Mapper-1-8,N/A,127.434154034,N/A,131.230830908,150.8623209,151.101306915
unit.000073,Mapper-1-9,N/A,111.649160862,N/A,119.376327038,129.261693001,129.315428972
unit.000074,Mapper-1-10,N/A,122.877307892,N/A,128.386999846,137.567752838,137.611068964
unit.000075,Mapper-1-11,N/A,118.368639946,N/A,124.036870956,136.436312914,136.491897821
unit.000076,Mapper-1-12,N/A,126.99987793,N/A,131.022766829,145.363415003,145.403991938
unit.000077,Mapper-1-13,N/A,129.313373804,N/A,132.672793865,168.276362896,168.316675901
unit.000078,Mapper-1-14,N/A,116.188100815,N/A,124.140775919,136.233175993,136.285147905
unit.000079,Mapper-1-15,N/A,114.536403894,N/A,122.25888586,132.847816944,132.91088295
unit.000080,Mapper-1-16,N/A,100.548213005,N/A,103.646114826,123.423848867,123.464790821
unit.000081,Mapper-1-17,N/A,103.703830957,N/A,107.065918922,125.835414886,125.874684811
unit.000082,Mapper-1-18,N/A,124.770674944,N/A,129.200201988,139.983117819,140.021358013
unit.000083,Mapper-1-19,N/A,115.125545979,N/A,124.851500034,137.649966955,137.720495939
unit.000084,Mapper-1-20,N/A,129.597959995,N/A,133.148695946,159.95617485,159.996845961
unit.000085,Mapper-1-21,N/A,105.905352831,N/A,108.981535912,125.758818865,125.807993889
unit.000086,Mapper-1-22,N/A,121.275403976,N/A,125.157485008,137.756531,137.795792818
unit.000087,Mapper-1-23,N/A,111.221264839,N/A,120.695849895,131.633185863,131.681028843
unit.000088,Mapper-1-24,N/A,128.579890966,N/A,132.667029858,159.864882946,159.912746906
unit.000089,Mapper-1-25,N/A,104.617805958,N/A,108.072281837,125.845324039,125.889070988
unit.000090,Mapper-1-26,N/A,107.770931005,N/A,116.647845984,129.352691889,129.39297986
unit.000091,Mapper-1-27,N/A,132.071151972,N/A,135.471071005,159.781374931,159.823864937
unit.000092,Mapper-1-28,N/A,117.364697933,N/A,123.631508827,136.344063997,136.396189928
unit.000093,Mapper-1-29,N/A,125.200039864,N/A,129.203758001,159.780510902,159.824307919
unit.000094,Mapper-1-30,N/A,119.139993906,N/A,124.858935833,134.047992945,134.087296009
unit.000095,Mapper-1-31,N/A,130.469841003,N/A,134.156116962,159.700956821,159.738267899
unit.000096,Mapper-1-32,N/A,116.935495853,N/A,123.835599899,137.749161959,137.788018942
unit.000097,Mapper-1-33,N/A,134.397662878,N/A,160.28697896,170.508495808,170.549155951
unit.000098,Mapper-1-34,N/A,120.267925978,N/A,124.86192584,136.345419884,136.399652958
unit.000099,Mapper-1-35,N/A,110.503181934,N/A,120.596956968,130.317361832,130.358335972
unit.000100,Mapper-1-36,N/A,109.349498034,N/A,119.373344898,129.431926012,129.476430893
unit.000101,Mapper-1-37,N/A,106.769061804,N/A,110.492305994,125.925434828,125.970034838
unit.000102,Mapper-1-38,N/A,112.222554922,N/A,119.382280827,130.425825834,130.473832846
unit.000103,Mapper-1-39,N/A,105.626416922,N/A,108.679019928,127.044836998,127.093984842
unit.000104,Mapper-1-40,N/A,123.601830959,N/A,128.89616394,141.093092918,141.144384861
unit.000105,Mapper-1-41,N/A,133.964134932,N/A,158.681350946,175.802637815,175.844959974
unit.000106,Mapper-1-42,N/A,115.715117931,N/A,123.428195,136.234972954,136.286015034
unit.000107,Mapper-1-43,N/A,112.650002956,N/A,119.476691961,131.55527997,131.595165014
unit.000108,Mapper-1-44,N/A,107.051059008,N/A,116.546506882,127.054584026,127.109812021
unit.000109,Mapper-1-45,N/A,110.078984976,N/A,120.594014883,131.597398996,131.646611929
unit.000110,Mapper-1-46,N/A,121.7088449,N/A,125.661741018,137.647816896,137.712239027
unit.000111,Mapper-1-47,N/A,101.599694014,N/A,105.258339882,124.625442028,124.665290833
unit.000112,Mapper-1-48,N/A,101.463665962,N/A,104.953339815,125.755002975,125.795984983
unit.000113,Mapper-1-49,N/A,128.14644599,N/A,132.541453838,159.864234924,159.913069963
unit.000114,Mapper-1-50,N/A,102.499082804,N/A,105.560369015,125.913825035,125.96698904
unit.000115,Mapper-1-51,N/A,126.260234833,N/A,130.111711025,141.121728897,141.162721872
unit.000116,Mapper-1-52,N/A,131.474505901,N/A,135.064280033,168.341567993,168.391466856
unit.000117,Mapper-1-53,N/A,132.803221941,N/A,159.885138988,170.431088924,170.471119881
unit.000118,Mapper-1-54,N/A,108.921797991,N/A,119.37932992,132.906836987,132.963157892
unit.000119,Mapper-1-55,N/A,118.129685879,N/A,123.939760923,136.434887886,136.485522985
unit.000120,Mapper-1-56,N/A,113.802721977,N/A,122.311066866,134.009652853,134.047394037
unit.000121,Mapper-1-57,N/A,104.900152922,N/A,108.376780033,123.565999985,123.606863976
unit.000122,Mapper-1-58,N/A,108.202059984,N/A,120.492281914,132.783064842,132.846892834
unit.000123,Mapper-1-59,N/A,125.786795855,N/A,129.505402803,141.04508996,141.085454941
unit.000124,Mapper-1-60,N/A,124.043685913,N/A,129.196839809,139.917107821,139.965487957
unit.000125,Mapper-1-61,N/A,99.3528180122,N/A,102.33917284,118.038916826,118.092175961
unit.000126,Mapper-1-62,N/A,99.4446089268,N/A,102.540169954,110.68234992,110.735961914
unit.000127,Mapper-1-63,N/A,133.236143827,N/A,158.678226948,175.726308823,175.766355038
unit.000128,Mapper-1-64,N/A,120.546837807,N/A,124.952260971,134.081938028,134.118997812
unit.000129,Reducer-1,N/A,178.889881849,N/A,181.651923895,189.380391836,190.659808874
unit.000130,Mapper-2-1,N/A,220.730674982,N/A,224.41031003,250.143954992,250.180931807
unit.000131,Mapper-2-2,N/A,223.753923893,N/A,227.044030905,262.34730792,262.38408494
unit.000132,Mapper-2-3,N/A,200.216950893,N/A,205.610347986,217.443802834,217.507810831
unit.000133,Mapper-2-4,N/A,211.637542963,N/A,217.332907915,228.617041826,228.65890193
unit.000134,Mapper-2-5,N/A,213.513213873,N/A,217.53223896,249.978900909,250.019400835
unit.000135,Mapper-2-6,N/A,205.827878952,N/A,212.784157991,225.375550032,225.439468861
unit.000136,Mapper-2-7,N/A,229.574823856,N/A,249.801230907,261.18845892,261.253638029
unit.000137,Mapper-2-8,N/A,202.515944004,N/A,211.055819988,224.047760963,224.094679832
unit.000138,Mapper-2-9,N/A,203.524289846,N/A,212.071892977,224.009622812,224.048635006
unit.000139,Mapper-2-10,N/A,207.744000912,N/A,212.838678837,223.870061874,223.916751862
unit.000140,Mapper-2-11,N/A,232.211724997,N/A,250.505457878,267.876681805,267.919821978
unit.000141,Mapper-2-12,N/A,205.396395922,N/A,212.581940889,225.903864861,225.941344976
unit.000142,Mapper-2-13,N/A,221.456398964,N/A,225.447350025,250.215404987,250.253297806
unit.000143,Mapper-2-14,N/A,195.077653885,N/A,197.866897821,211.586982965,211.625862837
unit.000144,Mapper-2-15,N/A,200.938809872,N/A,210.956398964,223.969753981,224.011910915
unit.000145,Mapper-2-16,N/A,216.251253843,N/A,220.467270851,250.057207823,250.102682829
unit.000146,Mapper-2-17,N/A,225.339919806,N/A,228.765242815,250.312441826,250.366391897
unit.000147,Mapper-2-18,N/A,206.595291853,N/A,212.886595964,224.256435871,224.301177025
unit.000148,Mapper-2-19,N/A,228.804519892,N/A,249.798226833,261.103313923,261.147684813
unit.000149,Mapper-2-20,N/A,224.905177832,N/A,228.26014185,262.347893953,262.385048866
unit.000150,Mapper-2-21,N/A,228.223625898,N/A,249.795162916,262.497421026,262.63517499
unit.000151,Mapper-2-22,N/A,202.083272934,N/A,210.962358952,223.924227953,223.968628883
unit.000152,Mapper-2-23,N/A,212.217970848,N/A,217.633647919,250.287516832,250.323901892
unit.000153,Mapper-2-24,N/A,231.108685017,N/A,250.600756884,267.958105803,268.006772995
unit.000154,Mapper-2-25,N/A,222.625980854,N/A,225.932734013,250.447217941,250.497335911
unit.000155,Mapper-2-26,N/A,226.497694016,N/A,229.77290082,267.795998812,267.839522839
