CU,Name,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Mapper-0-1,N/A,6.4002699852,N/A,14.5299580097,36.664110899,36.7037279606
unit.000001,Mapper-0-2,N/A,6.31175684929,N/A,10.7069358826,36.670842886,36.7096729279
unit.000002,Mapper-0-3,N/A,6.34257698059,N/A,14.32848382,44.3057389259,44.3422439098
unit.000003,Mapper-0-4,N/A,6.27036595345,N/A,10.605604887,51.6425988674,51.6794729233
unit.000004,Mapper-0-5,N/A,6.35897684097,N/A,10.5038688183,37.8561449051,37.8947749138
unit.000005,Mapper-0-6,N/A,6.33446598053,N/A,11.3114669323,51.7145299911,51.7522969246
unit.000006,Mapper-0-7,N/A,6.39222097397,N/A,18.7454879284,36.7397108078,36.7792367935
unit.000007,Mapper-0-8,N/A,6.32306098938,N/A,11.0086479187,37.8600108624,37.8974919319
unit.000008,Mapper-0-9,N/A,6.36739587784,N/A,24.6669869423,43.127409935,43.1640059948
unit.000009,Mapper-0-10,N/A,6.32894396782,N/A,10.6092579365,44.1659858227,44.2022697926
unit.000010,Mapper-0-11,N/A,6.40850782394,N/A,14.1274209023,51.6555199623,51.698679924
unit.000011,Mapper-0-12,N/A,6.37584400177,N/A,24.7688448429,52.7723879814,52.81189394
unit.000012,Mapper-0-13,N/A,6.30628299713,N/A,10.0001268387,44.2344489098,44.2705609798
unit.000013,Mapper-0-14,N/A,6.38409590721,N/A,14.0746378899,48.4575679302,48.4998288155
unit.000014,Mapper-0-15,N/A,6.31732583046,N/A,11.713903904,36.7459378242,36.7845358849
unit.000015,Mapper-0-16,N/A,6.35064291954,N/A,14.0262579918,44.2369639874,44.2727878094
unit.000016,Reducer-0,N/A,56.9995789528,N/A,59.8559679985,67.3925349712,68.6402659416
unit.000017,Mapper-1-1,N/A,77.2718508244,N/A,84.9419398308,114.016453981,114.272647858
unit.000018,Mapper-1-2,N/A,75.6969528198,N/A,84.3370769024,114.49593401,114.540175915
unit.000019,Mapper-1-3,N/A,76.2223207951,N/A,84.740090847,107.168244839,107.213630915
unit.000020,Mapper-1-4,N/A,79.1277039051,N/A,85.647441864,107.212246895,107.254381895
unit.000021,Mapper-1-5,N/A,73.7874867916,N/A,79.6066699028,98.7746069431,98.8143808842
unit.000022,Mapper-1-6,N/A,74.7859368324,N/A,84.2358419895,114.494036913,114.542279005
unit.000023,Mapper-1-7,N/A,77.9836988449,N/A,85.2435479164,114.57641387,114.622624874
unit.000024,Mapper-1-8,N/A,71.542842865,N/A,74.6826679707,94.4259998798,94.4729130268
