CU,Name,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Mapper-0-1,N/A,33.1555919647,N/A,37.1517140865,49.2533459663,49.2899260521
unit.000001,Mapper-0-2,N/A,37.3957180977,N/A,40.7800171375,52.5488231182,52.5871751308
unit.000002,Mapper-0-3,N/A,5.4180829525,N/A,11.3081579208,31.0777311325,31.1213920116
unit.000003,Mapper-0-4,N/A,44.9547131062,N/A,48.3481230736,58.9295909405,58.9743621349
unit.000004,Mapper-0-5,N/A,5.37047505379,N/A,11.0039870739,31.0003020763,31.0434250832
unit.000005,Mapper-0-6,N/A,5.38980197906,N/A,11.8128681183,30.8302609921,30.8724141121
unit.000006,Mapper-0-7,N/A,5.44092392921,N/A,11.7515599728,42.0494120121,42.0889630318
unit.000007,Mapper-0-8,N/A,5.50609111786,N/A,30.7565951347,43.5426490307,43.5843341351
unit.000008,Mapper-0-9,N/A,5.55282211304,N/A,18.9625370502,42.2013010979,42.2396500111
unit.000009,Mapper-0-10,N/A,5.62361693382,N/A,19.507281065,36.416064024,36.4520831108
unit.000010,Mapper-0-11,N/A,7.21210598946,N/A,30.1406021118,43.3813319206,43.4198861122
unit.000011,Mapper-0-12,N/A,11.7573320866,N/A,28.9075520039,37.6680729389,37.7048990726
unit.000012,Mapper-0-13,N/A,15.8738629818,N/A,29.722219944,42.1240849495,42.1661851406
unit.000013,Mapper-0-14,N/A,20.6211879253,N/A,34.2102320194,45.8267869949,45.8633351326
unit.000014,Mapper-0-15,N/A,24.6786689758,N/A,32.6824700832,43.6037089825,43.6398310661
unit.000015,Mapper-0-16,N/A,29.0919449329,N/A,35.7333359718,48.073266983,48.1095061302
unit.000016,Mapper-0-17,N/A,35.3261270523,N/A,39.9737701416,48.1268570423,48.1654279232
unit.000017,Mapper-0-18,N/A,39.417388916,N/A,45.3335051537,57.7561049461,57.7927370071
unit.000018,Mapper-0-19,N/A,42.886398077,N/A,46.0321221352,59.9744160175,60.0110609531
unit.000019,Mapper-0-20,N/A,47.0187339783,N/A,51.5661070347,65.2344720364,65.2708101273
unit.000020,Mapper-0-21,N/A,5.53050899506,N/A,15.9212059975,31.0668730736,31.118571043
unit.000021,Mapper-0-22,N/A,5.40405011177,N/A,15.8972129822,29.645029068,29.6835100651
unit.000022,Mapper-0-23,N/A,47.6915400028,N/A,51.6676549911,76.8041529655,76.8419721127
unit.000023,Mapper-0-24,N/A,5.64708399773,N/A,31.0634520054,43.3122289181,43.3510360718
unit.000024,Mapper-0-25,N/A,31.1378130913,N/A,36.1403059959,49.1812250614,49.2191660404
unit.000025,Mapper-0-26,N/A,18.4689459801,N/A,29.8545799255,39.8121039867,39.8501279354
