CU,Name,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Mapper-0-1,N/A,75.844312191,N/A,80.5103909969,90.3403470516,90.3795521259
unit.000001,Mapper-0-2,N/A,78.0565180779,N/A,81.1164929867,90.2548971176,90.291960001
unit.000002,Mapper-0-3,N/A,66.1091921329,N/A,70.8413729668,79.7336201668,79.7702441216
unit.000003,Mapper-0-4,N/A,41.3387610912,N/A,44.6572749615,73.4524941444,73.4908959866
unit.000004,Mapper-0-5,N/A,42.7909901142,N/A,45.8641350269,76.4148471355,76.468157053
unit.000005,Mapper-0-6,N/A,43.3588290215,N/A,46.6687459946,74.8649091721,74.9012820721
unit.000006,Mapper-0-7,N/A,44.8052611351,N/A,50.0876891613,73.6067969799,73.6466159821
unit.000007,Mapper-0-8,N/A,45.5236210823,N/A,50.5941381454,73.7930061817,73.8297820091
unit.000008,Mapper-0-9,N/A,46.8700330257,N/A,50.5970749855,75.0850901604,75.1214561462
unit.000009,Mapper-0-10,N/A,47.5886271,N/A,50.7964279652,73.6456689835,73.6836700439
unit.000010,Mapper-0-11,N/A,48.8905341625,N/A,52.1041240692,73.7547841072,73.7918300629
unit.000011,Mapper-0-12,N/A,49.6074831486,N/A,54.017922163,74.9367110729,74.9731919765
unit.000012,Mapper-0-13,N/A,51.0541760921,N/A,54.7220520973,74.9050850868,74.9489340782
unit.000013,Mapper-0-14,N/A,51.6264340878,N/A,55.1249570847,73.6816570759,73.7203600407
unit.000014,Mapper-0-15,N/A,53.0751471519,N/A,56.3349971771,75.0639359951,75.1018900871
unit.000015,Mapper-0-16,N/A,53.6467540264,N/A,57.1404919624,74.9867260456,75.0263910294
unit.000016,Mapper-0-17,N/A,55.094135046,N/A,60.262950182,75.0076780319,75.0494351387
unit.000017,Mapper-0-18,N/A,55.8120791912,N/A,64.0902581215,76.1930270195,76.2592129707
unit.000018,Mapper-0-19,N/A,57.1583960056,N/A,60.2663049698,73.7181940079,73.7558660507
unit.000019,Mapper-0-20,N/A,57.8778171539,N/A,64.0931911469,76.2733170986,76.3144330978
unit.000020,Mapper-0-21,N/A,59.1791381836,N/A,66.1127290726,76.3065650463,76.3645951748
unit.000021,Mapper-0-22,N/A,59.8967561722,N/A,66.2018120289,76.3638350964,76.4283330441
unit.000022,Mapper-0-23,N/A,61.3427670002,N/A,66.7054390907,75.1424610615,75.1864461899
unit.000023,Mapper-0-24,N/A,61.920538187,N/A,67.1088910103,79.6617059708,79.6985089779
unit.000024,Mapper-0-25,N/A,63.507846117,N/A,67.1585700512,78.5485780239,78.5844461918
unit.000025,Mapper-0-26,N/A,64.0811340809,N/A,67.2106711864,79.7212851048,79.7585091591
unit.000026,Mapper-0-27,N/A,65.5269470215,N/A,70.2257301807,78.5946950912,78.639341116
unit.000027,Mapper-0-28,N/A,67.5916800499,N/A,75.380010128,84.988309145,85.025837183
unit.000028,Mapper-0-29,N/A,68.3100140095,N/A,76.6883981228,84.9993321896,85.0355830193
unit.000029,Mapper-0-30,N/A,73.6876330376,N/A,76.6913990974,85.060049057,85.0966060162
unit.000030,Mapper-0-31,N/A,73.823898077,N/A,77.2911570072,90.3260481358,90.3624880314
unit.000031,Mapper-0-32,N/A,75.7084131241,N/A,80.1080300808,91.435997963,91.4781019688
unit.000032,Mapper-0-33,N/A,77.919506073,N/A,81.1133980751,91.4602789879,91.4971590042
unit.000033,Mapper-0-34,N/A,79.9414761066,N/A,84.4269630909,95.6786630154,95.7203950882
unit.000034,Mapper-0-35,N/A,80.0776131153,N/A,84.5271530151,95.6917140484,95.735473156
unit.000035,Mapper-0-36,N/A,6.38465809822,N/A,23.8277931213,34.3664741516,34.4030439854
unit.000036,Mapper-0-37,N/A,6.3736770153,N/A,14.9173569679,29.8351790905,29.8714981079
unit.000037,Mapper-0-38,N/A,6.4049179554,N/A,15.8304650784,29.8548491001,29.9025681019
unit.000038,Mapper-0-39,N/A,6.43297600746,N/A,22.0020151138,29.9376649857,29.9745731354
unit.000039,Mapper-0-40,N/A,6.45209097862,N/A,24.9439630508,34.3793320656,34.4192371368
unit.000040,Mapper-0-41,N/A,6.47479701042,N/A,22.8139550686,33.2568969727,33.2934629917
unit.000041,Mapper-0-42,N/A,6.50890207291,N/A,27.4937741756,36.822368145,36.8634600639
unit.000042,Mapper-0-43,N/A,6.53313207626,N/A,26.4664461613,35.5862591267,35.6225681305
unit.000043,Mapper-0-44,N/A,6.56384205818,N/A,20.7882089615,29.9069559574,29.9434440136
unit.000044,Mapper-0-45,N/A,6.59944295883,N/A,27.6840291023,36.6934089661,36.7309000492
unit.000045,Mapper-0-46,N/A,6.63946199417,N/A,23.9296929836,34.4372961521,34.4731180668
unit.000046,Mapper-0-47,N/A,6.67346405983,N/A,28.4017350674,37.9343140125,37.9712231159
unit.000047,Mapper-0-48,N/A,6.70949316025,N/A,26.8739790916,36.7296800613,36.7669141293
unit.000048,Mapper-0-49,N/A,6.75071907043,N/A,28.4166710377,36.656733036,36.6946601868
unit.000049,Mapper-0-50,N/A,8.08972907066,N/A,29.3216710091,37.9740900993,38.0105571747
unit.000050,Mapper-0-51,N/A,10.1471581459,N/A,29.4179210663,49.755792141,49.7983779907
unit.000051,Mapper-0-52,N/A,12.3166401386,N/A,30.1222710609,37.8984220028,37.9399600029
unit.000052,Mapper-0-53,N/A,14.3572499752,N/A,30.3267581463,40.3445091248,40.38072896
unit.000053,Mapper-0-54,N/A,16.5660099983,N/A,33.7882189751,53.9076139927,53.9784340858
unit.000054,Mapper-0-55,N/A,18.5870549679,N/A,33.7944860458,56.0849151611,56.1217811108
unit.000055,Mapper-0-56,N/A,20.6075191498,N/A,34.0713350773,57.200248003,57.2377929688
unit.000056,Mapper-0-57,N/A,22.6278719902,N/A,34.2770440578,73.3025159836,73.3379561901
unit.000057,Mapper-0-58,N/A,24.6506299973,N/A,34.3907730579,60.4641330242,60.5010311604
unit.000058,Mapper-0-59,N/A,26.7142829895,N/A,34.7818830013,59.3470921516,59.3837449551
unit.000059,Mapper-0-60,N/A,28.8801791668,N/A,34.8825821877,60.4995801449,60.5376610756
unit.000060,Mapper-0-61,N/A,30.9017779827,N/A,34.9872159958,61.6110839844,61.6471250057
unit.000061,Mapper-0-62,N/A,33.0687501431,N/A,37.5093381405,73.3740890026,73.4103581905
unit.000062,Mapper-0-63,N/A,35.094741106,N/A,38.3180110455,73.3429090977,73.3791940212
unit.000063,Mapper-0-64,N/A,37.155050993,N/A,40.134761095,73.2018911839,73.2629191875
unit.000064,Mapper-0-65,N/A,39.1739711761,N/A,42.1442780495,73.2608661652,73.3056230545
unit.000065,Mapper-0-66,N/A,40.6204490662,N/A,44.0534350872,73.0952000618,73.1532111168
unit.000066,Mapper-0-67,N/A,6.36545300484,N/A,16.4413640499,28.7271809578,28.7632460594
unit.000067,Mapper-0-68,N/A,6.497205019,N/A,23.3204109669,31.0463709831,31.0825259686
unit.000068,Mapper-0-69,N/A,6.39638400078,N/A,16.2347919941,27.638684988,27.6748950481
unit.000069,Mapper-0-70,N/A,6.41924214363,N/A,15.8275370598,27.5679001808,27.6044261456
unit.000070,Mapper-0-71,N/A,6.44116401672,N/A,22.5091581345,33.2004370689,33.237596035
unit.000071,Mapper-0-72,N/A,6.46653199196,N/A,21.8999669552,31.1007139683,31.1375200748
unit.000072,Mapper-0-73,N/A,6.48857998848,N/A,20.7849230766,28.7472140789,28.7836410999
unit.000073,Mapper-0-74,N/A,6.52009415627,N/A,15.6249120235,29.9785499573,30.0166890621
unit.000074,Mapper-0-75,N/A,6.54319310188,N/A,27.2767431736,35.4898240566,35.5492889881
unit.000075,Mapper-0-76,N/A,6.575289011,N/A,28.294285059,39.0806090832,39.1196091175
unit.000076,Mapper-0-77,N/A,6.61634802818,N/A,23.4225850105,34.3073160648,34.3449101448
unit.000077,Mapper-0-78,N/A,6.6547729969,N/A,27.2798051834,35.5475189686,35.5859119892
unit.000078,Mapper-0-79,N/A,6.70233917236,N/A,28.4055571556,38.0066800117,38.0425109863
unit.000079,Mapper-0-80,N/A,6.73404502869,N/A,28.4136230946,39.1545181274,39.1917910576
unit.000080,Mapper-0-81,N/A,7.43515205383,N/A,28.8067131042,39.2273590565,39.2721641064
unit.000081,Mapper-0-82,N/A,9.27537798882,N/A,29.414689064,36.7656471729,36.8234410286
unit.000082,Mapper-0-83,N/A,11.4544391632,N/A,30.2246930599,39.114315033,39.1509130001
unit.000083,Mapper-0-84,N/A,13.8684260845,N/A,30.1253271103,40.307913065,40.3631110191
unit.000084,Mapper-0-85,N/A,15.8025891781,N/A,33.1577801704,55.01998806,55.0561699867
unit.000085,Mapper-0-86,N/A,17.8664770126,N/A,30.3299331665,39.1878011227,39.2298321724
unit.000086,Mapper-0-87,N/A,19.8883011341,N/A,33.9773910046,57.1635770798,57.2001459599
unit.000087,Mapper-0-88,N/A,22.0555500984,N/A,34.0749061108,73.1589531898,73.2025501728
unit.000088,Mapper-0-89,N/A,24.0766971111,N/A,34.2828140259,59.3120801449,59.3497681618
unit.000089,Mapper-0-90,N/A,26.0985910892,N/A,34.396239996,61.5730981827,61.6093161106
unit.000090,Mapper-0-91,N/A,28.1624820232,N/A,34.8330430984,59.3870501518,59.4238431454
unit.000091,Mapper-0-92,N/A,30.1809010506,N/A,34.9843411446,73.5666041374,73.6083590984
unit.000092,Mapper-0-93,N/A,32.3525140285,N/A,35.7939960957,65.8021240234,65.8642880917
unit.000093,Mapper-0-94,N/A,34.3751001358,N/A,37.7113389969,73.5277221203,73.5676500797
unit.000094,Mapper-0-95,N/A,36.4365401268,N/A,39.5289371014,73.4133040905,73.4531190395
unit.000095,Mapper-0-96,N/A,38.4555630684,N/A,41.6412260532,73.4890539646,73.5278971195
