,Atoms,Cores,Duration,Type
0,131072,32,0.0648810863495,setup
1,131072,32,6.12632989883,comp
2,131072,32,0.236388921738,comm
3,131072,32,0.44890499115,conn
4,131072,32,6.42759990692,total
5,131072,32,0.00878810882568,setup
6,131072,32,6.16537690163,comp
7,131072,32,0.169642925262,comm
8,131072,32,0.450182199478,conn
9,131072,32,6.34380793571,total
10,131072,32,0.00275897979736,setup
11,131072,32,6.0773370266,comp
12,131072,32,0.241379976273,comm
13,131072,32,0.447285175323,conn
14,131072,32,6.32147598267,total
15,131072,32,0.00841093063354,setup
16,131072,32,6.10382819176,comp
17,131072,32,0.288066864014,comm
18,131072,32,0.445172071457,conn
19,131072,32,6.4003059864,total
20,131072,32,0.00641417503357,setup
21,131072,32,6.09201598167,comp
22,131072,32,0.222326040268,comm
23,131072,32,0.446105003357,conn
24,131072,32,6.32075619698,total
25,131072,32,0.0122759342194,setup
26,131072,32,6.15650892258,comp
27,131072,32,0.160990953445,comm
28,131072,32,0.446226119995,conn
29,131072,32,6.32977581024,total
30,131072,32,0.011106967926,setup
31,131072,32,6.13874316216,comp
32,131072,32,0.195209980011,comm
33,131072,32,0.456208944321,conn
34,131072,32,6.34506011009,total
35,131072,32,0.0102038383484,setup
36,131072,32,6.10000300407,comp
37,131072,32,0.238448143005,comm
38,131072,32,0.447149991989,conn
39,131072,32,6.34865498543,total
40,131072,32,0.0106570720673,setup
41,131072,32,6.07014703751,comp
42,131072,32,0.292578935623,comm
43,131072,32,0.447867155075,conn
44,131072,32,6.3733830452,total
45,131072,32,0.00306296348572,setup
46,131072,32,6.13158607483,comp
47,131072,32,0.186470031738,comm
48,131072,32,0.445825099945,conn
49,131072,32,6.32111907005,total
50,262144,32,0.0810260772705,setup
51,262144,32,25.0156829357,comp
52,262144,32,0.733201026917,comm
53,262144,32,1.15370106697,conn
54,262144,32,25.8299100399,total
55,262144,32,0.0126340389252,setup
56,262144,32,24.8843159676,comp
57,262144,32,0.777122020721,comm
58,262144,32,1.15694212914,conn
59,262144,32,25.6740720272,total
60,262144,32,0.013445854187,setup
61,262144,32,24.8333661556,comp
62,262144,32,0.694041013718,comm
63,262144,32,1.15205097198,conn
64,262144,32,25.5408530235,total
65,262144,32,0.0144579410553,setup
66,262144,32,24.7464430332,comp
67,262144,32,0.881435155869,comm
68,262144,32,1.16008281708,conn
69,262144,32,25.6423361301,total
70,262144,32,0.00721096992493,setup
71,262144,32,24.6504859924,comp
72,262144,32,1.0276889801,comm
73,262144,32,1.1590590477,conn
74,262144,32,25.6853859425,total
75,262144,32,0.0130360126495,setup
76,262144,32,24.6266608238,comp
77,262144,32,0.940271139145,comm
78,262144,32,1.13767385483,conn
79,262144,32,25.5799679756,total
80,262144,32,0.00989985466003,setup
81,262144,32,24.8389561176,comp
82,262144,32,0.862972974777,comm
83,262144,32,1.14406490326,conn
84,262144,32,25.7118289471,total
85,262144,32,0.0138449668884,setup
86,262144,32,24.8008499146,comp
87,262144,32,0.667710065842,comm
88,262144,32,1.15322804451,conn
89,262144,32,25.4824049473,total
90,262144,32,0.0103409290314,setup
91,262144,32,24.8775370121,comp
92,262144,32,0.717106103897,comm
93,262144,32,1.15872693062,conn
94,262144,32,25.604984045,total
95,262144,32,0.017599105835,setup
96,262144,32,25.0032498837,comp
97,262144,32,0.458378076553,comm
98,262144,32,1.15967488289,conn
99,262144,32,25.479227066,total
100,524288,32,0.00866007804871,setup
101,524288,32,101.151490927,comp
102,524288,32,2.58545207977,comm
103,524288,32,0.801076889038,conn
104,524288,32,103.745603085,total
105,524288,32,0.0173330307007,setup
106,524288,32,101.445513964,comp
107,524288,32,2.59627509117,comm
108,524288,32,0.812223911285,conn
109,524288,32,104.059122086,total
110,524288,32,0.01056599617,setup
111,524288,32,100.354138136,comp
112,524288,32,3.70292592049,comm
113,524288,32,0.802359104156,conn
114,524288,32,104.067630053,total
115,524288,32,0.0178389549255,setup
116,524288,32,101.031128168,comp
117,524288,32,2.52808403969,comm
118,524288,32,0.796795845032,conn
119,524288,32,103.577051163,total
120,524288,32,0.00927901268005,setup
121,524288,32,102.730559111,comp
122,524288,32,1.23532700539,comm
123,524288,32,0.809741973877,conn
124,524288,32,103.975165129,total
125,524288,32,0.0226759910583,setup
126,524288,32,102.022245169,comp
127,524288,32,1.73330593109,comm
128,524288,32,0.803942918777,conn
129,524288,32,103.778227091,total
130,524288,32,0.010449886322,setup
131,524288,32,101.339365959,comp
132,524288,32,3.01227116585,comm
133,524288,32,0.797513961792,conn
134,524288,32,104.362087011,total
135,524288,32,0.00843715667725,setup
136,524288,32,103.125470877,comp
137,524288,32,1.10982894897,comm
138,524288,32,0.808487176895,conn
139,524288,32,104.243736982,total
140,524288,32,0.00583505630493,setup
141,524288,32,100.82929492,comp
142,524288,32,2.99299812317,comm
143,524288,32,0.802647829056,conn
144,524288,32,103.828128099,total
145,524288,32,0.00738382339478,setup
146,524288,32,102.873020172,comp
147,524288,32,0.995954036713,comm
148,524288,32,0.800838947296,conn
149,524288,32,103.876358032,total
150,131072,64,0.261552095413,setup
151,131072,64,3.15791296959,comp
152,131072,64,0.216354846954,comm
153,131072,64,0.460808992386,conn
154,131072,64,3.63581991196,total
155,131072,64,0.00652480125427,setup
156,131072,64,3.11285018921,comp
157,131072,64,0.258366823196,comm
158,131072,64,0.443180084229,conn
159,131072,64,3.37774181366,total
160,131072,64,0.00585198402405,setup
161,131072,64,3.11594104767,comp
162,131072,64,0.282572984695,comm
163,131072,64,0.450011968613,conn
164,131072,64,3.40436601639,total
165,131072,64,0.00322985649109,setup
166,131072,64,3.11217808723,comp
167,131072,64,0.287747144699,comm
168,131072,64,0.446138858795,conn
169,131072,64,3.40315508842,total
170,131072,64,0.00248384475708,setup
171,131072,64,3.10321521759,comp
172,131072,64,0.271905899048,comm
173,131072,64,0.448371887207,conn
174,131072,64,3.3776049614,total
175,131072,64,0.00728893280029,setup
176,131072,64,3.1113319397,comp
177,131072,64,0.289592027664,comm
178,131072,64,0.444827079773,conn
179,131072,64,3.40821290016,total
180,131072,64,0.00500512123108,setup
181,131072,64,3.10668683052,comp
182,131072,64,0.282520055771,comm
183,131072,64,0.445307016373,conn
184,131072,64,3.39421200752,total
185,131072,64,0.004154920578,setup
186,131072,64,3.09895300865,comp
187,131072,64,0.325505018234,comm
188,131072,64,0.451177835464,conn
189,131072,64,3.42861294746,total
190,131072,64,0.00891900062561,setup
191,131072,64,3.11118602753,comp
