,Atoms,Cores,Duration,Type
0,131072,32,1.00135803223e-05,setup
1,131072,32,0.0713880062103,broadcast
2,131072,32,6.70988106728,comp
3,131072,32,0.0648908615112,comm
4,131072,32,4.7727060318,conn
5,131072,32,6.84616994858,total
6,131072,32,1.19209289551e-05,setup
7,131072,32,0.0588419437408,broadcast
8,131072,32,6.53501415253,comp
9,131072,32,0.0917730331421,comm
10,131072,32,4.7623758316,conn
11,131072,32,6.68564105034,total
12,131072,32,1.21593475342e-05,setup
13,131072,32,0.0536499023438,broadcast
14,131072,32,6.69954204559,comp
15,131072,32,0.168699979782,comm
16,131072,32,4.70187211037,conn
17,131072,32,6.92190408707,total
18,131072,32,1.12056732178e-05,setup
19,131072,32,0.0575289726257,broadcast
20,131072,32,6.4556748867,comp
21,131072,32,0.251905918121,comm
22,131072,32,4.70581817627,conn
23,131072,32,6.76512098312,total
24,131072,32,1.19209289551e-05,setup
25,131072,32,0.0615880489349,broadcast
26,131072,32,6.37646484375,comp
27,131072,32,0.424832105637,comm
28,131072,32,4.72550797462,conn
29,131072,32,6.86289691925,total
30,131072,32,1.19209289551e-05,setup
31,131072,32,0.0218369960785,broadcast
32,131072,32,6.61173415184,comp
33,131072,32,0.380539894104,comm
34,131072,32,4.66886210442,conn
35,131072,32,7.01412296295,total
36,131072,32,9.05990600586e-06,setup
37,131072,32,0.0178699493408,broadcast
38,131072,32,6.80850100517,comp
39,131072,32,0.0665619373322,comm
40,131072,32,4.74095201492,conn
41,131072,32,6.89294195175,total
42,131072,32,1.4066696167e-05,setup
43,131072,32,0.043897151947,broadcast
44,131072,32,6.65650081635,comp
45,131072,32,0.264319181442,comm
46,131072,32,4.95528197289,conn
47,131072,32,6.96473121643,total
48,131072,32,1.71661376953e-05,setup
49,131072,32,0.036299943924,broadcast
50,131072,32,6.44909000397,comp
51,131072,32,0.295080900192,comm
52,131072,32,4.67864394188,conn
53,131072,32,6.78048801422,total
54,131072,32,1.19209289551e-05,setup
55,131072,32,0.0203649997711,broadcast
56,131072,32,6.27917289734,comp
57,131072,32,3.84455919266,comm
58,131072,32,4.69145679474,conn
59,131072,32,10.1441090107,total
60,262144,32,1.31130218506e-05,setup
61,262144,32,0.1175968647,broadcast
62,262144,32,26.3830311298,comp
63,262144,32,2.24958395958,comm
64,262144,32,9.13365697861,conn
65,262144,32,28.7502250671,total
66,262144,32,1.19209289551e-05,setup
67,262144,32,0.0953600406647,broadcast
68,262144,32,26.0825009346,comp
69,262144,32,2.55595803261,comm
70,262144,32,9.18522405624,conn
71,262144,32,28.7338309288,total
72,262144,32,8.10623168945e-06,setup
73,262144,32,0.068235874176,broadcast
74,262144,32,25.8088359833,comp
75,262144,32,2.85946202278,comm
76,262144,32,9.08589911461,conn
77,262144,32,28.7365419865,total
78,262144,32,9.05990600586e-06,setup
79,262144,32,0.036642074585,broadcast
80,262144,32,25.823130846,comp
81,262144,32,2.52542495728,comm
82,262144,32,9.19176411629,conn
83,262144,32,28.3852069378,total
84,262144,32,1.00135803223e-05,setup
85,262144,32,0.076287984848,broadcast
86,262144,32,26.4159379005,comp
87,262144,32,2.24657320976,comm
88,262144,32,9.15241098404,conn
89,262144,32,28.7388091087,total
90,262144,32,9.05990600586e-06,setup
91,262144,32,0.0376200675964,broadcast
92,262144,32,26.6992409229,comp
93,262144,32,1.82811498642,comm
94,262144,32,9.12286901474,conn
95,262144,32,28.5649850368,total
96,262144,32,1.21593475342e-05,setup
97,262144,32,0.0408918857574,broadcast
98,262144,32,28.2920620441,comp
99,262144,32,0.166595935822,comm
100,262144,32,9.17117595673,conn
101,262144,32,28.4995620251,total
102,262144,32,9.05990600586e-06,setup
103,262144,32,0.0467019081116,broadcast
104,262144,32,25.9914290905,comp
105,262144,32,2.62776684761,comm
106,262144,32,9.15979409218,conn
107,262144,32,28.6659069061,total
108,262144,32,1.19209289551e-05,setup
109,262144,32,0.0392961502075,broadcast
110,262144,32,26.5283279419,comp
111,262144,32,1.84559988976,comm
112,262144,32,9.21693706512,conn
113,262144,32,28.4132359028,total
114,262144,32,1.21593475342e-05,setup
115,262144,32,0.039449930191,broadcast
116,262144,32,25.7522449493,comp
117,262144,32,2.55962204933,comm
118,262144,32,9.21376395226,conn
119,262144,32,28.3513290882,total
120,524288,32,9.05990600586e-06,setup
121,524288,32,0.201313018799,broadcast
122,524288,32,113.46380806,comp
123,524288,32,0.84462594986,comm
124,524288,32,19.1376550198,conn
125,524288,32,114.509756088,total
126,524288,32,1.50203704834e-05,setup
127,524288,32,0.0805659294128,broadcast
128,524288,32,107.46155405,comp
129,524288,32,1.95878911018,comm
130,524288,32,18.9267308712,conn
131,524288,32,109.50092411,total
132,524288,32,1.09672546387e-05,setup
133,524288,32,0.126457929611,broadcast
134,524288,32,108.986283064,comp
135,524288,32,3.6275408268,comm
136,524288,32,19.0416960716,conn
137,524288,32,112.740292788,total
138,524288,32,1.09672546387e-05,setup
139,524288,32,0.0910902023315,broadcast
140,524288,32,113.275688887,comp
141,524288,32,0.777355909348,comm
142,524288,32,18.8915941715,conn
143,524288,32,114.144145966,total
144,524288,32,1.31130218506e-05,setup
145,524288,32,0.0777640342712,broadcast
146,524288,32,109.515562057,comp
147,524288,32,4.13345980644,comm
148,524288,32,18.9108459949,conn
149,524288,32,113.726799011,total
150,524288,32,1.19209289551e-05,setup
151,524288,32,0.0848989486694,broadcast
152,524288,32,106.876549959,comp
153,524288,32,5.95084023476,comm
154,524288,32,18.8873019218,conn
155,524288,32,112.912301064,total
156,524288,32,1.19209289551e-05,setup
157,524288,32,0.0756239891052,broadcast
158,524288,32,109.312589169,comp
159,524288,32,4.41207003593,comm
160,524288,32,19.0057358742,conn
161,524288,32,113.800295115,total
162,524288,32,1.09672546387e-05,setup
163,524288,32,0.170401096344,broadcast
164,524288,32,108.808667898,comp
165,524288,32,3.83380913734,comm
166,524288,32,19.1420929432,conn
167,524288,32,112.812889099,total
168,524288,32,9.05990600586e-06,setup
169,524288,32,0.109049081802,broadcast
170,524288,32,108.841742039,comp
171,524288,32,0.338801860809,comm
172,524288,32,18.9451260567,conn
173,524288,32,109.289602041,total
174,524288,32,1.19209289551e-05,setup
175,524288,32,0.0662591457367,broadcast
176,524288,32,108.362405777,comp
177,524288,32,0.89679312706,comm
178,524288,32,18.9150340557,conn
179,524288,32,109.325469971,total
180,131072,64,9.05990600586e-06,setup
181,131072,64,0.0921549797058,broadcast
182,131072,64,3.20935511589,comp
183,131072,64,0.310441970825,comm
184,131072,64,4.72413992882,conn
185,131072,64,3.61196112633,total
186,131072,64,9.05990600586e-06,setup
187,131072,64,0.0557858943939,broadcast
188,131072,64,3.43400120735,comp
189,131072,64,0.0593028068542,comm
190,131072,64,4.68680119514,conn
191,131072,64,3.54909896851,total
192,131072,64,7.86781311035e-06,setup
193,131072,64,0.0690259933472,broadcast
194,131072,64,3.39268112183,comp
195,131072,64,0.257237911224,comm
196,131072,64,4.66181397438,conn
197,131072,64,3.71895289421,total
198,131072,64,9.05990600586e-06,setup
199,131072,64,0.0489559173584,broadcast
200,131072,64,3.2442510128,comp
201,131072,64,0.538155078888,comm
202,131072,64,4.69136095047,conn
203,131072,64,3.83137106895,total
204,131072,64,7.86781311035e-06,setup
205,131072,64,0.0497450828552,broadcast
206,131072,64,3.23455500603,comp
207,131072,64,0.154839038849,comm
208,131072,64,4.68290805817,conn
209,131072,64,3.43914699554,total
210,131072,64,7.86781311035e-06,setup
211,131072,64,0.0513250827789,broadcast
212,131072,64,3.27638506889,comp
213,131072,64,0.365099906921,comm
214,131072,64,4.75149798393,conn
215,131072,64,3.69281792641,total
