Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,8000,120,48,0.12384
100,1000,3,8000,120,48,0.44644
100,10000,3,8000,120,48,6.57980
100,100000,3,8000,120,48,59.09669
100,1000000,3,8000,120,48,555.70220
