t,value
1505273237,0
1505273247,0
1505273257,0
1505273267,0
1505273277,0
1505273287,0
1505273297,0
1505273307,4977
1505273317,4977
1505273327,4977
1505273337,4977
1505273347,4977
1505273357,4977
1505273367,4977
1505273377,5559
1505273387,5559
1505273397,5559
1505273407,5559
1505273417,5559
1505273427,5559
1505273437,5559
1505273447,6730
1505273457,6730
1505273467,6730
1505273477,6730
1505273487,6730
1505273497,6730
1505273507,6730
1505273517,6948
1505273527,6948
1505273537,6948
1505273547,6948
1505273557,6948
1505273567,6399
1505273577,6399
1505273587,6399
1505273597,6399
1505273607,6399
1505273617,6410
1505273627,6410
1505273637,6410
1505273647,6410
1505273657,6410
1505273667,6410
1505273677,6410
1505273687,6410
1505273697,6410
1505273707,6426
1505273717,6426
1505273727,6426
1505273737,6426
1505273747,6426
1505273757,6426
1505273767,6426
1505273777,6426
1505273787,6426
1505273797,6426
1505273807,6706
1505273817,6706
1505273827,6706
1505273837,6706
1505273847,6706
1505273857,6706
1505273867,6706
1505273877,6706
1505273887,6528
1505273897,6528
1505273907,6528
1505273917,6528
1505273927,6528
1505273937,6454
1505273947,6454
1505273957,6454
1505273967,6454
1505273977,6084
1505273987,6084
1505273997,6084
1505274007,6084
1505274017,6084
1505274027,6084
1505274037,2050
1505274047,2050
1505274057,2050
1505274067,2050
1505274077,783
1505274087,783
1505274097,783
1505274107,783
1505274117,783
1505274127,783
1505274137,783
1505274147,937
1505274157,937
1505274167,937
1505274177,937
1505274187,937
1505274197,937
1505274207,920
1505274217,920
1505274227,920
1505274237,920
1505274247,920
1505274257,920
1505274267,920
1505274277,833
1505274287,833
1505274297,833
1505274307,866
1505274317,866
1505274327,866
1505274337,866
1505274347,866
1505274357,866
1505274367,1250
1505274377,1250
1505274387,1250
1505274397,1250
1505274407,1250
1505274417,1250
1505274427,1663
1505274437,1663
1505274447,1663
1505274457,1663
1505274467,1663
1505274477,1663
1505274487,1412
1505274497,1412
1505274507,1412
1505274517,1412
1505274527,1412
1505274537,1412
1505274547,1569
1505274557,1569
1505274567,1569
1505274577,1569
1505274587,1569
1505274597,1569
1505274607,958
1505274617,958
1505274627,958
1505274637,958
1505274647,958
1505274657,958
1505274667,0
1505274677,0
1505274687,0
1505274697,0
1505274707,0
1505274717,0
1505274727,0
1505274737,0
1505274747,0
1505274757,0
1505274767,0
1505274777,0
1505274787,0
1505274797,0
1505274807,0
1505274817,0
1505274827,0
1505274837,0
1505274847,0
1505274857,0
1505274867,0
1505274877,0
1505274887,0
1505274897,0
1505274907,0
1505274917,0
1505274927,0
1505274937,0
