t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1505273237,1,3.894262,3.894262,3.894262,0.000000,3.894262,3.894262,3.894262,3.894262,3.894262,3.894262,0.096356,0.184009,0.196694,0.198892,calls/second,milliseconds
1505273247,1,3.894262,3.894262,3.894262,0.000000,3.894262,3.894262,3.894262,3.894262,3.894262,3.894262,0.049214,0.155760,0.190246,0.196694,calls/second,milliseconds
1505273257,1,3.894262,3.894262,3.894262,0.000000,3.894262,3.894262,3.894262,3.894262,3.894262,3.894262,0.032985,0.131848,0.184009,0.194521,calls/second,milliseconds
1505273267,1,3.894262,3.894262,3.894262,0.000000,3.894262,3.894262,3.894262,3.894262,3.894262,3.894262,0.024804,0.111607,0.177976,0.192372,calls/second,milliseconds
1505273277,1,3.894262,3.894262,3.894262,0.000000,3.894262,3.894262,3.894262,3.894262,3.894262,3.894262,0.019874,0.094473,0.172142,0.190246,calls/second,milliseconds
1505273287,50,96.937624,2.036090,0.006958,13.638817,0.012148,0.014908,0.306250,96.937624,96.937624,96.937624,0.828968,0.800884,0.325801,0.242136,calls/second,milliseconds
1505273297,92,96.937624,1.242965,0.006958,9.554692,0.302776,0.392047,0.919215,3.980562,3.980562,96.937624,1.308405,1.297752,0.443878,0.282656,calls/second,milliseconds
1505273307,249,96.937624,0.703711,0.003895,5.754225,0.014491,0.307331,0.928742,5.099912,12.878772,96.937624,3.100149,3.452529,0.949498,0.455835,calls/second,milliseconds
1505273317,259,96.937624,0.685237,0.003895,5.605249,0.018735,0.322019,0.919215,3.980562,12.878772,96.937624,2.867753,3.065144,0.948066,0.460764,calls/second,milliseconds
1505273327,346,96.937624,0.544245,0.003895,4.624257,0.020866,0.302948,0.561975,3.894262,10.334887,96.937624,3.449113,3.964728,1.206303,0.553002,calls/second,milliseconds
1505273337,346,96.937624,0.544245,0.003895,4.624257,0.020866,0.302948,0.561975,3.894262,10.334887,96.937624,3.136496,3.356070,1.166755,0.546891,calls/second,milliseconds
1505273347,375,96.937624,0.516835,0.003895,4.321703,0.022602,0.302948,0.561975,3.980562,6.177235,96.937624,3.116861,3.199698,1.204153,0.566290,calls/second,milliseconds
1505273357,437,96.937624,0.428796,0.003895,3.773566,0.023963,0.294890,0.444843,1.136193,5.589291,96.937624,3.353421,3.734510,1.386842,0.635084,calls/second,milliseconds
1505273367,581,96.937624,0.343468,0.003895,2.972786,0.202104,0.276806,0.405840,0.928742,5.589291,22.920418,4.140583,5.276577,1.801525,0.783630,calls/second,milliseconds
1505273377,738,96.937624,0.309670,0.001409,2.482503,0.023988,0.267756,0.420378,0.958878,5.589291,22.920418,4.909712,6.820532,2.262636,0.951274,calls/second,milliseconds
1505273387,739,96.937624,0.309823,0.001409,2.479425,0.024237,0.269351,0.420378,0.958878,5.589291,22.920418,4.609695,5.788168,2.191709,0.941865,calls/second,milliseconds
1505273397,835,96.937624,0.284868,0.001142,2.204316,0.024237,0.267756,0.391667,0.919215,5.589291,12.878772,4.902697,6.424497,2.436767,1.037779,calls/second,milliseconds
1505273407,836,96.937624,0.297743,0.001142,2.216196,0.025250,0.268939,0.410123,1.020261,5.589291,12.878772,4.636346,5.452932,2.360131,1.027414,calls/second,milliseconds
1505273417,842,96.937624,0.295754,0.001142,2.195857,0.025250,0.269700,0.418489,0.958878,5.589291,12.878772,4.424296,4.677214,2.295871,1.020481,calls/second,milliseconds
1505273427,918,96.937624,0.262023,0.001142,1.952175,0.025250,0.263439,0.384416,0.919215,5.338318,12.878772,4.582740,5.188584,2.477683,1.095546,calls/second,milliseconds
1505273437,1032,96.937624,0.238709,0.001142,1.721848,0.048399,0.243387,0.364490,0.553095,5.338318,10.334887,4.906958,6.197128,2.772541,1.209670,calls/second,milliseconds
1505273447,1125,22.920418,0.207673,0.001142,0.837309,0.024600,0.241890,0.329412,0.453055,5.338318,8.898052,5.106330,6.709915,2.988094,1.299240,calls/second,milliseconds
1505273457,1227,22.920418,0.218496,0.001142,0.830779,0.028613,0.240582,0.332423,0.507616,5.338318,8.898052,5.327526,7.180500,3.221742,1.397277,calls/second,milliseconds
1505273467,1230,22.920418,0.230957,0.001142,0.868303,0.042242,0.241622,0.338857,0.564878,5.584306,8.898052,5.118309,6.092874,3.119372,1.382939,calls/second,milliseconds
1505273477,1272,22.920418,0.220344,0.001142,0.827924,0.042242,0.240582,0.329412,0.507616,5.584306,8.898052,5.081530,5.813791,3.155291,1.414122,calls/second,milliseconds
1505273487,1325,22.920418,0.228975,0.001142,0.884611,0.025082,0.237392,0.319288,0.908518,5.584306,8.898052,5.089981,5.744522,3.231258,1.459168,calls/second,milliseconds
1505273497,1367,22.920418,0.215502,0.001142,0.825330,0.024600,0.236395,0.308270,0.506208,5.584306,8.898052,5.057041,5.486934,3.256897,1.487292,calls/second,milliseconds
1505273507,1417,22.920418,0.201263,0.001142,0.771494,0.019260,0.233366,0.301087,0.428787,3.977847,8.898052,5.055016,5.403231,3.313660,1.526063,calls/second,milliseconds
1505273517,1423,22.920418,0.202005,0.001142,0.765500,0.042242,0.233393,0.308270,0.506208,3.977847,8.898052,4.901550,4.678003,3.227838,1.516920,calls/second,milliseconds
1505273527,1460,22.920418,0.207534,0.001142,0.765882,0.025082,0.235445,0.315186,0.553095,4.713532,8.898052,4.861565,4.495870,3.234083,1.537795,calls/second,milliseconds
1505273537,1504,22.920418,0.191848,0.001142,0.706778,0.024600,0.235395,0.305232,0.423724,3.977847,8.599746,4.846678,4.540002,3.285311,1.573829,calls/second,milliseconds
1505273547,1747,8.898052,0.193798,0.000802,0.651411,0.110373,0.228425,0.292148,0.616468,4.046570,8.599746,5.453993,7.418016,3.920406,1.805635,calls/second,milliseconds
1505273557,1805,8.898052,0.183558,0.000802,0.602914,0.110373,0.230133,0.289595,0.405525,3.932016,8.599746,5.464473,7.428054,4.040273,1.869575,calls/second,milliseconds
1505273567,1813,8.898052,0.182973,0.000802,0.598215,0.109177,0.230441,0.291720,0.471233,3.932016,8.599746,5.327429,6.407969,3.933935,1.857744,calls/second,milliseconds
1505273577,1840,8.898052,0.186248,0.000802,0.577868,0.165327,0.230106,0.283520,0.405525,3.932016,8.599746,5.252415,5.820171,3.887444,1.864899,calls/second,milliseconds
1505273587,1908,8.898052,0.175324,0.000802,0.557918,0.109177,0.225925,0.274029,0.411167,3.651664,7.104305,5.295349,5.966775,3.988010,1.921474,calls/second,milliseconds
1505273597,1933,8.898052,0.189253,0.000802,0.618557,0.110373,0.225524,0.289595,0.616468,3.932016,7.104305,5.219851,5.350761,3.919912,1.921277,calls/second,milliseconds
1505273607,2005,8.898052,0.172913,0.000802,0.553600,0.110373,0.223139,0.270524,0.471233,3.651664,7.104305,5.271936,5.702471,4.046079,1.986118,calls/second,milliseconds
1505273617,2007,8.898052,0.172742,0.000802,0.552110,0.110373,0.223195,0.271705,0.453055,3.651664,7.104305,5.141970,4.856463,3.919935,1.966376,calls/second,milliseconds
