TIMESTAMP        home1-RQ         home1-RD         home1-WR         
1481744791 146429 4397141497 15421633800
1481744792 146431 4397141497 15421633800
1481744793 146431 4397141497 15421633800
1481744794 146431 4397141497 15421633800
1481744795 146431 4397141497 15421633800
1481744797 146431 4397141497 15421633800
1481744798 146431 4397141497 15421633800
1481744799 146431 4397141497 15421633800
1481744800 146435 4397141497 15421633800
1481744801 146435 4397141497 15421633800
1481744802 146435 4397141497 15421633800
1481744803 146435 4397141497 15421633800
1481744805 146435 4397141497 15421633800
1481744806 146435 4397141497 15421633800
1481744807 146435 4397141497 15421633800
1481744808 146435 4397141497 15421633800
1481744809 146435 4397141497 15421633800
1481744810 146439 4397141497 15421633800
1481744811 146439 4397141497 15421633800
1481744812 146439 4397141497 15421633800
1481744814 146444 4397141497 15421633800
1481744815 146444 4397141497 15421633800
1481744816 146444 4397141497 15421633800
1481744817 146444 4397141497 15421633800
1481744818 146444 4397141497 15421633800
1481744819 146453 4397141497 15421633800
1481744820 146456 4397141497 15421633800
1481744821 146456 4397141497 15421633800
1481744823 146456 4397141497 15421633800
1481744824 146463 4397141497 15421633800
1481744825 146463 4397141497 15421633800
1481744826 146463 4397141497 15421633800
1481744827 146463 4397141497 15421633800
1481744828 146463 4397141497 15421633800
1481744829 146463 4397141497 15421633800
1481744831 146467 4397141497 15421633800
1481744832 146467 4397141497 15421633800
1481744833 146467 4397141497 15421633800
1481744834 146467 4397141497 15421633800
1481744835 146467 4397141497 15421633800
1481744836 146467 4397141497 15421633800
1481744837 146467 4397141497 15421633800
1481744839 146467 4397141497 15421633800
1481744840 146467 4397141497 15421633800
1481744841 146471 4397141497 15421633800
1481744842 146471 4397141497 15421633800
1481744843 146471 4397141497 15421633800
1481744844 146471 4397141497 15421633800
1481744845 146471 4397141497 15421633800
1481744847 146471 4397141497 15421633800
1481744848 146471 4397141497 15421633800
1481744849 146471 4397141497 15421633800
1481744850 146475 4397141497 15421633800
1481744851 146475 4397141497 15421633800
1481744852 146475 4397141497 15421633800
1481744853 146475 4397141497 15421633800
1481744854 146475 4397141497 15421633800
1481744856 146475 4397141497 15421633800
1481744857 146475 4397141497 15421633800
1481744858 146475 4397141497 15421633800
1481744859 146475 4397141497 15421633800
1481744860 146479 4397141497 15421633800
1481744861 146479 4397141497 15421633800
1481744862 146479 4397141497 15421633800
1481744864 146479 4397141497 15421633800
1481744865 146479 4397141497 15421633800
1481744867 146479 4397141497 15421633800
1481744868 146479 4397141497 15421633800
1481744869 146479 4397141497 15421633800
1481744870 146483 4397141497 15421633800
1481744871 146483 4397141497 15421633800
1481744872 146483 4397141497 15421633800
1481744873 146483 4397141497 15421633800
1481744875 146483 4397141497 15421633800
1481744876 146483 4397141497 15421633800
1481744877 146483 4397141497 15421633800
1481744878 146483 4397141497 15421633800
1481744879 146483 4397141497 15421633800
1481744880 146487 4397141497 15421633800
